"","HB1","HB4","HB10","HB13","HB17","HB20","HB23","HB26","HB29","HB34","MET1","MET2","MET3","MET4","MET5","MET6","MET7","MET8","MET9","MET10","MET11","MET12","MET13","MET14","MET15","MET16","MET17","MET18","MET19","MET20","MET21","SB1","SB4","SB8","SB12","SB16","SB20","SB24","SB28","SB32","SB36","SB39","SB42","SB45","SB49","SB52"
"hsa_miR_186_5p",7.32399119408525,4.48232616860156,4.48232616860156,6.55827627530161,4.48232616860156,7.7530760682032,7.44782693219534,7.36033447477065,7.93237115005822,4.48232616860156,7.84123462128154,8.21445072433261,4.48232616860156,4.48232616860156,8.17627539668352,8.27207678073471,7.93127140378447,7.7750514283412,4.48232616860156,7.68671067354289,8.12198696648437,7.68798626674193,7.43556246279763,9.0161301697189,4.48232616860157,7.66754889678476,7.79222154358342,7.80831658420288,7.87874401726797,8.48715025066817,8.18012966467796,6.94113882193658,6.94113882193658,6.94113882193658,6.94113882193658,6.94113882193658,6.94113882193658,6.94113882193658,6.94113882193658,6.94113882193658,6.94113882193658,6.94113882193658,6.94113882193658,6.94113882193658,6.94113882193658,6.94113882193658
"hsa_miR_191_5p",12.4615451986708,12.4356922343791,12.9204884146184,12.1325361816383,13.0052849709944,12.7607454197491,13.1660051147658,13.5093883129132,13.2967907985523,12.98065899616,12.548170034569,15.0779860428642,13.2732520515361,12.9324759440618,13.419447077765,13.3343268095641,13.6565393481628,13.0255982387912,13.0079048975675,13.7326644011501,13.6219911005125,13.3633292903049,12.9005443929569,13.0379516988896,13.5351774922537,13.7418720663596,13.2659830509819,13.0411913630707,14.3879541526218,13.7882546487279,13.2929226836007,13.4535557712306,13.3360920231753,13.4964385098836,13.3377471557959,13.2724051170541,13.264359767851,13.8257954410128,13.5457422273642,13.7490740029395,13.4972276960809,12.5705209671792,12.555196595309,13.6296579998673,13.9485407264069,12.0892753531348
"hsa_miR_192_5p",9.98747488643175,7.95808568535017,8.62256577991419,6.98604748198607,8.29847794118714,9.35678560971221,8.77330298289681,8.57325408652092,8.23090180747328,8.77883866193057,8.96560302496523,7.27782312076199,9.00501887417835,10.6036394258422,9.52215262719069,8.81068526643009,10.0517316945164,8.75565807994544,8.84753492198927,9.08867686265278,9.10852780348972,8.77170966097749,8.09637129095818,8.41020583480688,4.01927512624419,7.7061119831639,8.44650490033422,8.38857404909356,9.37478640455961,9.12176078991244,8.8830699507301,8.28310881906265,8.28310881906265,8.28310881906265,8.28310881906266,8.28310881906265,11.90550148003,8.28310881906265,8.28310881906265,8.28310881906265,8.28310881906265,8.28310881906265,8.28310881906265,8.28310881906265,8.28310881906265,8.28310881906265
"hsa_miR_199a_3p",8.76556008717702,9.89478788976535,10.2094347204884,9.03831572840794,9.35612393063086,8.23043157225443,10.2976797059133,10.2005277229825,10.0571546574624,9.87638270551115,10.6807417163894,13.4986113649272,11.2736267255834,10.9614664920416,12.4313135311238,11.7393252138389,10.9184859465087,11.2416009831275,10.703665270624,11.4256576868886,11.8995447414012,10.9480530802115,9.69764755462898,11.4179196590111,11.3804747148912,11.9593762291393,11.2342542968185,11.0097135301346,11.8991328374406,11.2495962874703,10.8131667414756,11.5840768284955,10.9504701959193,11.1083363179485,10.995537961959,11.6140576073057,11.4099371034952,12.0992006784021,11.4121682038713,11.402702026081,11.5606404993963,7.96182145211237,7.96182145211237,11.4670926181275,11.2438490980931,7.96182145211237
"hsa_miR_199b_3p",6.29554668138989,4.50527609430035,4.50527609430035,6.34254023235454,6.87967558986832,4.50527609430035,4.50527609430035,7.2856731164103,4.50527609430035,4.50527609430035,4.50527609430035,9.97536569973266,4.50527609430035,7.82245689198373,9.06378304354998,8.55111774222554,8.31595719214415,8.08087245989855,7.78141889448243,7.63978305271915,8.31125827020744,8.28181121148206,6.41276749304475,7.91088542482225,4.50527609430035,8.63623774583434,7.81524363726962,7.83133902882062,8.65234716846228,7.52473549157488,7.38681251057858,6.85280659602355,6.85280659602355,6.85280659602355,6.85280659602356,6.85280659602355,6.85280659602355,6.85280659602355,6.85280659602355,6.85280659602355,6.85280659602355,6.85280659602355,6.85280659602355,6.85280659602355,6.85280659602355,6.85280659602355
"hsa_miR_203a_3p",10.9463102011218,12.1584021126476,11.8963086478175,9.49688937977305,9.57274835456957,12.3561477896925,11.6072388963724,12.4111965603227,12.8689401949777,12.1057505472354,11.8235195522627,9.70957927667981,12.8511639173996,10.9791927694332,12.1183887419624,12.2161745684756,11.5651820402522,13.8560768606524,14.6533274111068,13.4893423864171,13.4207386739043,11.1010884791363,11.6493587710393,14.8945981299199,12.1737382361732,11.1486379581336,12.6996037137252,12.7220071868021,13.13714213913,11.8522423396057,11.3690418895115,10.9087514928069,13.2859024616402,11.6041533403972,12.1916899699968,11.1162943961415,12.2394062818465,10.2753431847995,12.2893869738852,12.3883378867463,12.1167243284646,12.7918439035046,11.7753030143844,12.7217973311983,9.82047629316252,14.9174688706008
"hsa_miR_205_5p",7.29971615270956,8.45744794899417,4.3854617601182,6.32227293533434,6.88851147528548,8.96980676487395,8.72823435737252,7.97691612821252,8.79370034008204,8.58997473869204,4.3854617601182,6.69468350255726,8.22611203926886,8.08868309405019,9.09797346434213,8.38063655546621,8.26301536082528,12.3677497955396,10.4586151021596,8.28915796877107,10.0936111100797,8.09970002348596,8.75365426027058,11.1569060490356,4.3854617601182,8.74024805641739,8.91667325515034,8.90249161010205,9.39946737071883,9.32863073210351,7.62149922742307,6.83202439202506,6.83202439202506,6.83202439202506,6.83202439202506,9.72866895503052,9.291502225794,6.83202439202506,10.7191475105851,10.2994943618683,6.83202439202506,6.83202439202506,6.83202439202506,10.6100082439214,6.83202439202506,11.1445684222723
"hsa_miR_20a_5p",8.48495121051606,8.77619804895508,5.34494748299626,8.63490564928538,9.12443608548091,9.28992290526112,8.88901694520925,8.55853133314184,5.34494748299626,8.79799563687981,9.17911516331805,9.65090338769341,8.90302486000689,5.34494748299626,9.04110320025491,9.4206422008871,9.06058216603715,9.35110926456318,8.86750603676929,9.14262764064616,8.97412754107595,9.31988011813373,8.97156819570682,9.3257349521857,5.34494748299626,9.05098121516506,8.87890430245558,9.16471278047727,10.0564266178688,9.89130964209053,9.74476609782583,9.81071699137173,9.2836104960369,8.77849379083488,8.49997442714886,8.60787825741662,8.43221903851821,8.29988321841383,8.59146110716593,9.61050083727175,9.41049752493719,4.07848018987224,9.61611344001424,8.85124826701417,8.6871920340772,9.38360153642605
"hsa_miR_21_5p",10.8401144836662,10.9834455650418,11.7627049462996,11.136042349071,11.209964659659,10.88714917235,11.656059732277,12.0738943473509,11.4404253131472,12.0510868044927,11.7843554248616,13.0324456724106,12.137928817338,12.1097610165605,12.502947341439,13.8593946475042,11.3933154953029,13.3075527317635,12.5675841534216,12.4497421437371,12.6153280887629,12.4538234630284,11.2616296684809,12.9797110477586,12.2420652978172,12.5676104806524,12.7358917683268,12.7818760305648,12.1591393734228,12.3993317320651,13.3262747174044,12.4061400429362,11.7427008001203,12.0518730602218,12.6313558614215,12.0457436150095,12.5152646648192,12.4859251310926,12.7829838675251,12.3861994317459,12.2214727053014,8.65775168220996,11.5948246917198,12.6795152738576,12.4636728269602,12.1590361367856
"hsa_miR_22_3p",7.91462963300547,8.07327685049455,4.61448897416863,7.90847459235425,7.4861827082163,8.25467775891236,8.03252951131337,8.01686177651013,4.61448897416863,4.61448897416863,8.28643159316378,9.41527958865653,8.84431034648643,4.61448897416863,9.81730261754302,8.4755274126107,4.61448897416863,8.40812994678138,7.92663297411953,8.54336268062327,8.47618531054321,7.76307384310107,8.62498926821793,9.68243371649733,4.61448897416864,7.68931810396751,8.12630272636933,9.01780449808841,9.6192316167812,9.30055494541528,8.86781791557362,6.18117667025115,9.7034989375605,6.18117667025115,6.18117667025115,9.53736024178275,8.95288492490598,10.1915983735524,8.8554635282075,6.18117667025115,6.18117667025115,6.18117667025115,6.18117667025115,9.21790297685084,6.18117667025115,10.0240602104874
"hsa_miR_221_3p",8.15525050597513,8.42307828755423,9.83670205367202,8.76385499071097,9.05033942990576,8.56484833001615,9.3394338209494,9.86186268477062,9.69731207632233,8.38531676423023,8.73143561828205,12.518871744791,9.82927409940499,9.80570249000571,10.8681102695973,10.4370780644613,9.59498825985334,10.5805711138148,10.2113981030552,11.1481501089842,10.941481057433,10.0195682757931,9.12053552409455,11.4318312575173,11.5432662765452,10.9650731105526,9.85866071615956,9.80992342660253,12.0108275819862,11.0479281913208,10.4254173713515,10.8711845009358,10.529865681248,10.5892001882782,9.94389325526835,10.3448803628665,10.9047198370408,10.6565796283756,10.7632526002683,10.7150064018547,10.7757296019257,6.85627097022657,6.85627097022657,10.2843285418971,10.2648512314508,9.53064295568907
"hsa_miR_223_3p",11.0140979830309,11.9169701394292,12.7198166070194,10.3653670050887,12.6792179102588,12.0068926869616,12.7592244779837,13.5523228528704,13.1336159671378,12.4193620705058,13.0687695929307,13.8822183866962,13.4575416337184,13.0369704531719,14.9063117031795,12.7648150418371,14.0469521668336,12.911247151252,13.0122622737271,13.7096306360757,14.3775927630093,13.0870325293135,12.9867310211036,13.3094892736877,12.8821829736253,13.3428415362151,13.868159145949,12.4886353790605,14.6462681579762,14.8099057970995,12.7375400323307,13.846862921681,12.2577046132584,13.4321508625064,12.6758664567954,12.2716540002488,12.7355595889832,14.3516831306441,13.6285067504447,13.6105078291118,13.5731574774748,13.0438439961326,11.5125346391499,13.9413499319239,13.4394190882234,11.5707734716438
"hsa_miR_223_5p",5.09451849930509,5.09451849930509,5.09451849930509,7.36998776130786,7.68995541967498,5.09451849930509,5.09451849930509,8.94478384862876,8.54531281175014,5.09451849930509,5.09451849930509,9.70425454404102,5.09451849930509,5.09451849930509,9.54629184939998,8.25396739266395,8.65887714466517,8.58525672841896,8.11311266509629,8.69206469296987,8.95305575521366,8.04094162186335,8.14794238367806,5.0945184993051,5.0945184993051,8.66114288008091,8.37994454063954,8.1959919575498,9.21458909754615,9.30527095010196,6.89183096893608,9.21365680536982,4.85562235724302,8.71172392413269,8.59949523095293,8.93963793192985,8.04666495141939,8.41444719409551,8.67166012970575,8.06316404836184,4.85562235724302,4.85562235724302,4.85562235724302,8.501620672294,8.14285221165593,4.85562235724302
"hsa_miR_23a_3p",9.49358967609689,10.6314012232374,10.7612490950375,8.83028181058797,10.246265208575,10.4323543362848,10.9831324349196,11.1601912356009,11.0267154202691,10.4156128341736,10.8485779981112,12.5894861629165,11.4520992386387,11.4418698189282,11.8191404278659,11.3588079852515,11.3804117031353,12.016702198212,11.8283279865149,11.8424229061146,11.9189244788139,11.6496782515076,10.8646150725958,12.8247314997128,11.8981693071301,11.9035697230306,11.6017434713229,11.498940319027,12.4627125077987,12.0696559332438,11.8159958827489,12.0580200495943,10.8297359985068,11.2096644654304,10.8740525149514,11.6686516977862,11.7339961888106,12.220644116994,11.9752972988732,12.0499236928953,11.2094102846516,10.4487813539841,9.5811624993747,11.6903355253224,11.4186241754528,10.6854821816596
"hsa_miR_23b_3p",8.78706430039307,9.12466461885514,4.73065017081833,6.73366334474182,8.06706851746032,8.62593564700386,9.18011064404233,8.63290288983962,9.39523690713723,9.14286743640925,9.23119161259273,9.05762607245806,9.6980301580121,10.005806170674,9.90152682669155,8.98094580594585,9.68999127631425,10.389294835319,10.4530949399381,10.3524066765821,10.3945498258123,9.86023325162816,9.24815153388363,11.2967724193669,4.73065017081833,9.63133208680026,10.0874153474683,9.56583633698593,10.6963297216636,10.3930751193095,10.0950580754274,6.06025715710752,9.66186072292455,9.64312078295188,9.30244535543646,9.89950878657694,10.4411064354135,9.87042949674126,10.548783622767,9.44541220837372,10.1578809212539,6.06025715710752,6.06025715710752,10.0567057094504,10.5486475909698,10.4928011433595
"hsa_miR_24_3p",8.34962678008276,9.41595714623883,9.39433674844,8.6788440397974,9.40949034272909,9.01301949192982,9.73897294605706,9.96169158392423,9.58896836543908,9.54228471987149,10.1697734425748,11.3590139281925,10.6677672826771,10.3089116514912,11.017950711347,10.4631638575891,9.75447305569424,10.8014806747533,9.96286414990513,10.5912647993234,10.9302900540407,10.6881225455677,9.46401396955376,10.8416234771865,5.76172662653008,10.6326587650115,10.725363935744,10.3505872179878,11.5619890658214,11.323219076814,11.049335391516,11.1832165916051,11.0104867846684,9.61008940117439,10.0905935443096,9.46518896538975,10.5292676291007,10.5709198345902,10.7470759671882,10.76245376574,10.8527290490819,9.30155648326167,8.46216031669697,9.65709327337293,10.3676257526324,8.48125131050107
"hsa_miR_25_3p",10.9203021478517,10.8215961035244,10.5305898658769,11.1236330882417,11.4876970974483,11.7968800562063,11.4849777765085,11.4120285648855,11.5685533888641,11.6781320883536,11.0231477824763,11.2012638577214,10.5643298307175,11.0378075516111,11.6357777201554,11.7530940870204,10.8254309036587,11.0389243103717,10.8624648584966,11.2107515237285,11.1523260722371,11.2692949388575,11.8654343010213,11.2349631689325,10.8893013917602,10.8801265821645,10.9587392765076,11.0456246156096,10.6983056995524,11.259624187757,11.1291677194673,9.44939416245527,9.44939416245527,9.44939416245527,11.7984797975326,12.0267733734871,11.1411070246379,11.3509012240191,11.4993603267507,11.859547148381,11.6709781667959,9.44939416245527,11.5504024985779,11.7650806715427,11.6796880565962,11.5356811036257
"hsa_miR_26a_5p",13.7781172133881,13.9747327595477,14.4165631815499,12.9951630958355,14.1308044935411,13.9107609530252,14.4255866747865,14.5291532405948,14.1680388112991,14.0880217961755,14.5616188418735,15.3880824330346,14.8191703547144,14.5867094152264,14.616803879539,14.7938192413409,14.8659330830774,14.882294156472,14.8792630508362,14.6373332199661,14.7630105324203,15.0500805109204,13.9165409486491,14.8566160493031,14.6333570807537,14.9441508691102,15.2571792236562,15.0526301820792,15.7261797961853,15.3118203262965,15.4069666435952,15.0060678722017,14.8834745199633,14.3797789647626,14.8383547649486,14.3851658891714,15.0115345254584,15.2829234740593,15.2939936055648,14.9748723132645,14.9941830884707,13.9837554173035,13.7533677985248,15.0243605072515,14.885924067059,13.4692223665689
"hsa_miR_26b_5p",13.1279501463,13.3343805182437,13.3884015323118,12.5539965907687,13.2124225756724,13.6171598006141,13.3389177217636,13.7221837230785,13.342941294564,13.0934485433764,13.5341675162566,14.3813733530605,14.1433414170614,13.5182219427042,13.9797836785642,13.7292526583985,13.9387936609268,13.973010118268,13.9228009709348,14.0872101537772,13.643604081463,13.9497405266335,13.3852032281246,14.0533258678918,13.4245257322758,13.8582497148363,14.3048764598945,13.7966823637676,14.6497929221975,14.2772433814548,14.5177335705504,14.1292861190164,13.5703509936678,13.6138610813488,14.0070724061314,13.1028111880901,13.8635891205113,14.2909102716833,14.5069040459769,13.8853718076003,13.8184567014248,13.3946784033385,13.6072915355404,13.9571979406705,13.3297814815536,13.0258427979897
"hsa_miR_27a_3p",7.52564790454906,8.10302320184632,4.5914552327132,6.36708362496711,7.22865513734431,7.34131975381037,4.5914552327132,7.58641991660436,8.40175025859701,4.5914552327132,9.09870081713541,8.7486110161487,4.5914552327132,8.04544694746706,9.33946553626889,8.94952091750403,8.88537901189087,9.19136742947912,9.12280994945108,8.42384641816506,8.89807109473458,9.04372481091828,7.5214636140286,9.73673533164839,4.5914552327132,8.83051024933539,9.59304286838685,9.02313633448439,9.4890298354513,9.74022518487742,9.55712248885201,6.25687569722697,6.25687569722697,6.25687569722697,6.25687569722698,9.34582514541829,9.68318433793352,10.0395902677733,10.1587376342902,9.92200809267149,6.25687569722697,6.25687569722697,6.25687569722697,9.99851966291731,6.25687569722697,9.89071073621887
"hsa_miR_27b_3p",8.43713786469949,8.6294139436655,8.4975390012998,6.61820003679027,7.6695728564662,8.06696899034543,8.9584714781013,8.50152784630318,8.54107778230701,8.05114695772632,9.52158670703299,9.71758060386392,9.11036324779425,9.58725965762687,10.0313244870689,10.011185187659,10.1678066661414,10.0567140628764,9.89256060765554,9.5492048010674,9.97504791669374,10.3773811150687,8.24567525607265,10.0505312150031,4.03878581677896,9.71054304517484,9.99282440098377,9.7419384801607,9.69710156861384,9.98981434885922,10.3247830104446,7.33882368095392,10.3100556137752,10.4670017466574,7.33882368095393,10.3018575368232,9.8524506840851,7.33882368095392,10.194129123994,10.4332663083742,7.33882368095392,7.33882368095392,7.33882368095392,10.4613919264705,7.33882368095392,12.2138103287963
"hsa_miR_28_3p",8.48756260632425,5.57832026992038,5.57832026992038,7.62939784308334,8.07706513584581,7.81327253784669,9.3834190275948,9.50464580365479,8.88794107648078,5.57832026992038,5.57832026992038,11.1459206585533,9.64086287438748,9.45327930408266,9.73422818236187,10.3860303511626,9.44920509230592,10.1223866877303,9.23743340819625,10.4955208801431,9.58361863677193,8.95193173569703,8.19445488275949,9.5001710547804,5.57832026992039,9.75638491863015,8.77791287738979,9.50620511447175,10.2634184410839,9.25075956477087,9.86307755642571,9.45012048026112,9.13262542965171,9.03145220602921,8.86928388484055,9.30212740632715,9.81509186919865,10.2417445755793,9.20792391419957,9.54010945937623,9.11647881874097,9.01997258828797,3.39896618292364,8.8381492281858,9.55435688433001,7.20249256661675
"hsa_miR_29a_3p",7.86599332605532,8.64166370331285,9.74501000077186,6.24967357322179,9.2049371122744,8.34766971259205,9.01636518966613,9.6172036020036,8.03874881923631,9.25133176551369,9.34239866666299,10.4955206440449,8.98715959121523,9.64424359350217,10.3208482924507,10.6235471439995,9.93713390033591,10.1277463795091,9.57474762741434,9.9967455378715,10.517036477863,10.7514765337171,8.46124096115422,10.1193846580374,4.12094016472044,9.80863848094212,10.4420188087476,10.1116394025474,9.52129100923305,10.1956489848593,10.4767234442538,7.39645015467484,7.39645015467484,10.5297552343555,11.2594980272121,9.87505657989039,10.3934425684766,10.3944139785404,10.2737276433007,10.3168168286483,7.39645015467484,7.39645015467484,7.39645015467484,10.7779863079882,7.39645015467484,11.0479672844237
"hsa_miR_29c_3p",7.85549472073808,8.0426591241883,8.12878503521192,7.1128678055128,7.59992985216414,7.89871115072758,7.59620147773321,8.32571029605054,8.69864858305479,8.40266903376079,8.12586442374935,8.7858606499134,7.72905551312065,8.63722643582262,9.0813927128249,9.12483804445195,8.42878687688177,8.30623173537721,8.95124717053867,8.316784291321,9.1532480024611,9.07058765736857,8.08385347002534,9.44409844958633,4.01909482909136,8.29026940483688,9.45968800329577,8.99764114570663,8.85793174045355,9.41607833015849,9.02859394051411,8.02074673480436,8.02074673480436,8.02074673480436,8.02074673480436,8.02074673480436,8.02074673480436,8.02074673480436,8.02074673480436,8.02074673480436,8.02074673480436,8.02074673480436,8.02074673480436,8.02074673480436,8.02074673480436,11.803665418173
"hsa_miR_30a_3p",5.68232365611105,5.68232365611105,5.68232365611105,5.68232365611105,5.68232365611105,5.68232365611105,5.68232365611105,5.68232365611105,5.68232365611105,5.68232365611105,5.68232365611105,7.18392830230783,5.68232365611105,5.68232365611105,5.68232365611105,8.09087154480108,5.68232365611105,9.17442031541412,5.68232365611105,8.7553892851624,8.69165145444032,8.7334690338728,7.94260090072604,8.83518030919158,5.68232365611105,5.68232365611105,8.45530782945506,8.78500406111033,9.01704352873158,8.54128133842028,9.72328120086667,3.25390600671318,7.05734977983259,8.33989209445284,7.83440528633928,7.82436480717092,8.09282187315287,7.46620453377427,7.23841305563752,7.24398033127728,7.97121964904312,3.25390600671318,7.53661051789426,6.88883777655565,6.53115827072391,8.0110643324316
"hsa_miR_30a_5p",9.04500312361859,9.68739618307631,9.66892316309791,6.85360663303845,9.06361443764755,8.58762814240633,10.3767836122067,10.3362711362502,9.74672461701013,9.81784721860276,10.4808326144049,9.33765291151246,10.0863248343504,10.7712909485131,11.1259318617003,10.8319861289458,10.7671636656944,11.2731964341944,11.0540603939743,10.5236116895414,10.6274966476919,10.8220918246219,9.04677005159388,11.2392245789498,5.2750869947281,10.2012196198287,11.4454398405801,10.8891830058486,10.6903379976106,11.0248951638146,11.5448236003776,10.3603759168461,9.13200543978151,9.18914376332372,12.2971810812342,9.67750007445251,11.1811938908003,9.90270552313523,9.3577053334535,8.9795486338103,10.8884536075819,12.3093944951817,10.0877075737646,8.94259560679255,8.8240587225166,9.89090433920237
"hsa_miR_30c_5p",7.75958968811668,5.66338783246609,5.66338783246609,6.95871101999968,8.63267594317082,8.97402470706997,5.66338783246609,8.53940964971087,5.66338783246609,5.66338783246609,5.66338783246609,9.64884704541589,5.66338783246609,5.66338783246609,9.36180731242353,8.43057046970755,8.94063777816133,5.66338783246609,8.4984429873988,8.46723030638522,5.66338783246609,5.66338783246609,8.28702673149606,9.18612457031534,5.6633878324661,8.66115989758938,9.22963421269011,8.68961212144098,9.7228466700028,9.32282889978723,9.5935949130193,7.83279922400751,7.59353035444854,7.98841583508503,7.25411093016729,6.87220777800274,8.18536327582605,8.16216633988986,8.6453255272001,8.20725396832341,8.61376741194785,2.5963513981714,7.30811679051209,9.06165786814928,8.68633227077425,7.36420430804728
"hsa_miR_30d_5p",12.0715074879479,12.0583321783507,12.2421138194868,11.9768395458295,12.5789807712197,12.2118127230346,12.6684364016403,13.2055545515624,12.7640837502558,12.6082633427172,12.2665612949014,14.2121513445805,12.8077515896913,13.1459724803401,12.8846714483967,13.004927785028,12.8185881620915,12.7680621777538,12.9170856942946,13.0106835888896,12.883286412543,12.6998009096295,12.1476517455489,12.6821402621569,12.8924796568847,13.5137181255412,12.6371075502189,12.80636687244,13.1581620160791,13.0026789616254,12.8532277566676,13.0460980838421,12.9777765366982,12.6932677316804,12.7239569747202,12.8573183014994,13.1797217643325,13.2890517372623,13.4556145674932,12.9786208164915,12.8897885006179,12.0035603349336,11.9306614797824,12.96714784527,12.9849555402328,11.6475433608835
"hsa_miR_30e_3p",5.9567611689591,5.9567611689591,9.57741137882008,7.31360112282925,8.35674927111183,8.56045066938539,5.9567611689591,9.06002019936643,5.9567611689591,5.9567611689591,5.9567611689591,9.67688485982628,5.9567611689591,5.9567611689591,9.13539627910075,9.32848416559042,9.26866970459921,5.9567611689591,5.9567611689591,9.67587158918328,9.23501518750512,8.96419264106824,8.25419305463041,5.9567611689591,5.9567611689591,5.9567611689591,9.41677525005041,5.9567611689591,9.56558262287168,10.2094655754138,9.79744729186359,7.60672165995384,7.91259388310908,7.90206687762745,8.35186903023578,7.61259808530984,8.41670208478162,9.01932141772961,8.37315158279706,8.72755696389663,8.72201348503476,2.06540955523405,7.49732858173002,8.43866239291353,8.75011948125849,7.23922541114445
"hsa_miR_30e_5p",10.130327334895,10.9061551425913,11.0160992231342,10.4926677546686,10.1468233695618,11.0209140173742,10.9267767052585,10.6940040483971,10.9075666121418,10.4590443105733,11.3019597099652,11.146127588503,11.3178646857417,10.6770893579596,11.7052558511435,11.4981813500967,11.0096930592506,11.0494798409741,10.9415814933072,10.7344331702346,11.185927698449,11.002469419141,10.3138560100781,11.4250340764849,5.8576886496898,10.8501594287647,11.6190780332608,10.9195474134616,11.6925314225582,12.4255869395576,11.7320273124043,11.6898452107051,10.837942858454,10.2831494790964,11.2838380865132,9.88546256134264,11.0437258413178,11.5123334869402,11.7533011569164,11.1930071335536,11.152388439354,10.5901520578929,10.9823776075885,11.1495129423843,10.9450141769305,9.11439839212145
"hsa_miR_320a",10.989383613715,11.3409449567538,11.7862200007061,11.6656184507935,11.5981347246996,11.4433294788646,12.3454115331919,12.1731271310628,13.2252498424873,12.0747282546742,11.6958795953331,13.0163608198564,12.4804945343077,12.8612983209146,13.4571537788752,12.1432300499387,11.989224602286,12.1941082191199,11.8497486225683,13.4364302747739,13.002166574179,12.4921026479191,12.731542907264,13.3128230465327,14.9514299966365,12.7832565104214,11.8710048518932,12.237032622418,13.2981295286146,12.841519007434,12.3266896632852,12.7685526205768,12.1361828805616,12.750272955656,12.4317086728068,13.793276298475,12.0554381185043,13.3117599090916,11.9357310043576,12.3544825546763,12.3149028562583,11.9930639629932,11.2619231941357,12.5596256391898,13.0784929788855,12.605079982286
"hsa_miR_320b",8.76639847296872,9.68099258941544,6.28912513504772,8.7846588734099,6.28912513504772,9.09549760311309,9.08127142499456,9.29206861771895,10.1001277916964,9.9761222130972,6.28912513504772,9.08196782997391,9.80354749446757,10.5322870592229,10.5369244377438,9.06320299820535,6.28912513504772,9.90598555447939,10.0859709607921,10.5881897476544,10.2874834483577,10.0129084697632,10.1311610858691,10.905103788447,6.28912513504773,9.69233175995722,8.75047802796026,6.28912513504772,9.63508868318064,9.48007792596426,8.5648422544741,8.25578404806458,10.0796768566074,10.0477001009286,9.4679560754023,9.00835676239348,7.82775025314675,9.29620079307272,8.03361713758781,8.89039425289496,8.41854251594794,10.545629721627,7.77959965215576,9.73733958213081,7.9063263595802,11.023232922544
"hsa_miR_320c",8.26775555443188,9.42317863194849,10.0541762980994,7.97333298670423,5.35931269248386,7.83860604781,8.90185251220932,9.28455925217397,10.6222003656874,8.81087048924434,5.35931269248386,7.93748378436458,10.7290788190057,10.6634812351603,10.990154132338,9.04577608921707,8.79857300754306,10.041820337352,9.25505071616323,9.97762693867646,9.82041074815722,9.12389851173276,10.003446361673,10.5539981476232,5.35931269248386,9.4232156892837,8.73540958158604,9.38652978265315,8.66747513336517,7.9853642245721,8.26656942234314,9.53046214558128,9.82222737612464,9.1368553200727,9.44637843750274,9.16558808103926,8.84712174442275,9.68004715425788,8.8724973185234,9.5750288271628,9.3744323771215,4.02660220127188,7.99288836143785,9.20099876142877,8.64898182298679,10.862131212557
"hsa_miR_328_3p",6.69591064062634,4.47075295726812,4.47075295726812,6.66199598849304,7.53100990810959,6.82726007422632,7.76716662056176,7.52386674692711,8.00798306453959,7.64099417961875,8.80991524921609,9.29086100441515,4.47075295726812,4.47075295726812,8.94094681640432,7.65082664259398,7.52943535679878,4.47075295726812,7.21147978424206,8.83362811889973,7.98591818244284,4.47075295726812,6.37819867811695,7.72063980180183,4.47075295726813,9.09442319975397,7.31620780359172,7.92686407467552,8.25662077335433,7.74716227004669,6.89447810401201,6.98317380580077,6.98317380580077,6.98317380580077,6.98317380580078,6.98317380580077,6.98317380580077,6.98317380580077,6.98317380580077,6.98317380580077,6.98317380580077,6.98317380580077,6.98317380580077,6.98317380580077,6.98317380580077,6.98317380580077
"hsa_miR_335_5p",8.29742013303445,6.57498829515192,6.57498829515192,7.74533733792742,6.57498829515192,6.57498829515192,6.57498829515192,9.28398072776361,6.57498829515192,6.57498829515192,6.57498829515192,11.8465020357642,10.8859610039258,6.57498829515192,9.55469512746235,10.4421928169989,6.57498829515192,6.57498829515192,6.57498829515192,10.1256644350474,9.75156261120737,9.66650079962284,8.92606384507695,6.57498829515193,6.57498829515193,10.6966069201119,9.30626769329009,6.57498829515192,10.6764814275997,9.55905357452621,8.8537848999191,9.51559673195875,7.77681262800875,7.6363393955498,8.75824229115622,8.2923848914691,8.86997183229094,10.0810054583651,8.711361887216,8.3845743653004,9.51884134370494,6.21047110793215,6.33373737981221,8.27672589423365,10.0047685058158,6.13777599087942
"hsa_miR_342_3p",10.2973773621885,10.9785837275544,12.0190897834608,9.09701077835767,11.0438021293389,10.1679051395356,12.1461518946692,11.8163419654041,10.6325236834892,11.8314833653333,11.8330523286744,11.0066064631193,11.3275714010532,11.7382729620076,11.894450909894,12.1925613332735,11.6897417557224,11.3949569467302,11.8444257677721,12.1206020457988,12.3152962769926,13.0755944410053,10.3478292367513,11.8570162858232,11.9447819435364,12.1028574751829,12.5739458651025,12.7059118618676,11.7631252193093,11.8050112320999,12.8522391099281,12.3902097539093,11.0053456422889,11.2366646754707,11.5589318342416,10.6064903528034,11.4790944201904,10.6743895922014,13.0533702322155,10.9890141884202,11.1642186386218,12.683310693175,12.0441389597107,11.5773357720891,12.0806215434672,11.5376554385939
