"","HB2","HB5","HB8","HB9","HB11","HB12","HB15","HB16","HB18","HB19","HB21","HB24","HB25","HB27","HB28","HB30","HB31","HB32","HB35","HB38","HB39","HB40","HB41","HB44","HB45","HB46","HB49","HB50","HB51","HB52","HB54","HB56","HB58","HB59","HB60","HB61","HB62","HB63","HB66","HB67","HB68","HB70","HB71","HB72","HB74","HB75","HB76","HB77","HB78","HB79","HB80","SB2","SB3","SB5","SB7","SB9","SB11","SB13","SB17","SB21","SB22","SB25","SB29","SB31","SB33","SB35","SB37","SB38","SB40","SB43","SB46","SB48","SB50","SB53"
"hsa_miR_155_5p",10.017301276586,10.734683670653,10.1187650110721,9.85302078412111,10.4771614088372,10.355930246586,10.6195202531165,9.9925943941311,10.6848663693733,9.8587513600112,10.260607586319,10.1231081839254,9.9006719405444,10.5406035833739,11.5279548766323,10.4483874407752,9.80222191791317,9.72032425789629,9.30655886807808,10.2204230300031,10.4869472515898,10.7734506550496,10.6701802521335,10.9010173333638,11.1638100127238,10.8477673168381,10.6856041095494,5.66019925558508,10.4757643236248,10.9541402522918,9.59958894644151,9.86815069849353,10.8092870074758,10.4023598288499,10.5884939914144,10.8054842405575,10.8064338673976,10.7940083647729,9.82967829558558,10.7790248726583,8.43434948248797,11.1027096813037,9.79699127720664,9.60519507288689,11.2720884864033,9.36971680596564,11.2415969105694,10.6747048315455,10.5733634525091,11.3927779907249,10.0357670603549,9.9494857576655,10.725362453368,9.58554032484245,9.93690336940437,8.09321759028858,10.5095183929036,10.6899725449934,9.24659201661673,9.61192496245147,10.1786011052739,10.7606560093168,10.3425440512385,10.7045423940746,9.92275903904615,10.1121784155893,10.748596624192,11.4279449910098,10.7681795892585,10.5215838763737,10.6104875854047,12.0694718989205,9.96628996607931,10.5504454530172
"hsa_miR_15a_5p",8.29147741915556,9.36736796821798,8.86808383355443,8.26705542572898,4.95056858806772,8.74788292649684,4.95056858806772,7.96384701217794,10.018315956143,9.40603555919578,8.66976040908366,9.05930802416284,8.9419577064778,8.86928124129003,8.2099977193814,4.95056858806772,9.14783017997344,4.95056858806772,8.30003623435449,4.95056858806772,8.35096179082253,4.95056858806772,4.95056858806772,4.95056858806772,9.55196236966097,4.95056858806772,4.95056858806772,4.95056858806772,4.95056858806772,8.44840284452106,8.42162989077496,9.6000526525107,9.49699451666545,4.95056858806772,8.76533825963642,8.55610226970763,4.95056858806772,8.25195328157047,8.46082141598451,8.87547234770769,8.83714472909306,4.95056858806772,8.57869280047167,10.7395550813348,8.06416249993557,8.33966918298701,4.95056858806772,9.22435021166542,8.56475676174661,4.95056858806772,9.07865191141182,5.61001935147628,5.61001935147628,5.61001935147628,9.42936738577848,5.61001935147628,5.61001935147627,5.61001935147627,9.67166867975933,8.4675046857666,9.84263660104287,8.45410781826304,8.7449943874102,5.61001935147627,9.77748761913804,9.88496311805763,5.61001935147628,5.61001935147627,9.72034830810296,5.61001935147627,9.64138501177291,5.61001935147628,9.16380030373428,9.10740099421578
"hsa_miR_15b_5p",10.4227675605684,10.8719289811841,9.85423306031373,10.0328078762527,9.75582735766265,9.42005702519377,9.88413663415926,9.92690349445101,10.6047506880741,10.6995503831996,10.173348584593,10.7938172504649,10.0798888306343,10.1576862575787,10.6998098121285,9.81790203065397,10.3642154441309,6.13483836066416,10.3284877718965,10.4242324969364,9.5556264991115,6.13483836066416,9.95837248426111,6.13483836066416,9.91903257856572,6.13483836066416,10.3154586636323,6.13483836066416,10.0387278687696,10.0402162100403,10.4229331301968,10.8113518508709,10.1812975477027,10.3518820810242,10.2290982112566,10.3496341838391,9.79535430954111,10.0426326629517,10.3133050496397,10.755006553134,10.0846818474675,6.13483836066416,9.43117006469321,11.5181931287451,9.56832323231959,10.4934551536387,10.4717842910644,10.5434578175277,10.2421354082759,11.0530642042746,10.4420059032864,8.95339928512678,9.7677557376421,8.96570738220954,9.56618857087079,8.31547814149134,9.57228436658589,9.01320866565515,10.4409942809745,9.70466534633406,10.2846621901252,9.00581710887678,10.424442183091,9.85310749868835,11.5056682373383,10.6594729019955,9.2933843088347,10.1877155452193,10.7071147878014,8.99860892459243,11.5166891845463,9.28076142932465,10.4941433553795,8.84609199957942
"hsa_miR_16_5p",17.1646198440183,16.1035340080849,16.8846983640207,17.167477244271,16.0778387362406,16.5153719156093,16.9814009053672,17.3249768431164,16.9750356026397,17.375512623172,16.9120561507348,16.9855339707037,16.6461573060782,16.9651448675621,16.7096732689237,16.5932296335631,16.5801558153172,16.7496587087799,17.4438339915504,16.4835447186406,16.446945468194,16.6405711249431,16.697910659192,16.1282968095939,16.85557646903,16.8591060869377,17.0584426570837,16.7155032289597,17.0447222853069,16.5646307404618,17.3691373130309,17.2768321453433,16.5480607747381,17.078408022739,17.0046547280171,17.0739227365651,17.2379572587994,16.8948285908258,17.3580732747721,16.9541402283769,16.0949841688645,16.7212567209371,17.3078771105395,17.2904597260605,15.6993891827076,17.1356618564967,16.352736826812,16.9182223586685,16.5878839618962,16.9524569008961,17.0178729341562,16.4369353299743,16.9513720395139,16.8631576135695,17.0975768421171,16.9548867176286,16.592093539786,16.2268018886812,17.2725278510905,16.0957555335732,17.1987992525765,16.0584391766681,16.2485841991487,17.1391489393477,17.1940557920027,16.9237734336743,16.7586979901989,17.064828317844,17.5045529986163,17.2330841298623,16.9398844097748,16.5295528998069,16.9142128247059,16.518043541628
"hsa_miR_181a_5p",10.1856451579457,10.4100107394119,10.2064272007808,10.0103818318494,8.46063619980821,10.2265678528762,10.0624200716918,9.99634631326095,10.6589409176473,9.7883175820991,10.0760495401086,10.608945856778,10.1555740832336,10.2998182454435,10.3945603589202,10.1491507316103,10.2893493366951,9.06203911304838,9.93176788471763,4.90000471566899,9.54348983645794,9.89392087025737,9.92979288505922,10.9509201194093,10.9987495489819,10.6037886846624,9.8836982258322,10.9749179119586,9.95441251736074,9.76830357646502,9.45575239696161,9.94897350145123,9.83083601418855,10.4512108142134,9.95739192202248,9.73752883645935,10.178795612127,9.4769995920241,9.31962227632169,10.5257277066652,9.56792404549592,10.7391082549655,9.32790505178412,11.2159652649805,11.5190072430811,9.93610428879067,11.9258113185927,11.1610917551697,11.5957762757711,11.7648910620915,11.4250429171747,9.60594083684555,5.719789546439,11.1899433032153,10.45438312285,10.110492831406,10.8027132566491,10.6533741625514,10.5198321020426,9.29348589475199,10.0436537458792,10.6343883248587,10.6437773614538,10.0897683459987,11.32050284135,10.2339502196957,9.91141581892462,10.3210657814164,10.7136846403961,10.1737460445408,10.7960235695697,10.2701008000411,9.52739173802531,10.4830559338796
"hsa_miR_182_5p",11.2643703726627,8.66714674407402,10.5905785892126,11.7466549501686,9.09606425900169,9.6408321537828,10.7348567474911,11.096373722377,9.68322982687956,9.98645110704807,9.38874682668147,9.9492361233446,9.76420458231946,11.5657269022647,10.261780477936,10.6904953597608,10.0827094919229,11.1572349317335,10.3179342990471,10.3749730330702,9.61477597971073,10.6815242235377,9.90324135152988,9.801410722766,10.0988555209415,9.99677223500117,10.7808262369406,11.3448816486688,9.57442511686884,10.9236871840234,10.8564187879222,10.2790665457765,10.2080593968001,10.3347991338417,10.1096537510441,9.8110773820195,10.3325514818621,10.2572701282714,11.1319548947222,10.1494924633198,11.5261113758007,9.78465891175342,10.9717888322767,9.61969459889763,8.34601081617998,10.4759341074797,9.28465598078257,10.6024966519477,8.61975095063488,9.40707402070816,9.89129182114683,12.1143793551591,9.17282279041477,9.17282279041477,9.17282279041477,9.17282279041477,9.17282279041477,10.8358238944208,11.5267587199004,9.17282279041477,11.2474602145341,9.17282279041477,9.17282279041477,9.17282279041477,11.416318484618,11.9510389338826,9.17282279041477,11.7324809869943,9.17282279041477,9.17282279041477,11.2772564905688,9.17282279041477,10.8523779339956,10.9487575391715
"hsa_miR_183_5p",9.87564125386055,8.28301076702287,9.43308051195715,10.498657672783,8.26093324365087,8.95058960915622,9.33231543764603,9.43957771997878,9.14115744496443,8.79841849888044,8.52596674900242,8.84492806984539,8.72194716085889,10.0743343484897,9.36531345081855,9.90793173820977,9.22617013697288,9.8723039286024,9.12905193385809,8.72960709589911,8.6064887624974,9.31505117186243,8.82025811478836,8.88967686885302,9.21814871066363,8.55937476224178,9.49699927109089,9.68899089240754,9.07548701646049,9.62170181361747,9.28694798404152,9.1898015424352,8.87182169773734,9.01226894753363,8.65105203681279,9.05498065900144,9.20977925931824,9.27948908202128,9.67229235654679,9.42029572504233,9.14351846077351,9.38026633305193,9.701709312178,8.18752159899519,7.6300386438562,9.57056929034323,8.37169979674012,9.1504349127137,8.08719941545892,8.7497347688669,8.71132961916065,8.94451329813432,8.94451329813432,8.94451329813432,8.94451329813431,8.94451329813432,8.94451329813431,8.94451329813431,10.9060564440844,8.94451329813431,8.94451329813432,8.94451329813432,8.94451329813431,8.94451329813431,8.94451329813431,8.94451329813432,8.94451329813432,8.94451329813431,8.94451329813431,8.94451329813431,8.94451329813431,8.94451329813432,8.94451329813431,8.94451329813431
"hsa_miR_185_5p",11.5669219878462,11.5013644276694,11.1691326120388,11.4521993726746,10.884984832263,11.1799177444595,11.6133307432457,11.6360204325328,11.8850342853906,12.294265540905,12.2696018645361,11.374030902594,12.5337240643584,12.5521239752322,11.4876307635183,13.4427000901725,13.4206664037264,11.4482208524815,11.77026384627,11.9392215475192,11.9351209648518,11.9089170765495,11.3773348329958,11.7261847385438,10.7847186878498,11.6263628561346,12.1721378921884,12.7307886094232,11.7977231038376,11.5021381584101,11.753570026693,11.7772782196083,11.4136682773323,11.8823650562075,11.2481985221007,11.3211097629098,11.1379024629798,11.8651187502871,11.6835645724732,12.3479619801452,13.710211578802,11.7014666948042,10.9470448757287,12.0640595990782,11.9334665338939,11.2518894554738,11.5936244411851,12.2248816882565,12.1886239288651,11.6236916177022,11.318723326483,10.334347889579,12.0433771315107,11.501704702552,11.9549158659074,11.617697579468,11.9593010814415,11.6100055271722,12.8866008709743,11.7683104407089,12.3247622430482,11.3344922564642,12.0498561742444,12.1328707366711,12.5715763079132,12.3489621610079,11.785272616324,11.5454854508514,12.1787444197915,11.574846126177,12.329212562618,11.1079859043728,12.2568151469895,10.9609927731798
"hsa_miR_191_5p",12.6748440276381,13.2491773922808,12.4133421941719,12.4112820052896,12.7721503655461,13.0656363509609,13.0225818257753,12.6993140397185,12.8837153638187,12.6840051254139,12.8952454227479,13.3158718046293,12.9419783124476,14.1294000924276,13.2028099861493,13.0868396212101,13.7248108903819,12.8323034000364,12.839020852862,12.2270288569608,11.7647543123964,13.2654297949568,12.016081064371,13.1408233961862,13.4163278783204,13.3079263140303,12.6378518484476,11.5585828645353,12.7852273383712,13.4982995765481,12.4659775756755,13.8170591027294,13.4678899243623,12.7103803616289,12.968661105338,12.5662148591049,12.8167700295439,12.9741104077041,12.9476649865641,13.3555336522801,12.2423280149114,12.5775006152225,12.3832119016491,14.0762387449243,12.9515564469335,12.2099384506865,13.1138609613025,12.7799180293939,12.941550638862,13.0551205595864,14.261497621339,12.3249978362654,12.9536315198242,13.2183540937924,13.2341669142567,11.7606364157628,12.8494975246281,13.3514439077575,13.3520852933892,12.8083574192121,12.7042478763817,13.1588650307783,13.6302358611999,12.4856704621263,14.4555392137194,12.4776275450806,12.641001268342,13.051215741456,12.7387397721314,12.5071796780254,13.6898619230096,13.1070927363757,12.8546739811554,13.1134368678256
"hsa_miR_192_5p",8.5703720540278,8.15378489703794,8.20122824506648,8.76561396935021,9.47194485737204,7.6578246187959,8.81963740690476,7.96259638860317,9.60947073349297,8.68475854200412,9.15420883619169,8.30679277846177,8.54546805735679,8.45105841482073,8.7840512501887,8.02935610573374,9.95416899950214,7.74965678836131,8.16190351150667,10.9915860424154,10.9235821961257,9.69601517704706,10.4238890413625,9.17740184658406,8.69739915332006,8.62054011738967,8.14952940973862,10.5243295548611,9.52469246440255,9.47483461324084,8.41162861180816,8.90211798729801,10.1240014862806,9.1502181823655,7.90168916940458,7.9923442491027,8.54327483716311,7.7659501999679,8.66683801619438,8.80433107454468,7.75023864075618,8.0497809217935,7.30029630680276,8.23354985172506,8.19838563781976,8.10635081815978,8.51290813049725,8.3389759518243,8.48995359455909,8.00342557631571,8.39261138906964,8.43882135200166,8.43882135200166,8.43882135200166,8.43882135200165,8.43882135200166,8.43882135200165,8.43882135200165,9.97224045909286,12.0158544044666,8.43882135200166,8.43882135200166,8.43882135200165,8.43882135200165,8.43882135200165,8.43882135200166,8.43882135200166,8.43882135200165,8.43882135200165,8.43882135200165,8.43882135200165,8.43882135200166,8.43882135200165,8.43882135200165
"hsa_miR_199a_3p",9.19646061372301,11.0140999423041,9.87951630850641,8.97143979398283,9.75439134723391,10.6719939336977,9.61561804105208,8.97776066230694,10.4289117056502,9.29594053090223,8.81064409058039,10.8710902583005,9.88052538411225,9.62921243305929,10.3144029862686,10.7046392535602,10.8017344085861,9.60036194314007,8.58444674836203,10.229833058516,9.00947092176818,10.9332093698325,9.511353482271,11.9537134361632,11.420175425026,10.7742218600811,9.38150259836748,10.3449809439752,9.53508165011658,9.06942108630135,8.52154853686874,10.117889540345,9.39157738502526,10.3038336662,9.38343164006028,10.0691277306964,9.90292162559961,10.0937166614315,9.01360415609236,11.1104561509904,7.3854726103987,10.9170992404799,9.40844564610376,11.3877798772861,12.2734488246361,8.30638753890512,12.9032138941792,10.8624076772877,13.7896324014591,11.3765809619806,10.9710574831032,8.34309186856443,8.34309186856443,10.8449931409709,8.34309186856443,8.34309186856443,11.5744127675519,11.6388356660422,10.8910392502321,11.4453271711845,10.8753548265915,11.3017504678606,11.6313219892939,8.34309186856443,10.9118679176205,8.34309186856443,10.6950800981798,11.1426776962817,8.34309186856443,8.34309186856443,11.6583268199326,8.34309186856443,11.4479034704402,10.784686452036
"hsa_miR_203a_3p",10.657451522694,12.0850340738519,13.2714164400991,11.6342210833497,15.1584192361958,11.502575440923,12.9809713822678,10.5280283996208,12.0863012538789,11.5421378128925,15.3065740267407,9.25844498723368,13.0627662230387,10.2851852677465,11.6882116590535,10.8678435320707,11.2746947775636,11.1834912633066,10.8473447877991,9.85327510523314,10.9385001630946,13.0716514280653,11.4402419215822,13.2768621222397,11.402995399712,12.5766492763909,12.0233443981173,10.44633931362,12.7208087390101,10.844619178372,8.53365469132323,10.1311683225994,13.5098266686502,11.2172846432917,12.2038321621631,12.0719210985923,10.4855525237491,11.6060760044325,10.3937592178897,13.1620390722978,6.98452104025736,13.3478732759813,9.08457456289936,10.0780830364159,11.4072963329681,10.4047938984844,11.6861579521139,14.6690924152661,10.939246232352,11.922356647635,10.7508283150743,13.5653798730996,12.5002676521923,11.4723878031398,12.1325344190916,10.8337018936865,11.080782202502,10.399129923362,9.96171346828573,11.8048203969776,8.03959870820569,13.0284353595792,11.4989283817989,8.03959870820569,9.6435790241729,15.5535320405317,12.9501602156534,12.1493766516601,11.7554398719086,12.4471787513657,10.8534422180482,11.34172611029,10.65261525713,12.7630910821427
