"","HB1","HB4","HB9","HB10","HB12","HB13","HB16","HB17","HB19","HB20","HB23","HB25","HB26","HB28","HB29","HB31","HB34","HB35","HB39","HB41","HB44","HB51","HB59","HB61","HB63","HB67","HB71","HB75","HB77","HB79","SB1","SB3","SB4","SB7","SB8","SB11","SB12","SB16","SB20","SB22","SB24","SB28","SB31","SB32","SB35","SB36","SB38","SB39","SB42","SB45","SB48","SB49","SB52"
"hsa_miR_150_5p",10.1948471256491,10.9182927336036,10.5592707249615,11.9452309501955,10.9779350473878,7.81974003728333,10.7145360510459,10.8192231532367,10.7445816152061,10.3672789110728,12.1614230092594,11.0461781433598,11.4166173259407,12.3242582235284,10.2573462392312,9.29470179344204,10.8928712616108,9.2875507851628,10.0232733346403,10.1326601634105,10.658045092311,10.7796648212631,10.2856352425606,10.0310694900024,10.2046497629748,11.3271546171529,9.33271845240754,9.59319441602153,11.0795400055306,11.9086897952732,9.97653096056765,10.9107741419163,10.4499680810499,10.1072056913532,9.98220662860394,11.2425717702431,11.6309801418825,9.02979202593245,9.05144076206974,10.1569621217829,10.5495822140831,9.52822884508755,10.0049967278326,10.1894676200647,9.56402177576749,10.4574735209909,11.9433165581237,12.2149358081454,11.5457384634695,11.6811378011557,12.0696641230652,9.23972779291749,11.454306687412
"hsa_miR_151a_3p",8.91281514477966,9.83423673347041,9.15227630658507,10.7171056428855,9.2990005243647,9.86840815708382,9.05093130570459,9.50881444924296,9.15400306396272,8.57901745753296,9.37349152261856,9.07314771854825,10.7010234776924,10.8789691444482,10.6887132904465,9.36310695027327,10.0847419933555,9.0986866080332,9.45145279347955,10.0890296045086,11.1093337822246,10.1376853794236,10.0934078968342,10.7977418271084,10.1565646041915,10.9112495107152,9.89996628792991,8.88129296263177,11.0075742597259,12.0625523857227,11.0318967003899,7.50768323369228,11.0672192985114,10.6897579186078,10.4463603530799,11.0352951661409,10.6211993467507,10.8908510084997,11.0801592277801,10.7632830955429,11.2699363231277,11.3354940583716,7.50768323369228,10.7193996162369,10.2762266724133,10.9365908339457,10.2058412662972,7.61723204225778,7.61723204225778,10.8132589749958,7.50768323369228,10.8224094926205,9.79640934085598
"hsa_miR_155_5p",9.54937386140595,10.4492889986015,10.0210814943969,10.5703687873683,10.5011827476218,9.09940463276917,10.1537667155715,10.5788369521731,10.0264658010803,9.30550900295456,10.899839431473,10.0667148938955,11.2234236187588,11.6170728622827,10.8633652120378,9.97183300036118,11.0670884638479,9.49835886061244,10.6262306825033,10.8009267049329,11.0223600487738,10.614184227803,10.5455598597451,10.9298848334624,10.9183279463952,10.9036033439821,9.96703811378829,9.55885212826669,10.8044329327658,11.4893037181048,10.4507686046338,10.516586641361,9.67649049036913,9.74774062221647,10.7851694059688,10.3060596395913,10.7609041216177,10.4555828871188,10.2884468167778,9.98341138467188,10.6316041267097,10.057936653794,10.4962743072566,10.2617239254305,9.91798147031802,10.5291385650488,11.2042367696122,11.6628672651098,9.83319843234326,10.7825427090185,11.8310608900539,9.98622729363467,9.56341000959009
"hsa_miR_15a_5p",7.92734127834535,8.95263371155456,8.00158662048008,4.59848586279312,8.47908827096141,8.23853796609705,7.6989178088132,8.19488572609922,9.13044290149437,9.29098272793349,8.91183461424052,8.67150522706482,8.0489962888925,7.94397797067836,8.92490019209122,8.87440093886008,8.17454466818115,8.03436901674089,8.08514477979245,4.58233985740256,4.58233985740256,4.58233985740256,4.58233985740256,8.28892625306693,7.98603751669234,8.60450072589873,8.31068136971199,8.07378911451174,8.950136728418,4.58233985740256,6.06062020537714,6.06520507851111,8.73454923813131,9.55576756613024,6.06062020537714,6.06520507851111,6.06062020537714,9.42460621149889,8.04411282286136,9.96232600294346,8.64661137730482,9.0594850462903,6.06520507851111,8.95857195512792,10.0035721961395,6.06062020537714,6.06520507851111,6.06062020537714,9.60727542450715,9.36360761327694,6.0652050785111,8.43275722088818,10.285414736881
"hsa_miR_15b_5p",10.3295670582829,10.4779671436126,10.0780833987852,10.167064033753,9.50124740182301,10.4020968114989,9.97792773535143,10.3156739429456,10.7039417626797,10.678785063139,10.7041740155435,10.1224378636312,10.4010464799867,10.703512029331,10.4106290189458,10.3887099853916,10.4771083917483,10.355824948328,9.62913350383665,10.0082109340376,6.2933042085195,10.0824711798435,10.3779137959118,10.3758034338166,10.0868505128265,10.7551399467875,9.51124237979531,10.5106783267896,10.5569565245115,11.0355439083833,9.81392074473111,10.3176828028365,10.0982973761769,10.1255667424381,10.4033116378461,10.1312119288685,10.8677785929555,9.73228098694059,9.55877752911964,10.8126411138828,9.85832912189989,10.6155727778965,10.3993061647923,10.519835531682,11.1704401310251,9.3403751235361,10.7202395143194,9.13371533508619,10.9281130361815,10.3713263708628,9.85180792749972,10.1690884812455,11.1215375517078
"hsa_miR_16_5p",16.6575149123571,16.4922037519626,16.9623112095345,16.2073957161923,16.3101320411611,16.4981273017087,17.1190730538532,17.0809274938476,17.1702674267066,17.2649223311032,16.6185766259162,16.4410465593369,16.4662144222096,16.5034733857356,16.4152803616592,16.374034664412,16.8196099418416,17.2386841940303,16.2418027583271,16.4928080829493,15.924815223595,16.8380189461998,16.8733640525907,16.868878089199,16.6890178323845,16.7478082404628,17.1021147816656,16.930479140171,16.7121918118537,16.7473937973118,16.4991823534253,16.7674544478728,16.6082674559507,16.9142298574869,16.9105831559396,16.4076717058256,16.5914039473854,16.7100364826164,15.5461007397352,17.0157188354122,16.351790063836,16.3560680256099,16.9556165878385,16.820174776689,16.7396616805254,16.4897724418223,16.881674272154,16.8547261319844,17.2642576374251,16.4402730948695,16.3444844794435,16.1320412578668,17.2048633455217
"hsa_miR_181a_5p",9.05732420538438,8.60652228785063,9.9249961478846,9.74058019216151,10.1923028509202,8.85421348062531,9.90671710507536,9.37921369447816,9.65016869444299,9.69168928953014,10.488701295904,10.1046787733983,10.4159691556253,10.3986965898482,10.4463505218178,10.2688099044302,10.3383078651116,9.82773946700445,9.34739938482606,9.82549021264385,11.0892330625306,9.85393939177605,10.4700292705512,9.5876140302046,9.2641663486987,10.5605329001829,9.0794234578496,9.8331184725279,11.3453525028941,12.091463125412,10.3128440447819,6.64429033428303,10.7897734520917,10.3830344771699,10.289013011277,10.6758419165632,10.3412764313567,10.0915938802749,9.90582042494253,10.0385204310235,10.7392274404926,10.081811130841,10.0768932927064,10.1164266691591,10.1976521276264,10.6467840991651,10.2712913839794,6.63393781175975,10.6609158060702,10.2897834910746,10.2278207284489,10.1836849020972,9.91063207827576
"hsa_miR_182_5p",9.25713855111872,9.5944604055404,11.1427886063568,8.80979753160227,9.09284169983142,10.2459677007756,10.5089173817237,9.67411980517143,9.42926267788929,7.91174571795263,9.16759684476569,9.21315174880253,10.1349338121378,9.69620671766364,10.7449318965804,9.52197982749632,9.6610741383086,9.75214747501375,9.06760729451261,9.34856078679029,9.25169688025369,9.0260778608612,9.76878345978187,9.25880297797111,9.69230151720767,9.58664519792073,10.3878530626824,9.9059904910848,10.0280998069041,8.86527673386877,10.6737916008611,8.61559416273231,8.59019768758667,8.61559416273231,8.59019768758667,8.61559416273231,10.5976696975921,8.59019768758667,8.59019768758667,10.7323280718983,8.59019768758667,8.59019768758667,8.61559416273231,8.59019768758667,11.5116738689853,8.59019768758667,11.2686944901685,8.59019768758667,11.4061044902365,10.6784315379231,8.61559416273231,10.2604052448453,11.3057249326823
"hsa_miR_183_5p",8.23589198330692,8.1176151399886,9.80631018127614,7.93555852291881,8.41390422091863,9.01953688720102,8.85340728155576,8.44432532228185,8.27675529226827,7.44928004124184,8.35843694674313,8.20805658385622,8.92829223382362,8.78643189785921,8.62067137887732,8.66129584490087,8.76545491551287,8.57453183879589,8.10402466620203,8.29661497620512,8.36045291793321,8.52516212610782,8.46952295659202,8.50797625528525,8.70948168468855,8.83577078258396,9.08931745141642,8.97183015770878,8.59316031672651,8.2330897027002,8.50657652823331,8.33832009334322,8.50657652823331,8.33832009334322,8.50657652823331,8.33832009334322,8.50657652823331,8.50657652823331,8.50657652823331,8.33832009334322,8.50657652823331,8.50657652823331,8.33832009334322,8.50657652823331,8.33832009334322,8.50657652823331,8.33832009334322,8.50657652823331,8.50657652823331,8.50657652823331,8.33832009334321,8.5065765282333,8.50657652823331
"hsa_miR_185_5p",11.6125210119737,12.1025047853262,11.7270368875237,11.7123973206868,11.4799149436822,11.4164218866075,11.8931990844238,11.6119672878579,12.4906657906093,12.3242876766225,11.8714999167974,12.7079282178975,12.231501254646,11.7583982322153,13.4405981254255,13.5107909448532,11.9269152442227,12.0155805240361,12.1652310329316,11.6592066956345,11.9771390430328,12.039257310546,12.1173867330379,11.608175508316,12.1011369977193,12.5384968930368,11.2679123392459,11.5452220167086,12.4271721453799,11.8827507651263,12.188541691037,12.225469912765,11.5547767718197,12.1185799080841,12.4816485763792,12.1237468777042,11.7557242487941,12.5992563773353,11.4073265390795,12.5674547995691,11.7794376635933,12.5180115740598,12.334086272499,12.6394348707682,12.5960603999212,11.747040516447,11.6222972027769,11.7965510487162,12.4549265783206,11.8242835172793,11.0903873498218,11.4819194383263,12.2755116541453
"hsa_miR_186_5p",7.39607667615087,4.76483136582847,6.88536128116499,4.76483136582847,4.73093327895273,6.68971916923868,7.5194021718695,4.76483136582847,6.83929757035314,7.79275801461081,7.51245841311241,4.73093327895273,7.43360156241128,7.69359672393245,7.95822781506445,7.44487004611044,4.76483136582847,7.221214982837,4.73093327895273,4.73093327895273,4.73093327895273,4.73093327895273,4.73093327895273,4.73093327895273,7.07096296926898,7.78893859478766,6.49448157826483,6.94563318666376,7.68426308592452,4.73093327895273,6.17263093172508,6.39774011064169,6.17263093172508,6.39774011064169,6.17263093172508,6.39774011064169,6.17263093172508,6.17263093172508,6.17263093172508,6.39774011064169,6.17263093172508,6.17263093172508,6.39774011064169,6.17263093172508,6.39774011064169,6.17263093172508,6.39774011064169,6.17263093172508,6.17263093172508,6.17263093172508,6.39774011064168,6.17263093172507,6.17263093172508
"hsa_miR_191_5p",12.9394812549897,12.9129759485297,12.82142683993,13.3966114466546,13.4169892224385,12.6125057335998,13.0829550109744,13.4816730864882,13.0695828500344,13.2382537087923,13.6424423379952,13.3045636530301,13.9860159155465,13.5409389893055,13.7713712842399,14.0158732988571,13.4544240784217,13.2107346460919,12.2327102484788,12.4616714949868,13.4869735995477,13.1604913668261,13.0937995225301,12.9625817393305,13.3331644878174,13.6797334157823,12.7953410678338,12.6380944066098,13.1562562749509,13.4075145467203,13.4239532566076,13.3844009005204,13.3227491272544,13.7172716933787,13.447821199967,13.2612284167355,13.3338946863958,13.2652424139179,13.2580704046515,13.0893063405937,13.7477962542398,13.4928107214655,12.8298295427058,13.6684637262746,12.8200889382259,13.4733727365287,13.5007719757417,12.7391015217656,12.6661659560037,13.5647988738663,13.5658319035532,13.829661635142,12.2862603776128
"hsa_miR_192_5p",9.49753994197189,7.58349867482269,8.25672396195758,8.21165241680777,7.27243658249552,6.66727243489935,7.54306316307759,7.90676293896172,8.18491926352296,8.90427201546686,8.35541530308904,8.06152962151806,8.16884560883698,8.27230725036901,7.84297210295117,9.30894805707707,8.35714610476496,7.72080906991934,10.1674720912862,9.72543185325017,8.62324809640953,8.92818423903175,8.59778443909255,7.57021593533031,7.36822685962081,8.29015612702593,6.95314862261881,7.67145087179814,7.87746636627202,7.58006926950611,8.01288520819369,8.0250569921361,8.01288520819369,8.0250569921361,8.01288520819369,8.0250569921361,8.01288520819369,8.01288520819369,11.0479589649281,8.0250569921361,8.01288520819369,8.01288520819369,8.0250569921361,8.01288520819369,8.0250569921361,8.01288520819369,8.0250569921361,8.01288520819369,8.01288520819369,8.01288520819369,8.02505699213609,8.01288520819368,8.01288520819369
"hsa_miR_199a_3p",8.21946746648622,9.56883048243581,8.80733589077061,9.94736109131212,10.478381583406,8.5458207287917,8.81268396475493,8.92798903088027,9.1263522935845,7.58108962410876,10.0552564011299,9.70118761844684,9.94208126043546,10.1261016474971,9.76620831672816,10.6047202931695,9.54644076083447,8.42645353718174,8.84490312012808,9.33840172797988,11.7384638845172,9.35982050308158,10.1169949919177,9.88646909535266,9.90976794255253,10.9074561700164,9.23637841499301,8.15261584487182,10.6643269865504,11.170127614777,10.9605947913223,7.72650316764477,10.370053243307,7.72650316764477,10.511287299179,11.0139877480243,10.4173543818654,10.9835211470388,10.7929826638914,10.257696690347,11.4519399837164,10.7957351412949,7.72650316764477,10.7910288641069,7.72650316764477,10.9467126612226,10.5459985949251,7.82132420802406,7.82132420802406,10.8482707275807,7.72650316764477,10.6407249036579,7.82132420802406
"hsa_miR_203a_3p",10.4593876128962,11.8902026927742,11.2267222305027,11.5826818438395,11.0926655672014,8.74714614017886,10.098949480445,8.8386472903917,11.1328188497054,12.1263858216586,11.2433598129957,12.6815281912511,12.1957264013786,11.2807065803539,12.7324166556614,10.8596154478928,11.8276643590653,10.4251099100566,10.5181538567202,11.0292871044923,12.9012931884556,12.3316347584571,10.8021735496502,11.6726262894197,11.1974274681329,12.781272931925,8.62673754764134,9.97412311084897,14.3158125035185,11.5203142334459,10.754180904573,12.0153122436664,12.3105385731342,11.6504959390876,11.1993606993908,10.6143319114978,11.5963452764359,10.883599610222,11.6175600221619,7.85139709622719,10.3542069426714,11.6511604861488,7.85139709622719,11.7208657196735,15.0667844594275,11.5519057285505,11.6674237689807,12.0204245305157,11.3111161139687,11.9372509570186,10.8694574181832,10.0510492710802,13.389767238636
"hsa_miR_205_5p",7.32190752595899,8.46221954973884,7.8020133609437,4.43579341859282,4.39996364498534,6.35733917203693,4.39996364498534,6.91774334831223,8.26005297508723,8.96908314611027,8.73242264156284,10.4525582009027,7.99420073732299,8.20956960812948,8.79585716231678,7.65239581841691,8.59250303530212,6.55764072297924,4.39996364498534,7.8091345378881,9.65515723402438,8.43743647322,4.39996364498534,8.52883809341976,7.80912752389533,8.82247828986271,6.31326110854457,6.55713035817235,10.5853382144486,4.39996364498534,6.43828826472376,6.50757457597236,6.43828826472376,6.50757457597236,6.43828826472376,6.50757457597236,6.43828826472376,8.87950728078986,8.4826376549597,6.50757457597236,6.43828826472376,9.79796848259523,6.50757457597236,9.41166125444217,12.7987069821097,6.43828826472376,6.50757457597236,6.43828826472376,6.43828826472376,9.69765411725924,6.50757457597236,6.43828826472376,10.2004808175992
"hsa_miR_20a_5p",8.72412685935428,9.01350880533801,9.26835688170626,5.58239402069615,5.53958535215583,8.87362282354746,8.54170723227322,9.36275660755171,9.17565253330475,9.52723947179307,9.12923806753722,5.53958535215583,8.80207152465825,9.28026517445016,5.58239402069615,9.14086414331091,9.03494721673925,9.39543414507808,8.8080589449557,5.53958535215583,5.53958535215583,8.90895911673624,5.53958535215583,9.46645153559526,8.16165295889336,8.58913949078678,8.53165702171136,8.52557864698502,8.80973186551022,5.53958535215583,9.42918838442924,9.84510542047082,8.9389582809127,8.9614824985394,8.46771533401462,8.91767162614929,8.22788648141637,8.31442678372361,8.15357931356518,8.25333693977774,8.05247451629121,8.299948026623,4.5647337032051,9.24320958912252,9.3164157752848,9.07075848559059,8.81893879240501,4.48778254456991,9.23856172153047,8.53985968160286,4.5647337032051,8.38957864650914,9.02989850994341
"hsa_miR_21_5p",10.0506049556108,10.2332617872336,10.8304845167385,11.2351097574406,10.3934823512703,10.4302730070561,10.3648852621384,10.527350800152,11.4623024977142,10.1128643589963,11.1009049647088,10.7507928245294,11.6399859705589,12.2079836686346,10.8228079601813,10.5808396241775,11.60205064421,11.2083215037149,11.8295954316952,10.8709063607714,11.328837467844,11.0434988768926,12.3523599501905,12.1930556096511,12.3651450799162,11.7011999135985,10.9010820095286,10.7017835087477,11.8761839382314,12.4018246463045,11.8518771766268,8.69204807142027,11.2632152985048,11.8183459483881,11.5311586576334,12.0110257315004,12.0558169799367,11.5277008947507,11.9437033137335,11.2250238408958,11.9314798073892,12.1827766000415,8.69204807142027,11.833668231566,12.0335378317934,11.6956318476124,11.5803342555252,8.75687287848741,11.1288697136492,12.0919327594499,8.69204807142027,11.8999167821584,11.6297362735134
"hsa_miR_22_3p",8.06764851483307,8.22334818978929,8.25155741124954,4.7990975613105,4.79826965206074,8.06167155181125,8.18334875472041,7.64648828161014,8.33842928665869,8.40430337236128,8.18648503573834,8.40027257012659,8.17315483582982,8.2969512395646,4.7990975613105,8.60918258427393,4.7990975613105,8.38572026154941,4.79826965206074,8.45435836223456,4.79826965206074,8.16090277718619,4.79826965206074,4.79826965206074,6.60027425192117,8.59235481005839,6.93940735547241,7.97395819245992,9.00792863768655,4.79826965206074,5.81552779829172,5.81704134519088,8.91538368659333,5.81704134519088,5.81552779829172,9.44127231916302,5.81552779829172,8.75352212894222,8.20225157360224,8.93274929673424,9.39886496940441,8.1122009572051,5.81704134519088,5.81552779829172,5.81704134519088,5.81552779829172,9.29042107999954,5.81552779829172,5.81552779829172,8.45343415764208,5.81704134519087,5.81552779829172,9.22116362709103
"hsa_miR_221_3p",7.70279240652269,8.01206702040437,8.26643103176451,9.65102857164581,8.5293731972702,8.40783220932817,7.16817581724988,8.74151150048667,8.8242372311886,8.17885847722535,9.07749880599172,9.36131629256763,9.68514426222772,10.2631193790515,9.49052241857553,8.88018223486986,7.96798816243553,7.6582499027057,8.89435472017705,7.85040763790639,10.2792485958978,8.02423395414336,8.54230008873475,8.22338557907746,8.30430715660481,9.76215637460641,7.84099583138411,7.3242747475223,10.1286417159712,10.251683906659,10.4436368828878,6.98519578235685,10.1390045884866,10.1186467505038,10.1863768348053,6.98519578235685,9.62977466346827,9.97294175653095,10.4677623157757,9.74360148698574,10.2627450393446,10.343000686379,6.98519578235685,10.30459447562,6.98519578235685,10.3673402168489,6.98519578235685,7.13393930736457,7.13393930736457,9.92146259774946,6.98519578235684,9.90439060669804,9.26391198922184
"hsa_miR_223_3p",11.04652165298,11.9355549257199,12.0723663950494,12.7284630207739,13.6574951943499,10.4071973944503,12.1544326301149,12.6892168710564,11.5275170978515,12.0263073592662,12.7690600483358,13.1861345687095,13.5528628860853,12.7718316983136,13.1369486150815,13.2357240985515,12.43038245366,11.8832423782232,12.1346801609632,12.0833957184118,14.1818692250204,11.6150855793698,13.2140174809298,11.8920894083494,12.2882379214626,12.7532005256566,12.0471948584677,11.4590419768072,12.3169557888784,12.9359364389043,13.0183909776022,12.0893040568834,11.6995065438991,13.0082613696265,12.6628086499233,12.1910352230792,12.0552145270299,11.7063070288031,12.089329481053,10.9474692561623,13.4520207185389,12.8295925173767,12.0740367681017,12.8217243516051,11.7813386980081,12.8052196148122,13.5250414504265,12.40299810739,11.0759200873005,13.0911414150607,13.0955804948097,12.6754875245272,11.1308839412376
"hsa_miR_223_5p",5.2367544694464,5.2367544694464,7.89652295552994,5.2367544694464,9.83172777731671,7.55228422776229,5.27505811273871,7.87781347721199,7.65109649636042,5.2367544694464,5.2367544694464,5.27505811273871,9.15095677731575,8.56805817886393,8.74355618331916,9.18103190060226,5.23675446944641,7.87889987190405,5.27505811273871,5.27505811273871,10.4791004157104,5.27505811273871,9.05915784000283,8.48905516231744,8.34981514610392,8.55723691645037,8.01695595947412,7.31790176345217,8.7116443941762,5.27505811273871,8.78382422377398,5.06350924227063,5.11955128330319,5.06350924227063,8.32039044807087,9.01733362917474,8.23303239876866,8.52877880668307,7.72775272589652,7.82475386493828,8.07332570093161,8.28743525914121,5.06350924227063,7.74811934894157,5.06350924227063,5.11955128330319,9.09609031377287,5.11955128330319,5.11955128330319,8.13636380684259,8.79663106414468,7.81578501196254,5.11955128330319
"hsa_miR_23a_3p",9.64664097186469,10.7663036477053,10.3011212175716,10.8958243971906,11.0319545837634,8.99330533520494,10.4898994058637,10.389496890811,10.7473549517983,10.5724140771764,11.1160212835081,11.0047925191773,11.2925364430718,11.2315059207994,11.1578776941018,10.9676953688079,10.5535583642676,10.2431846704151,9.8526067577804,10.3911774603346,11.3776748735583,10.4842723974101,11.3642682963293,10.9078833877991,10.1865724035678,11.4104165471603,10.0022643447779,9.73823727644811,12.5106459383397,11.899108981539,11.336634313889,11.3939355069733,10.3433275723611,10.737466082261,10.6407492517137,10.5080561436225,10.3889241319275,11.0140045989344,11.0661758931171,10.6177109976977,11.4832084989521,11.2619455567569,9.1638602758662,11.3292234593582,11.5512977001442,10.6660535725527,10.057553835328,10.0898662827043,9.33409908918724,11.0345238285539,10.5912346673819,10.8156580989498,10.2259064046734
"hsa_miR_23b_3p",9.12997398072557,9.45763918010176,7.78544985512839,5.16754638623494,5.13831129749891,7.13002733457077,8.08171124330694,8.43081569156827,9.27913355388158,8.97450428370595,9.51508542583093,10.2701802545716,8.98480153429115,9.3807376080501,9.72329579400672,9.19187663471395,9.47506147979089,5.13831129749891,5.13831129749891,9.12638581700102,5.13831129749891,9.0203614586343,5.13831129749891,8.73060395436644,8.18075438689376,9.36224061260876,7.09236824045968,7.85225110315119,11.455454529262,9.93065547034816,5.21331168063877,5.26069912409486,8.77849961618201,9.63395077158884,8.75191763534399,8.88693991022805,8.40239875865054,9.02983076320633,9.6140652302839,8.48386562362931,9.01756337837121,9.73171650884543,5.26069912409486,8.54930805131483,10.6268501888194,9.32621971570008,8.8772670210212,5.21331168063877,5.21331168063877,9.20154273538463,9.47507219575747,9.73363363259508,9.67320292651617
"hsa_miR_24_3p",8.70212848310942,9.72892488102483,9.49710341481414,9.70965893520067,9.56406067777705,9.01957511886181,9.8442068385223,9.72495436049132,9.22802056846174,9.34270175019785,10.0432191468462,10.401553628997,10.2597758434645,10.7311521561627,9.89776017482144,9.44003283570458,9.85032982562496,8.98290278664661,9.75833265621613,9.68190906529122,10.2915562343056,9.86658087640392,6.16996157464876,9.63634803290018,9.1346095186931,10.1929049564806,9.02599574392581,8.86959791350444,9.82512206994067,10.3588306672231,10.6752886257402,10.1628408489552,10.5267601466514,9.03417847259096,9.35025720291762,9.60570926443174,9.77077466867756,9.23368050457521,10.1192459975932,9.69888857377539,10.1813253408988,10.3022489713016,8.09579452275286,10.3230141413205,9.61042400571052,10.4146392120501,9.866446716327,9.16222426226454,8.39741860533783,9.39665774622482,9.27413592310823,9.98856062308557,8.42090436059909
"hsa_miR_25_3p",9.77191041315517,9.655132105484,10.9906760942287,9.31707003867638,10.0022937765451,10.0100889047122,10.4543926771312,10.4386728445322,11.0962708394742,10.8001031873929,10.4370198943264,10.5013165515784,10.3550249573241,10.3128500885101,10.5332165464838,11.4690037775848,10.657379829388,10.9427770295772,9.60846834148686,10.5709895809732,10.3379593558473,10.8962358920594,11.1549493562486,10.7834421558333,10.6101418268631,11.3153046295136,9.84588205972276,10.5514319536203,10.8504899861051,10.4771249641772,9.35084651687198,9.23101892511751,9.35084651687198,9.23101892511751,9.35084651687198,9.23101892511751,11.7689990993533,12.0156104980342,11.0387672820125,11.8112315724321,11.2790507330253,11.4306610154854,9.23101892511751,11.8331833078403,9.23101892511751,11.6312147162462,11.5556829486144,9.35084651687198,11.4846460955267,11.7256950140883,9.23101892511751,11.6310503451075,11.4719924199722
"hsa_miR_26a_5p",14.2330412298946,14.4390197781028,14.0314971198531,14.9056906929821,14.2577784943955,13.4094212692082,14.5956468663778,14.6058912921169,14.2707831496938,14.3740379682005,14.9170971922371,14.1464524498168,15.0284624461486,15.3353090285611,14.644986599448,14.479540466783,14.5578965633085,14.1772519242757,14.0839754070146,14.2379953224647,14.5977437898372,14.4207329540225,14.2169264474935,14.3517785999268,14.1808298972623,14.8010791908656,13.8667648848323,13.6131577153986,14.6499721185039,15.0142891719629,14.8507291205893,14.5412786255278,14.7500826344667,14.8672903251763,14.342541485397,14.8124648672919,14.7224401876902,14.3497177383541,14.8476391900472,14.2679791949741,15.0834899154206,15.0733205708774,13.7788420841044,14.8251930027378,13.7984856332716,14.8523914891184,14.2498517234763,14.0781540722125,13.8439896929102,14.8607510511628,14.5153696060445,14.7506939941429,13.6237340501775
"hsa_miR_26b_5p",13.2931618083017,13.4990029587707,13.443392485694,13.5548192723025,13.5127225086548,12.7186629612147,13.0396561363376,13.3794238241425,13.5106995406369,13.7842725714498,13.5070763104876,13.2810081865916,13.8930274992262,13.8448244149135,13.5100152957426,13.7256544040273,13.2575156652667,13.4285082750704,13.0869962868082,13.0124244147058,13.4450441065302,13.1561810294906,13.5599822803603,13.1756754676115,12.9960196121084,13.7458920620511,12.7577897803524,12.6621722616337,13.5966720095761,13.559371374459,13.7974675048186,13.6274155571979,13.3390315977301,13.2215247602403,13.3665680433567,13.4550281599701,13.7039603334433,12.954120694451,13.572638343495,12.929243267483,13.9434565956749,14.0972921703123,13.4522993542663,13.5981399582035,13.0768219769925,13.557373785366,13.4941866818587,13.2468195265016,13.3609813070097,13.6521772757422,13.1046313501225,13.141749031782,12.8946131405607
"hsa_miR_27a_3p",7.85834873754628,8.45385871251123,7.23053039907088,4.81400290318047,9.70870709795111,6.6603215560996,4.83015491415239,7.55303071544023,7.71807107704433,7.66917130207172,4.81400290318047,8.65895504271445,7.9259346611469,8.67933667337664,8.76475010974824,8.3741919029654,4.81400290318047,7.44268139077889,8.63604498490692,4.83015491415239,9.29021854348595,8.30189683915125,4.83015491415239,4.83015491415239,7.65409194783349,9.09569230154165,7.30190551741321,6.87901635026321,8.64554068860295,9.26708763613432,5.7511085171056,5.73948516776006,5.7511085171056,9.29162541407876,5.7511085171056,5.73948516776006,5.7511085171056,8.33012437971337,8.63682151065779,7.75277386607592,8.98097968053165,9.07423669065666,5.73948516776006,8.86136667385161,10.0169155836133,5.7511085171056,8.91218431292391,5.7511085171056,5.7511085171056,8.92840029471714,5.73948516776005,5.75110851710559,8.82951905817338
"hsa_miR_27b_3p",8.38320237419889,8.63522580552883,8.00022868346972,8.46403447776434,8.6122164010314,5.98645743806112,8.33283640816537,7.37454000721416,7.66027032731296,7.89759825224234,9.07351061310543,8.87807029738225,8.4750139171394,9.20935924251824,8.52236563963797,8.73472042403181,7.87333395220051,7.49212347400782,9.02094739485791,10.0358202312705,10.101587491663,8.54666853865846,8.65981225284467,9.20935663425373,7.73006934134697,8.71465307223328,7.38559228485075,6.89120575032828,9.92600051855362,9.19609586323003,7.15260090513077,7.15902605023965,9.55347735013183,9.79107272657345,9.68651837304207,7.15902605023965,7.15260090513077,9.54378569954054,9.1528682409165,8.51769982093033,7.15260090513077,9.45006512234996,7.15902605023965,9.66294285455647,11.3323274989872,7.15260090513077,7.15902605023965,7.15260090513077,7.15260090513077,9.68511933391724,7.15902605023965,7.15260090513077,11.2399526832716
"hsa_miR_29a_3p",7.64962598202133,8.61083544738716,7.94900875348012,9.98136038984925,8.07985502451764,5.64241075652318,8.50307478054304,9.31266710719806,8.6757144419194,8.24895046511316,9.08012584165474,7.70757354536369,9.82820257085889,10.0559549731685,7.86601791497922,8.98712501456927,9.36654771732524,7.91031088844457,9.10905287122837,8.14149079378364,9.7923832751,8.6998542961671,9.20054094426888,8.76350176850899,8.91323112157935,10.1201016309562,7.53675879674613,7.31020046879909,9.1805339364289,9.08172661602692,7.20725763591395,7.21496820766442,7.20725763591395,7.21496820766442,9.55575338078821,10.0471636859029,10.1642451329561,9.02978257234334,9.4467062821182,9.72131002789369,9.46064855684718,9.35041391307664,7.21496820766442,9.38903501903875,7.21496820766442,7.20725763591395,10.0400819629397,7.20725763591395,7.20725763591395,9.76187870351057,10.0549219270899,7.20725763591395,9.98338284066062
