"","HB01","HB04","HB10","HB13","HB17","HB20","HB23","HB26","HB29","HB34","HB48","HC1","HC2","HC4","HC5","HC6","HC7","HC8","HC9","HC10","HC11","HC12","HC13","HC14","HC15","HC16","HC17","HC18","HC19","HC20","HC21","HC22","SB1","SB4","SB8","SB12","SB16","SB20","SB24","SB28","SB32","SB36","SB39","SB42","SB45","SB49","SB52"
"Q8IWX8",18.3830755743229,17.6770740882559,18.3830755743229,14.0275399837187,18.13470212961,13.4546151473642,17.910488105751,15.0068005516717,12.559497058067,15.4927388680279,16.0853263333542,17.7532945998268,13.8729754971602,14.3173480484086,17.1039925657467,14.0483197891112,18.3830755743229,17.0380776550363,16.4068337790566,14.8123920074025,14.1589934410803,15.9298241443055,13.5274415820639,14.2656357020154,13.8241024866794,17.6050013837001,15.7505839064728,15.2715338014113,15.2518707218158,14.99413795553,14.457592268021,15.3523435004147,15.7071121515784,16.1355815101757,15.6178873115792,14.3335533204511,16.5303822712276,14.723329692031,15.1995878501236,15.9123548564943,15.0238064506848,15.2054236118535,15.8534769689971,16.8370399558908,16.4370001332356,15.839655006785,15.6907667446987
"Q8IWZ3",12.8291926212981,15.5986084935684,14.8726535193122,14.3251950617592,15.6967367713659,16.0932448968588,15.9271480634373,13.6930069266564,14.5605172604809,16.4350180684397,15.1253087407179,13.1784309898602,14.6180013444534,10.7528321689546,13.4526958604325,15.774643741731,15.0077217302955,14.705822965277,15.6768947831051,14.6144216350754,16.1487775977586,16.768103020194,16.2353037929191,14.7035531726153,16.3285148263712,14.5538530897037,15.2988350548559,14.4908489364042,14.1198911818908,14.7923978655886,13.901956824665,14.8113968002899,15.3780341475313,14.8380236763286,14.6227025887169,13.9776060926401,14.6379770161407,14.854848368944,16.0304793506615,15.8560642885582,11.4211478832393,15.0897526160846,14.5327151255517,14.1873407965309,15.8331564647881,16.9497833561235,11.5283149105322
"Q8IX01",14.149989598737,15.536919772868,13.3191467907164,14.5858155713675,14.8356740231961,15.0766416896349,15.6338416000694,14.5329020329264,15.3955038819627,14.3973670276865,16.753312964502,15.6119081284081,15.3337979192543,16.3256640202658,14.5915319137454,15.2109021867721,12.9201586181986,13.7111661428098,13.7886820214908,16.2061910778324,14.943342205573,10.9275016292397,16.034440301073,13.7377658822912,12.9728994922253,13.6293040977952,15.7139603252468,16.018034583029,14.7038789217919,11.5619285511578,13.9875728781562,13.9726970147109,14.9292201870062,11.6262056907552,10.52980134654,14.3359570108251,15.4992576161011,16.06317545234,15.2951887324119,13.7455478486547,15.9001124316076,15.7764938930587,15.9660134533592,11.762917147791,15.600059277464,15.0502894738352,15.0401003274058
"Q8IX12",13.7725334705527,15.9557884661693,17.4026797191832,15.1003263796068,16.1664186917413,17.0678885011296,12.6853578349008,14.7822029384645,15.0966689496185,14.4237531161695,15.6444598903488,13.6991616214611,16.6412262457406,14.5767818896067,13.5485175080444,13.2277024640606,11.9100044132555,15.6988490012646,16.4007119883511,16.6612973071747,16.3614634369977,16.2839868552949,13.3161400348722,14.5851443077811,13.9202186328469,14.6874910761666,15.8992415657119,15.5533294814542,14.510622783402,16.5780962248024,15.4687116130835,15.7990793756012,14.3578369016434,14.9245836165814,14.4995685022683,15.3273742565475,14.8843352408771,16.3090787441796,16.3065129414925,15.4071572023362,15.8345824216066,15.277554514273,15.6839180317326,15.7974821151384,15.2419744213576,14.9215791504236,12.8399851376293
"Q8IXB1",15.5866884267194,16.4038833631055,16.3511277936816,16.0815499318889,15.3841549835241,16.2587762555962,14.4699254576252,15.5554512275411,16.0657340693772,14.9759685296366,17.4496016738552,15.6605078657968,14.3886029033685,16.4023485764482,16.0135220104851,14.4562919538119,16.0756947375413,15.8075239406735,15.7440572647023,14.771743640559,14.2203110483506,16.029765916037,14.2099319195876,15.8746606997804,15.0958963926046,16.5752290491906,15.7063306776816,15.8307610064407,16.2215040059645,14.586744111782,15.0862621668518,15.6218517535848,16.1452798274645,16.7578792792509,15.6630057685832,15.3021460184042,16.3399685767514,15.0817637969294,15.5777442778068,15.8203049455593,15.6386897167134,15.962474889476,14.4679281677687,16.5465995440536,15.6533210680984,12.3405737313149,17.0182857740307
"Q8IXI1",13.2743583428019,12.6102311081819,15.4424975492845,12.871504126471,11.7336292714157,12.7281889145916,14.5313830304944,14.498275124838,15.3678219378238,12.4403857009401,12.0193734182861,12.871504126471,15.5550668981759,16.2883969588015,15.6450295809776,16.8821052413895,15.4628115259778,15.2552395625179,16.2133140930037,16.3125332817972,12.9878931103389,15.724639670432,14.1410704131794,12.1078066000793,15.0915064672054,14.4690987810749,14.0045379943952,13.9698555702817,13.074678714662,11.2181867723388,14.8785269095902,13.9707487069887,15.3675981422158,15.1418864957763,14.7301692450829,14.5016090353482,13.6131446431337,13.8693378411716,14.8920821438468,15.0241195295084,14.2434487315052,12.8736391364174,13.8750350258385,15.9460148586405,9.44453268534149,15.0288881117871,12.7172756257
"Q8IXI2",15.259787317098,13.5712862547871,15.1212795560948,14.7774035170689,14.5003353402015,13.656023702398,11.8518551506914,13.7775150696032,13.6907892546433,12.1098436633037,16.1899330645712,14.2090921729461,16.1308056018362,15.2255007450383,15.2009956924999,15.6660227601739,14.7658667586321,15.9069287104501,14.3310589656833,15.3046912131369,14.3684349028631,14.1653106591483,15.1762876478723,15.308483413117,14.134444952573,14.4792201804187,15.9472569332919,14.4800612529043,15.8927694348564,15.2000212006539,15.9180917312986,14.1981086722559,15.7583927188599,12.0337488277788,15.1748009222575,15.2375368565009,12.2134783503082,15.0998749032261,15.0512315801486,14.1572050118493,16.0431507439611,14.5524361677376,15.9290741796351,15.3963873970799,12.6094727311051,15.2534941383817,14.4550254360925
"Q8IXJ6",15.4624945957313,13.7242515795297,15.4470026015111,15.2878710049324,14.265482627203,14.6773666690605,13.8742002554701,15.4243642960801,13.9487850674985,15.1563524364426,14.7123596161174,15.7917291329026,15.7696304522985,15.1078127021906,15.4488481327404,14.5581087780239,15.6120729701688,14.5141091301395,16.1986605184081,14.5739636569721,13.8913331375539,15.1529420041681,15.2229315542185,15.3055787251205,16.0916157286949,15.455317683822,16.0261922151842,16.1879831334353,14.3772270632813,15.3883974352417,15.6668320484367,15.5251088235638,14.3594025008055,14.7285666920825,15.7836857701055,15.0316383077204,15.2717277451407,15.5241391857667,13.4046004780445,13.7558476036548,15.5629739177258,15.390216954524,16.0638117055031,15.9115648495163,14.5275750776437,15.7445091058378,15.5148420620845
"Q8IXL6",13.558152109545,15.2426626604664,15.357096135383,16.7037559109437,11.3275357400066,15.4752402790768,13.9375680082158,16.1602917696977,16.2454087757236,17.2027949120096,17.6537565242691,17.586305589172,16.7596985382039,17.0877419631516,15.8452452795517,15.7112060765434,16.1178750251611,13.9419397593681,16.850887109936,16.1997406221757,13.7426551079736,17.3921861797307,16.2678106172906,15.556816245178,17.3789698183346,16.9130112349257,16.3720729197435,16.3866408030987,15.553283819974,17.8539444271836,17.3422876459323,16.7434895301665,18.0245633051712,15.0347765321515,17.5356187832667,17.4220812901521,14.5382210580451,15.8422700639592,11.2760528627171,17.4073671493128,16.1318377933504,17.0991581591055,16.0255895324908,17.1635850987043,15.4064289520093,16.3588115127453,14.8689690378952
"Q8IXQ6",15.6369258526941,14.9213998976983,14.4640864401088,13.3817585723803,15.121458605088,14.5172317157259,15.2152633681816,13.1196881863246,14.7550567996905,12.7346990291111,13.605572213299,14.6470994549086,13.8382979452688,13.4313489825437,14.3617430806473,13.6223205062217,14.8716400754699,15.2125832677055,13.7833534499981,15.0704710264301,14.4222017280088,12.5288232091883,14.9387296929523,13.7306933655943,12.4576325833169,15.2365269767796,13.8708143028609,11.4013151116952,12.6408530585668,13.648485089528,13.4909366106463,10.4600382501718,10.0975460281292,13.4214833273495,13.8828124299112,13.6407634086687,12.0244106710507,16.3002391340635,15.0447841416136,13.1818120359323,15.0422771585262,13.3452251985225,14.9561357691273,13.8435674613918,14.0651329852153,12.6956141537643,14.454328709784
"Q8IXS6",12.5747276121439,14.2851833166876,14.6854778892762,14.7826010278202,14.2781667426558,14.2621805417555,14.4482633446855,14.1584705673465,13.6026329093879,13.6354341841367,11.5290165784834,15.2591221827559,14.2560587201707,13.1631895368719,13.7987971885156,13.5504485831708,12.3511384686684,13.2861176904161,13.9662844707295,15.2441170180304,13.2031323568152,14.5903153335995,14.7135571260089,14.5605606717878,15.6389144643833,13.8599277750773,13.1388349442779,12.0080009225357,14.8225019071697,14.7810989705886,13.2510405807764,14.6057753073208,13.817181521866,13.3594658309111,13.2738492037053,14.3855675878822,12.9440512354119,15.4560344822314,15.5233070120188,13.05914479387,14.7560111570763,14.5475058795976,12.8977158242451,14.9979215592125,12.9888442742164,13.6855310056868,13.5952050581736
"Q8IXT5",15.1996153071153,14.5629333741422,14.504339827454,15.8148093082147,16.6093423434314,15.9928685926931,14.0439999815708,13.9602960814754,14.4763231822334,15.754843362533,16.1554586087284,15.790059133592,15.0175613376783,14.7756729386299,15.0751315949838,16.7596632884592,15.5173324095278,14.7289982399839,10.7382273455886,11.907305495267,16.0477578881041,13.8793521151656,15.8325217365664,12.5060421659817,14.0989047150202,15.7192303218026,13.8179348512961,14.7734579001987,13.2096167897439,13.6336188643195,15.309606616012,14.3506159956511,15.1494650019235,14.7534823404722,14.269326962597,15.6155353812052,12.1259596932989,16.0293429268933,14.2862986241219,15.231097384923,16.1147736040457,14.5160169415387,16.0451034527201,15.0486420777621,14.7785507798153,14.8805394057478,13.8887404408056
"Q8IY17",15.1731754824827,14.6612342225199,14.3498470822567,13.9273436214459,15.2037909717334,14.2911255470078,14.9281836565833,14.920123206264,14.2065722582825,13.9423217181257,14.8689100666965,13.595963138264,13.8623988675268,13.5140366194621,14.9430922531402,14.8524526541728,12.2622819845906,13.9616425070458,13.9158048858235,14.6612342225199,14.3915132753609,14.512596014725,14.0076856170164,14.1371854856108,15.2789005100704,14.5917272013995,14.4103391769969,14.0472371668477,14.2313218095571,14.1928166813201,14.7456204815811,14.0307434113872,13.0960190442225,15.13155792189,14.0048114501646,12.5244600993815,14.6933484128117,14.6418350638933,13.7302189804349,13.4373887418941,14.1742736754806,14.9733323703119,15.2371512232912,15.5742889222324,14.0760330053822,13.8770008059909,13.4816414208787
"Q8IY33",12.3942998598271,13.6267370784613,13.5374720825616,14.4018616845646,15.0125416001413,15.8641731686334,15.916212716731,15.6753905228564,16.2339785231884,15.9222627001629,13.7552240090409,17.0300069423897,14.6269455667326,16.4337514581497,14.7448274060429,12.3038882783885,15.4798216943015,14.6223093830955,14.7929961233388,14.7218837681093,13.4508864661361,15.6732523982478,16.6488977530824,14.4763571913724,16.1696114335395,13.4951316506563,14.7577791455036,17.0418796560724,16.2761583328491,16.1111963971349,15.3685468493731,16.4612171401678,15.9900429597662,16.1857232332335,15.8617192089614,14.8740598128757,16.6667203059627,15.0932744598417,15.891172588068,15.6624319398187,15.7332758376633,15.7666920866987,16.2491411932843,13.7692835481082,15.1916558357448,14.2322170682666,10.1690650987435
"Q8IYB3",15.2883087198429,15.2083951426574,13.8394773909305,17.5642709331229,16.0386218779721,15.0978971532428,16.9588713551608,15.7057767114305,11.3956002262871,16.7647699648062,14.0887138666896,15.4225440615965,15.6114875152315,12.8064481922887,14.7120490080812,13.4208507195828,14.715939954582,14.9828173188671,14.4321548007124,10.9249870503599,16.0081580029823,14.0568512607504,15.9600233510428,14.422300920274,15.2697984138655,14.5062088787053,14.1388755110592,14.5956153487363,15.7912102571513,15.274576298493,14.0671244876754,12.0597709609141,15.9007460676399,16.086909324165,11.4493648801909,11.8657193988311,15.6313694904235,14.4827449999543,13.5393374038697,15.034386036958,15.5485542192235,15.1222241510726,15.7930072556174,15.1213296386358,16.0464528432198,13.493720965377,14.6216499998194
"Q8IYB8",12.572158186789,14.112842011766,15.4397634297093,13.2241919965471,15.1230824828761,14.2924084556869,13.5999725386788,15.0193038075703,13.8389718775869,15.0473981851945,14.7375942661955,14.2924084556869,14.1929430264444,13.0250912186475,14.1135568097232,14.2881239141956,15.3969003069201,12.0363766119354,14.6110883056634,15.0892722188089,12.3008841047528,15.0385855417656,14.0028650120794,14.9595571533107,14.3603884912586,15.6748180458176,15.2121207608534,15.5579527558042,14.1778346371539,15.2974435992452,15.0655336661039,15.2934632838529,15.6768196476588,11.5495637335841,13.9246539376441,15.6371584833108,14.9619673937396,13.2425254730429,15.5816492348453,15.3637304129075,15.3069221646432,14.8920918914075,13.7219216724107,13.4911572208554,11.6357960389156,14.743095057771,15.5960140409182
"Q8IYD1",14.3078586023243,17.3810397058711,16.893644164081,13.0786135081314,16.5438583998203,12.3570048612435,15.9459657322251,16.4316684104374,16.1919631182964,16.9673746539772,17.6102090833414,16.0997944418613,16.3102926916936,11.5915606480273,15.319782086729,16.2387685141857,10.6720571487224,16.082302077366,16.749141460863,15.8622856950279,15.5617726061786,12.6640154866783,17.1708480471198,16.9067422616933,9.82554201219773,12.0722330134863,16.6332371737852,16.4108518227051,15.0739817988751,16.1633879725884,15.0924942891263,15.9539370224692,13.6295086088219,11.278885792621,15.8295153243883,17.3752355636121,15.7941388255956,11.691430068606,15.7276368083626,17.6162343688501,16.51258812711,15.1033770985865,15.6709028821125,17.2324852989578,11.5219212555152,16.6584076881995,17.0677252562691
"Q8IYI6",14.7696189490411,14.2168884341213,14.5972446879798,15.4617578733482,15.5542380800557,14.8818258474612,14.6104109647232,14.3605760933138,14.1788445090844,14.291988315461,14.3843950304943,14.9830163668298,15.0321281562379,15.1125263595441,14.7837426920271,15.7775443671854,15.9361546176173,14.869648935264,15.0349824090164,15.3521683684788,14.1753344857266,14.935931829231,15.1960235299669,15.3569103155414,14.6802930080032,14.3125858452731,13.7776123134727,16.1823446271141,13.7122724991385,15.8929634975506,13.488177051193,15.3528971839244,15.2058639970122,12.5802871616356,15.0291312659274,14.7165355256916,15.5315725369408,14.8516472837845,14.3477833682079,15.6945273535984,15.2469182287968,15.1246293000658,15.8729670570604,15.6664845853411,14.4161116293515,14.3924835055488,14.3896142178039
"Q8IYK4",14.9996185016376,14.5174277079708,12.7332478453336,15.2583624804675,12.1311614303353,15.3735416054239,13.8333548689293,16.2931762959251,14.2172562399539,16.1496957217416,14.6339799520661,14.127378395993,14.0550617964045,14.5638157999526,16.5783024174678,14.2989202775448,15.3806061615459,14.9473529187042,13.8461481385202,14.6633482228194,12.8469607226759,15.2820217427961,14.1922468387093,15.0379371752739,14.1820405026707,14.1608980087351,12.591496299429,14.9678667183518,16.1550190765022,11.5771239468911,14.6279917022389,14.2637793215167,12.5284512327722,15.3942812855207,12.4729165855891,10.2717117557911,15.2589829947502,16.4542943248053,16.7167693298848,16.2800691319651,12.3387044070003,15.3636509285201,13.0770596705459,15.5002607186672,15.1736166550838,16.6927815359588,11.8079925823025
"Q8IYQ7",15.9665002251738,15.7787709965088,14.2084247313008,13.9541133543046,14.8673070574871,12.5505354100227,15.7857013492902,14.5859360199976,15.1800959026462,15.3489162742545,15.6088760051437,15.2099024005371,15.6162508570876,15.9008012737068,15.7499896289643,14.3920295252446,13.8607865155268,14.7479831756404,15.2111287868763,17.4304335154466,14.3208524136562,15.443235477121,14.3187007323886,15.5767340071699,15.8342953274316,14.981905658309,14.6977485394912,15.843062401833,15.410152288321,16.5981572052692,15.2977150291839,15.1910418717863,12.9122922390607,13.0473139668354,15.6183365037536,16.4279048574757,12.587700076063,15.4703602967745,12.2835619091622,15.621531899158,16.4293792144906,15.8952181749118,15.590290582983,16.000449250307,16.0502040117454,15.7285196163173,15.5892303197091
"Q8IYS2",14.1251434215002,13.5078933298834,12.3763860939968,14.1484035916517,14.2402136871575,14.4333184396393,14.1538668730811,13.7785950267357,15.2022794895133,15.295112055338,15.354201736906,14.7929394749472,15.886206106071,14.176022360859,14.8767578181085,14.8012922755025,13.9092066377082,14.1907099066785,15.4868158180211,15.9193266032996,15.0743032865409,16.4889638274252,14.3285920729319,15.7693169836806,16.0542761722657,15.0136300089284,15.0411414699154,15.5439519805105,14.3194272953498,14.5557800139529,13.6586016642768,12.5397550393174,10.3752033795294,14.7560353378137,13.0296805176293,15.6131678947591,14.9288184337682,14.6832825336754,13.6560758925766,14.4414217079495,15.7899244913748,15.6830236337417,15.7230884541165,12.8195017372634,15.8738354468337,15.7430038178698,15.0404626390772
"Q8IYU2",15.4948207113368,14.1732115432002,15.9414910046579,16.7505485376843,14.3665356057318,10.6527460654612,15.0975432046815,17.0486978563714,15.3545103510092,17.4532675858818,16.2843586875064,17.9622019379203,16.9152147758614,17.4532675858818,17.3620531916401,17.1874563027637,16.4909545652885,16.9152147758614,16.4526154220039,12.8299532607995,16.2866605130639,16.8410862440887,16.1750833975858,16.6576995410065,15.9923635259962,16.3149686736145,16.8557704082509,17.0121361480926,17.0486978563714,16.0887559070942,14.2785436292953,16.8115740529719,16.6089087719619,14.8567132380402,16.7651687713414,16.7014467619922,13.0801753594332,16.5811637732063,15.321327879686,16.3114839275904,17.5420714823347,12.6353284746846,17.457991668027,16.8921747295742,17.0970102223494,15.5739472284386,16.0732073020986
"Q8IZ83",14.7648124680194,16.1281619084381,11.9836149794708,15.7061697512274,14.8692780419885,15.234135803647,14.307504668935,15.8511523284379,13.513919093935,14.4407876850234,13.4229262174384,13.9682123725612,14.0861699202871,14.2766005335019,15.1956162825213,15.385170429595,13.7776165321497,13.9133309822683,14.7862844070531,14.9204363819576,13.4634807980973,16.1454542346481,15.234135803647,14.7551815674079,14.300171277349,15.9291951956829,14.9482261936878,14.0649235316761,14.4819730451923,15.7070267922313,14.8751349021773,14.4130582412709,15.0281718831858,11.2669980819922,15.1110493996312,15.4526713710617,13.3821660490056,14.68980874084,10.6548927400392,15.0327818011403,15.6474865457102,15.3168078472889,15.3295498941822,15.6724149255433,15.6251082068179,15.1454716678857,15.2749829918024
"Q8IZA0",15.7186324177831,11.9156728415578,14.8365131880227,13.2724809594619,15.6334369484662,14.0509872142305,13.6105230662891,13.3831698444848,14.1467555844504,16.153404939139,13.2175185066581,15.1499585459482,15.4593550671463,14.0866549326146,11.0070543271742,13.7386328118761,11.8982375446253,15.3100863824557,14.9515367374901,15.4303143336106,15.6721723847855,14.4963709903423,15.818238202487,14.1299595018398,12.8410102319217,14.9151824906915,12.057332343828,13.8569601921292,14.2303340120142,14.1670870863248,14.9219095264543,15.2872217429307,12.7861836498708,13.5295709385084,15.8509019669837,13.0560782860254,13.7798472896006,15.8143799078164,15.4711901681959,13.3262389522069,14.8293210852922,14.7625371759448,15.3545772864177,10.6034768790342,14.5865215307774,13.2290384360033,15.4690758561965
"Q8IZD9",14.9413427172586,14.939792843164,15.7420705492692,16.4220074994875,14.2300638115372,15.3044450740481,16.4619100695258,16.5709644529239,16.0058073912016,16.6209924196718,17.2595494524436,16.0350482812429,16.6094866236956,16.3988005328695,15.5646875067812,15.2976714084004,15.235390285487,14.9370838678509,16.7520724472655,16.3039210641315,15.339491594594,16.4846902019536,16.1723864759923,16.3988005328695,16.5799105994493,16.5862126694953,17.0100675514913,16.8747622835394,16.4863406796342,16.9508689593736,16.9540418479706,17.0064417306643,15.5750721160714,15.4528162094765,16.6460421173173,15.5156343232752,16.121099401758,17.1123327214086,16.077444445012,14.7648311236477,16.8162773828848,16.7690879240419,17.3170860956155,16.3725214484901,16.8743920134619,16.0356729932596,15.9876508751978
"Q8IZL8",14.2359993160009,15.273130759495,14.3169044293528,15.7543896292307,13.5759970633508,15.4123144861473,14.8791051150731,14.3832691572872,13.3683738809821,11.65660364368,16.115655189858,14.2339930381702,14.517970845095,14.3100253562131,14.3884793050672,13.4840361954814,14.3864562427936,13.4576125419465,13.1833638429095,13.5029493650898,14.27371681105,13.2932757083281,15.1447263594372,13.2131871437301,15.2328057621824,14.5025540194432,13.6251377133265,13.6596323601742,13.7526890077169,13.8640368322292,13.7834154810274,13.2985964675863,14.1548128028794,13.7678166513439,14.8738273973241,14.6052541883756,13.8002511844587,16.1364803380755,14.4649357432125,15.3259626014597,13.8850420728507,14.7619695442648,12.8267174981519,12.7649751521935,13.9977816761787,15.1364850792561,13.3443785896038
"Q8IZP0",12.2562939966198,13.5035172584562,12.1787177452244,13.3424360640399,13.5051648644517,13.5980985818146,14.9035070448855,17.2796858475538,15.7241154194404,14.7750874373686,13.2678588513674,17.1369166909052,15.6816834230389,16.5730297430608,17.1051790491484,12.863552995014,15.7359850083536,15.7446908905316,17.2972401954062,16.9618829678602,15.5471222153762,17.1470478134022,16.1985532719756,15.8982115633747,16.9882751089558,14.9316030834173,15.5788573206682,17.5458674782354,15.5736563488483,17.7117124309326,18.0913265269008,16.8424576421844,10.5111700198782,15.7687270295743,15.8816833056442,16.4239829541466,15.6523995892116,15.2301882220717,14.5752257945523,14.8618193759181,17.0003432187223,16.5289007499351,16.0398608294809,16.0885312687105,16.5585936342996,16.2218808966266,16.5858582298879
"Q8IZQ1",14.6051989501929,14.0698426292848,14.363219763549,13.6814415374945,14.901328299715,14.0689087115111,14.5031935403086,15.0851716105859,13.6465837657624,14.2900976605009,14.7392089666455,13.6681049433842,14.8000594074719,14.5953320274072,14.0121701676986,15.0197149146902,14.4811890110671,13.4220451143223,13.8072652280989,14.4199691618613,14.1806885614233,14.5930213470454,14.1653720329059,14.8036012460583,14.6900532856478,12.8806009035939,13.9904161084302,14.6889991224976,14.0767529091118,13.8735746934186,14.7088746213096,14.5164053732237,12.8277210831658,14.082282464756,14.2853937477181,13.99306376068,14.8779423177099,13.4057802782519,14.7367315904054,14.1152841365089,14.1650039266902,14.3612108810934,15.0204826716251,14.3157802382937,14.3823148561892,14.7404689880632,13.4014496846818
"Q8IZS8",13.9540941517519,14.0862854192036,11.3024661031749,13.2381315601395,14.1047293446504,14.5958882457023,13.5990993339832,15.2113408231602,12.8221946724242,16.6075639698519,16.2233145074663,13.8911349567552,14.9686950921646,14.0940470444593,14.120284769013,15.276812442911,12.8650394376453,12.8330797670732,13.9740372802311,14.6930460832187,13.2183960771038,16.5788711314062,13.5543793905452,13.6659862303386,14.8362388159661,14.7419161974253,13.8076630368485,15.2835706900186,14.4804547364021,16.0754664783457,15.00672373092,16.2672322302845,12.9299047920361,15.2888297052165,13.0009924253945,15.3146355275077,16.3305385751309,15.1207809764538,15.7338541870025,15.2981605077162,12.7353303933521,11.6741407785634,15.2307171330593,12.6383398469903,11.946532738648,14.9742109055643,15.5121253097378
"Q8IZV5",14.2411610181277,14.5428528849886,15.192907048158,14.650565765393,14.8169431066064,12.9882723552104,15.2238920275998,13.4710116808133,15.6587159546372,14.7093875337247,14.3655639298026,13.593264290747,14.8709832215244,15.7834547911551,15.5787504442768,14.9107274797869,14.4685609243646,13.3609708744187,14.5525675093682,15.6375432409764,14.6378479234402,16.390656342091,14.4590921779145,11.5218027259642,10.8935081980942,15.2297283725198,14.6402190577143,16.2569732040515,17.5489390827243,11.794588184718,17.8068020210269,14.5580230634141,14.6821140356262,15.090976056719,14.4589901481866,15.6387449234508,12.7092833138046,16.8267170793495,15.1528738220186,14.6152898321686,15.6803027785876,15.3451473250597,10.4836223899915,15.7478454699627,14.4092308526868,15.0883520562699,15.7634885566405
"Q8N0W3",14.9933539336664,14.0069845881902,14.7323665438713,13.7098521009348,13.1411308883037,14.6363552464554,13.3903049526101,13.7141663231661,13.8080542072351,14.6403350277751,14.9609555046657,13.775853702478,14.7774193570931,13.8846809215288,12.4342107731985,10.4621838208889,14.436567190223,14.126792008873,12.8125033321238,12.7846534517948,14.1487290424907,15.1518660546883,14.6003138608559,12.9910493221957,15.1758080576265,14.5849946302667,13.561669491397,13.9001629866206,14.7814211654982,14.6133718966078,12.0675713115371,11.7658646415269,10.8003227711457,13.8219769229646,12.9867041159918,14.8428765847365,14.8232320843236,14.8537641037528,14.840983021955,13.9757518657567,14.8251273381302,13.2723958748767,14.0319551398165,13.4658770098688,10.9627668792635,14.8545229169166,14.3085858978097
"Q8N0X7",15.6023989582278,15.8754432468587,15.6045150754399,15.0990977758226,12.8044918095302,14.5095447075741,13.9588791040548,12.8104339974403,14.1839846598663,13.8036763710295,15.2444104321436,14.3891032997433,15.0150895955983,15.6435123607868,14.3336257407456,11.0601258295975,14.5943619902077,15.2141691337906,15.3557013718667,14.5381594875772,15.1795391043056,15.3986900278618,13.6204148316997,14.3250281218048,14.0634255750571,12.9750413522369,14.1995997467429,14.3763088481523,13.816008349026,14.8171331669784,13.4767290897402,15.0150895955983,14.7730399555007,15.7601362506712,12.9692891731678,15.1743783633045,14.1760518775331,11.9732073960295,11.1091258166054,15.1792215829237,11.496862431767,11.9496708922656,14.7498876621412,15.1271940219694,14.8259864295523,15.475143110757,15.313637313475
"Q8N111",15.9807188511773,15.0012832633771,15.3286896996376,14.8712663257149,15.5725549860763,14.8911939374628,15.5131204332929,14.8977473933802,15.1376351968453,15.848730029827,16.7426309422834,15.0444668333358,14.4075258436366,15.4399613518341,15.1480925767728,14.8558937812468,14.0715526726829,14.4888697546443,14.7062945492391,15.9290298558374,15.642801433321,13.384085833643,16.1257336348796,15.8728661613971,13.1410891008862,16.3428439926848,12.9462539587822,15.639364590971,15.2900226132547,15.1651782105395,14.5327074904496,15.045426458745,15.226764609885,14.1325311802674,13.225226303242,15.1242531685941,15.3404665562605,16.6258336655422,15.3902368986263,15.4794761011297,14.9750744454061,15.5578929220048,15.795407485222,15.761698317562,14.7726822881883,14.6604242151934,15.0766989618699
"Q8N122",13.6239503071005,15.0925444627953,14.2701554815553,14.3922833806835,14.875627068349,14.6896724700008,13.3981437084142,14.7424444812165,13.4408594551282,12.4644453601765,15.9866109909927,13.9347387226831,15.1268409974253,15.3800876059741,14.4982282783693,14.9898517417216,14.5985165378345,14.504856573509,12.8462994610008,13.8330767813764,13.9305773390852,12.0292691717193,13.9359053429103,15.0619059914745,15.1820941584574,15.2723164393404,14.0102743702684,14.7787014373166,14.2315554738674,14.3006114985759,12.1800466362946,11.8311076818761,12.6896700745817,13.9270366910086,14.9016719205026,14.4893585423674,14.4723078631238,15.5961278019006,15.2670686736078,13.7324872331356,13.9681078901003,14.6298674869073,13.6634089269648,14.7421844551372,14.4978873830214,13.950560004432,14.6495611749824
"Q8N126",12.7273901420392,13.3172904350319,14.2209361119635,12.4965821257831,14.1641490079979,14.1707282001999,15.3216596482323,14.7773690946958,14.0419631762385,13.4379750224358,14.5599230717931,14.4556191293494,13.4415746357373,14.692968718543,14.8627811535903,15.6258953600924,13.6881608602938,14.3166057165274,13.3191042772263,14.1388346069588,12.9743554454663,13.9847689350417,14.5500622991816,15.2529824839904,15.497157650139,14.2178742998231,14.7791479069237,13.976093159893,15.0691891502837,14.0248605853558,13.8963173602054,14.2118904503747,10.8402320306014,14.8196006898999,12.880787475318,11.662842265942,15.1851351329327,15.3441807005233,15.534963548254,12.7968826186176,14.9089819034227,13.7738495225895,14.9920659037668,14.5639032279646,14.0605473839996,14.7839607946533,14.5518971901862
"Q8N128",13.6852838797453,14.8248822318811,14.3863729632515,17.2367489871059,15.9233902420232,13.3959882962395,12.5312831395608,16.6830378612426,13.9607002747805,15.0029893739785,14.9113699273703,16.1601573159698,15.9547197961265,16.0510183597545,16.3617421009933,13.9781427502557,17.1246917632342,16.2003016746936,16.6522121839339,16.7153726589506,13.3024380879685,16.7726901561801,15.6577172528357,15.7972639935599,15.9761030424975,15.285931254687,17.4209171831584,16.1170256835926,16.669272008965,16.3523248611671,16.6171238569599,16.2900423885984,15.6214618687187,16.2449118676107,18.3244452113209,15.6749896864348,15.6542070268702,15.3177250800066,16.5887481289597,14.1771654049154,16.1270405144942,13.1770504201768,15.4153559228014,15.1242395140927,15.7665983166592,15.3592381555229,16.2770564890004
