"","HB02","HB05","HB06","HB08","HB09","HB11","HB12","HB15","HB16","HB18","HB19","HB21","HB24","HB25","HB27","HB28","HB30","HB31","HB32","HB35","HB38","HB39","HB40","HB41","HB44","HB45","HB46","HB49","HB50","HB51","HB52","HB54","HB56","HB58","HB59","HB60","HB61","HB62","HB63","HB66","HB67","HB68","HB70","HB71","HB72","HB74","HB75","HB76","HB77","HB78","HB79","HB80"
"O95479",11.5353875809157,11.3854065502929,12.1719650204238,12.7306911212441,12.7543775227299,13.010849909765,11.5137655047011,13.2460832538002,12.5068279309617,11.6574090819172,12.239590256756,12.7293479170163,12.8773095750422,12.0714064722009,11.8342396338061,13.2959948891342,13.1471297583351,12.7997754547023,13.2084560520211,12.6514414891979,11.5917371731776,12.0917109840056,11.8647326996653,13.096681022958,12.2480537100434,13.149456597173,12.4128952141743,13.1088873628445,12.5050717077412,13.1271356417118,12.3687273278673,11.6314523785885,12.281328357004,12.407839953527,12.7903120331957,12.1177579936771,13.2442405200727,12.3192699753249,13.2917431523897,13.0189722789768,13.5482625853662,12.0093420976598,12.9037966709734,12.6818339100009,12.5638941897748,13.1007883995577,12.3177349077545,11.9163956060509,12.1646573335627,13.0318202778866,12.7401651899619,12.8377009175605
"O95486",13.7776321590708,9.5782290255807,14.4635399588467,14.3935796916351,10.9173090629407,12.6769759186891,13.6618948041879,10.8897550013358,13.2680065055972,12.7079984149231,9.54999431277512,12.4185207868866,13.1883731276095,12.4419351306611,13.1810351891477,13.0503671659895,12.7475368673581,10.6372348119068,7.31344765280276,8.932545094031,13.3146482815252,10.9496783785876,12.4475024554313,12.6543934408048,12.5556417917702,12.8778967131988,7.65262703175922,10.0252031126382,13.7706899630893,12.279663633212,14.5454932216468,13.7375251123419,14.0140149931898,12.6624668955428,11.7088799633806,8.6850726063485,12.3206796939119,12.9434773978212,12.9199632712861,12.1063573409184,12.6996609645134,13.6858709706721,13.64960435835,12.7079984149231,13.9285242997294,13.9309637540821,12.9144388016306,12.8375045453214,13.2409832818113,12.1514262300069,13.1321865610054,12.1446861133656
"O95487",12.9826501330328,10.4899383880448,13.606556744971,12.7187863306004,12.5148644985277,12.745408287468,13.0153744487844,11.9118012659425,13.0294855168906,12.5389373925145,12.1310469256684,13.0572474598466,12.6929691981699,12.745408287468,12.4974673506628,12.3954280215384,12.8555789184787,8.87421667588177,12.7557876815703,11.732377482491,12.7635663468078,11.8963885718391,12.1941032262742,12.1046392523987,12.4756219963678,13.4891545280978,11.4910169870797,11.3813858345022,13.1932110415851,12.512814162002,13.4189280066616,13.5369421866733,12.9243528500581,12.8593813449925,12.6234439103604,9.96386981203309,12.1165453277705,11.9603128917265,11.6401867305597,11.818169191507,12.2898635379226,13.5962770909286,12.5735059044384,11.9663628522761,13.4368413900361,12.7106940325999,12.2385365331217,12.3119619815888,12.329727701241,12.2856863256585,12.3195682350031,12.9302453110406
"O95497",10.9399107494978,6.3865719319817,10.1386347566717,12.3014512495512,12.872940366112,8.2127263442247,12.3302487446242,10.3406647283682,12.4917332594074,11.5904703396864,12.7383764083959,9.78579979160907,13.6912102354637,11.800584745139,13.7021141076729,11.8624471812204,10.1222847975023,12.3219745099731,11.9470988405064,11.4088872480475,11.4153397598716,10.8161539837612,12.3058195256119,12.901259900584,13.6937150344459,14.3018698368355,13.5173140513627,10.0040373827241,12.6668365859407,13.371009367762,12.7161140138201,5.70412832013087,12.7806619626791,12.35367548235,12.6971082274528,12.5692708815534,13.8410870308013,12.4618577685738,10.4868662820245,15.1614855940839,7.33709223840884,9.94749550799714,13.2431989271386,13.3740384162722,12.6034643095987,10.4930862594213,10.071992006361,10.880898511033,13.704938058266,13.471647777826,10.7230952030229,14.8483149214838
"O95498",11.6885955935929,9.16568103808484,9.70250216976883,9.6850636661923,11.5403673853961,11.7487654016863,12.3946870073165,11.5598008362054,10.4972840148242,12.3707027897735,12.5216979467144,12.8257805439545,11.920335470725,12.1527265882216,12.4960122485456,10.5848287599986,9.59832393937896,10.8103394243462,11.6945965751337,13.8795826274996,11.9755938379803,12.6091056249386,13.7740998504427,12.6009632772615,12.5543869534195,11.6885955935929,12.7108950632339,13.0358117996728,12.9942627181771,13.3827838879537,10.6457140326767,13.2301790585764,12.6218362602731,12.8690013063675,13.2871344258175,13.0577611112863,10.6321897134118,12.3915893268074,12.6860153626405,11.4588078643442,13.9732871858356,11.9716491611828,9.61666001869433,13.3827838879537,12.9771172371809,13.4740777794618,12.9706243705465,10.0871260596687,10.2648941113729,12.724072562474,12.9127590527661,12.6496197302184
"O95502",12.6336178948559,13.4638853362143,12.4826333033904,12.7904222913847,11.3263623157332,11.8467919011091,12.4334096147435,12.523642554066,12.4966360124793,13.2687642284627,13.2310498052636,10.3765711362739,12.9680304378467,12.8322586980092,12.1859654717735,13.6382152463468,13.0874582724324,12.9799930788032,12.8912902674759,13.2763661381076,13.1071883203424,12.0011528789356,13.5227856778428,13.1408001457064,11.8392034406385,10.3369961546982,12.9533655048968,12.9960938915308,13.0912598194814,12.8105479344457,11.6798001304879,13.3374887435221,13.1835877675517,13.4134479017147,13.376935840811,12.8353109496488,11.8972816016318,13.2475011442644,13.5157377190013,12.9664974168813,12.4218578651333,11.8035803116569,12.6754488215858,13.244808226724,13.3152163603114,13.0610400614022,13.1025853376361,13.5458573581219,13.5644805042291,13.057270481218,10.720861218021,13.7173443361298
"O95563",12.4690828666588,13.2001845543172,11.5311867068344,13.0742644712977,12.4277149239164,10.9959880818745,11.919767099124,12.2768401212078,12.0291954638216,11.7510818186673,13.2827756222315,10.4826056022582,12.1582475956375,10.7315376589331,13.2363432870404,11.772558900618,10.9994333598834,10.7123941613171,10.2500606397081,12.8941314942393,11.47993300342,12.760300603917,11.4682088320993,12.2613146467688,12.8043813463227,13.6612822735544,12.6447063568537,11.2926415627159,12.260510136844,13.7236824611883,12.2253082713767,12.3154090511684,13.1075179205907,12.8111244835042,12.7592492284327,11.844626484478,11.6449317873184,13.2276008029141,11.1697431426286,11.4580814257117,11.6289275823698,11.4320028577038,12.0115456089286,10.6598152399106,12.4329360625818,11.0785713771345,10.6524360482107,12.7051177827495,11.9935268704563,11.8230480899836,13.3272401534338,12.8976355806415
"O95571",14.5707708226785,13.9092896935541,13.0710382014318,13.9222317335114,12.0398852207251,13.5319531066062,12.8914566471792,12.4054906746445,12.8967201994003,13.9356274890899,14.1612395641182,11.6278219426614,10.1582128753225,13.8100724286151,13.4672693997076,9.29800719067989,13.1555554199107,12.5538692400144,11.5665886971626,12.7810507359275,13.9029442935407,13.5244328898623,13.8447210527347,13.6010819017121,10.6882414020688,10.5018963808615,12.8363153386368,12.6650250125868,13.0664164977134,12.9152987408941,10.8873458001674,13.6346332747274,12.8710249600847,13.8596670763079,12.8076735462641,13.5749745195053,12.324292476558,13.360605399307,12.6278955438226,9.38884537596078,11.8244306166346,10.4441337979739,13.00858340707,11.6373513281376,12.2934456369793,12.8237843764245,12.9793619802095,13.6286417987688,13.8100724286151,14.287222369827,8.56198703014492,11.8609848440097
"O95573",12.3734954737322,12.7359144116346,12.7833060431648,11.8676144501276,11.97855222474,12.7021009909317,12.2149652047179,12.973763575174,12.7948472955274,11.9766019671299,12.3281178161279,11.8945838459845,12.706352895508,12.4078248658393,12.3492081815947,12.4326046503213,12.54790192541,12.635455858646,11.8243772583654,11.912536781789,12.0798311644302,12.9034098459881,12.8730431982812,12.6492679298288,12.2230805341436,13.0928746325085,11.9926271606209,12.3186036036271,12.2060287127817,12.5691680260374,12.8042837180584,12.5591452231736,12.3591116543815,12.4752831028135,12.1122563386235,12.7033159255237,12.9181590287166,12.4665051683169,12.2884133145146,13.8509017377537,12.5244359126408,12.3715681401655,11.9595662148597,11.6897358905878,12.7688542484574,12.0868920825462,12.2142818169494,12.3626649548936,12.231379567654,11.617633165232,12.270504457328,12.6781766880132
"O95602",13.7128591953991,12.6517241537673,13.2253301544469,10.125720467387,11.8066226276747,12.6875188535451,11.9197725634486,11.2301311263053,13.3105598721142,12.3610668110161,13.040047379358,13.1280611243127,11.9230917362488,13.005684883012,12.1533326795478,13.4036827298402,12.4985344828982,12.4516082837325,13.2994837168142,12.8542097929434,13.3882231344867,13.6349081775393,13.3392519000143,14.094316570191,13.391863776043,12.3610668110161,10.853044510095,11.4197320211067,14.0255369402814,14.8260622313099,12.2529659204982,13.6434846989491,12.8901487712476,11.1193581008505,12.7273037323301,13.726444119796,11.8820490789366,13.08157190584,13.8855428159247,13.7959002467697,9.87147703523748,15.8368482476088,14.1503916542264,14.1654623157148,13.3383224247614,14.042683741404,13.1695129771391,12.1984969291351,13.5562835254093,13.30023498411,10.081059231584,13.9811142151183
"O95628",14.4662572395375,13.2356361478357,15.2784035972191,11.0549617096792,15.1730155352927,12.2140050396142,12.8696141838876,14.78718023018,14.428269920204,13.290089553396,12.6021253702509,13.6734857138374,12.4523042151096,13.3596795234762,14.244118693477,11.5650438667813,10.667739824609,14.9660490292323,13.4371396920844,13.3202535578353,14.8050836645298,13.0884508342277,13.0908250760451,13.0650182836582,16.2535856991032,13.7507775906605,14.5386127154951,14.3920393782535,15.1192435778662,13.8534845024624,13.750073803863,13.1318790972579,12.540110750876,12.4375218990087,13.5894234752036,13.0512857962619,14.0043270867264,11.8214862567715,11.6345667351226,13.6387125453353,12.049599583828,10.7245081260977,10.1800926381655,10.5458306814727,12.1874996589707,9.42529471686927,10.3986448976556,12.492391266782,11.6732883379587,12.7653098977626,11.251820108904,12.8708611088144
"O95630",10.1549129242657,12.7431175312146,12.1963081845116,8.98488219061029,11.538312879388,11.9434673994074,13.0342620133537,11.1896225734529,12.1767437580528,12.6616200948106,12.7372594450947,11.5809453858554,12.1623020998299,13.2851102172333,12.0291047340104,12.6920420275343,10.2981268680516,11.8547139844699,11.9029832900335,8.93012818135462,13.0741257520703,12.9601322253732,12.4215818951846,12.7671640141596,13.4536914609767,13.6584149133868,11.2679106044614,12.520632871334,10.8592647971506,13.8480052227847,12.5116818499568,12.2237823980795,12.4922425831543,11.9198465485041,13.5669329371095,12.938412570038,11.9817242994197,13.6888851926223,12.3062156302035,10.7101794295235,12.6084184571626,10.1284007065866,13.4518313613387,13.011248646455,13.7634223603093,12.6314770646071,13.0194643360347,13.3122414025937,13.1049407657838,13.1897871502366,12.8207431830656,11.3445578251746
"O95670",12.4832990572963,13.8019680137481,10.0777129993916,14.7821386649526,13.9876031037791,13.6723388550989,13.2737477882947,8.13581595236884,10.7343996255052,14.9108545036412,13.4401242270651,12.2681935476506,12.7659174218289,15.1188537065801,13.9160619670365,13.5720238551979,14.7529074359384,14.7604927996982,14.5955084555209,13.2718666719151,15.1415044394301,12.8317671647811,11.1403434994274,14.2315090681514,10.2936447573226,10.0116133256676,13.6207314036936,14.5698923314435,13.0359490165089,11.9011909639759,14.2697397062988,11.6886768223385,10.1876022726331,14.8834400498534,13.0658431803008,13.4671520179448,11.633386222403,11.7761962205675,12.4437022279148,13.2402436782751,14.5649035083033,13.6389949224081,14.887175492492,14.3790545562346,9.98867151140536,8.96518990513331,14.2175105498422,13.6100006057205,9.89382832046236,11.2637536108962,11.4960697683237,14.0202077224431
"O95671",12.1310211504211,13.4159669555798,10.7799965139396,14.8368858652755,12.8781328217932,11.1796152353789,15.3146058929088,11.8694850856778,14.3314204990577,14.3220838255226,10.9328512878424,13.2991753387598,12.8061375807008,9.8849294463922,14.0755429828848,14.4067739107614,14.0399314040694,14.72114400279,13.7465095019605,14.0293899096866,12.872980913546,11.5340329600824,13.2220164243653,15.0649011261841,13.1028905106729,13.6614905852033,13.2088602657775,13.1571962484949,12.3955344005351,11.54628265556,14.714845968039,12.4135809634648,12.632764388176,12.6590680444997,12.9441840327773,12.7902753568557,13.0603804406035,12.7260481288968,12.5431734109835,13.2689512689235,12.9853098493086,11.7187905354281,15.0403341594909,14.6226467063144,12.5310010667805,13.6473854478731,14.4509987828614,14.4550554565091,13.471521866224,14.1696024805823,13.0569210446075,11.815071238314
"O95674",12.4402365432047,12.2242738292621,12.123863725871,12.1968302499054,12.6628487643867,12.7695898743914,11.5630522212253,11.1463380589556,12.4327357867394,13.2606480873134,12.5499948745279,11.7214240724589,13.0461616345715,11.2530699526792,13.0616633598171,11.4317006161277,11.4796448769885,12.2303992488688,11.8238427080947,12.5282865685663,10.6994375541431,11.7559687989117,11.9096384634119,10.7605523458128,12.4357255560803,13.7165752343399,12.0524211110069,12.1503209635245,11.6949982857621,12.0015632542721,12.7920672960183,12.6205590651822,11.8364784854003,11.5391375050993,11.8347027154835,10.8145905885542,12.4524792787936,12.4498423276648,12.2929553747992,12.3356691720612,11.2031701415004,12.1206996619898,12.1442175594188,12.4441190364757,12.5318553560711,12.6572735135469,12.9271028613016,13.2745208304074,12.1718008002374,13.1299658860977,11.5422897212694,11.2653127449176
"O95714",11.1663849022512,13.2065524496222,12.3271632344194,10.7995404599639,11.4525100337887,11.872751823808,11.4230690806546,12.8888376433255,12.1342923898451,9.16767614014084,11.3717403371785,11.7895683139902,12.1911161581874,11.9151430542942,11.557463454583,11.4038842867778,11.0863110447435,11.5447235919392,12.9129875566532,12.4166235450159,10.8979470137712,13.3691343339896,9.46466383940624,11.5150103642116,10.7005788053624,9.11935403136731,12.1405960480944,13.403057887182,12.39697806905,12.1815725164995,11.0410143626605,12.8805004249407,11.0485910744267,11.3501499006405,11.273786994591,10.1490441475926,12.5730827613524,10.0691610333528,5.18945316562495,10.0926457083314,12.0196602479012,12.1769995552604,9.54213436810985,11.7375173120005,12.6193929632985,13.0357726451512,12.2513875412749,11.9285248737192,12.6298221632188,12.5029298607069,12.785333714682,12.1265577430532
"O95721",13.9927381215006,14.2621217459397,12.3480952251105,11.3984152874596,12.6103112973722,12.2859281021794,13.5513864873784,12.8078260204569,11.6004803463117,11.9223151198549,13.5852927514547,13.6054632452363,12.2355194664182,12.9194671753609,12.8644296755396,12.2420091696371,9.3346044680983,13.7127608039454,11.7282299222062,13.6925522021813,13.7495281193358,11.2368565677052,12.2514916731898,13.7933370700213,11.2554046126331,14.7954524885196,11.6504723480484,12.7261076008574,13.8581798012328,12.9640743940444,14.2191247241017,13.5799829574409,12.6000842688633,13.5886278834324,13.1825519442831,11.2475364579966,13.0947604195841,12.4968904137536,13.5604415026253,13.9215203374062,12.2717613857348,12.7821394758476,12.4607071014868,13.092581413457,13.7199999802481,10.6854831753618,13.4012859682117,13.3580013645685,11.9617727066051,10.0641864620646,13.0601789384854,13.7450085710093
"O95741",12.6164852271282,13.3574185471363,12.3167382593732,13.4815976593789,12.5898932316113,12.6124563462655,13.1032018136378,12.3950811510633,12.6646104296994,11.9959822290224,13.3300896163332,13.2005846886219,12.421181021029,12.8237350691724,12.9895936541822,13.0088136223584,13.4631523500762,13.7138373739055,10.061836654038,13.0589576687528,13.1613787108566,12.793936963743,12.8953432211564,13.0062399997865,11.9018362522035,12.3102068458287,11.6356688348992,12.716659356619,13.1673372684707,13.6157270058484,13.3278072917992,12.3504049743212,12.7433837617493,12.673033673173,12.2931919324931,12.3761940149708,13.1202100525436,13.071831483067,11.4125577746377,13.1543035606634,12.134789238103,13.2608821522794,11.9708430349679,12.5820222323242,12.7608239686764,12.7879233633125,12.4156880101368,12.6966872086391,11.8365314147361,12.5377126159722,11.7264228749106,12.9733164110854
"O95747",11.6616706210427,13.1332680384925,12.3471806694675,12.3788856161393,11.9601348143074,12.8245290238144,11.8873612134309,12.9207030303447,12.1644580308742,11.8573586424815,13.0649214478269,12.1390356923474,13.0450443867945,12.899030653823,11.6478053083535,13.0565036333075,12.2253281557771,12.888676255067,12.5859396688588,10.0845533929709,11.4676673412136,12.4919417398418,12.8822867104436,13.668249807313,13.0591629877971,13.1006312751063,11.4081491070878,12.8817213445983,12.5026229240935,12.1626149517126,11.0894084222062,12.6484366708016,12.3638111875296,12.1277256790085,13.216733803372,12.4126831919459,13.1933925437443,12.8910441819353,12.518198161931,13.496997884633,12.9434555376776,12.4048128114134,12.859222977665,13.3108257803305,12.8092445170392,13.5713372997254,13.179274311914,13.4565304867218,12.4809980206012,13.0551192501734,13.7165103109314,12.8194994905655
"O95749",11.7291368729353,12.55684477974,11.7944554188809,12.8688960343266,12.4627792048243,13.7569708136277,11.8219065517979,12.661433042359,12.6018165362376,12.6462947418202,10.5777976623511,13.2734230112129,13.8982245080451,12.3071735369725,11.4627276249865,12.6938633592046,12.8911025609672,12.748100800717,13.3554590904003,12.498491921209,11.6723548546531,12.333635368621,12.0015462371073,13.0120971039877,13.6215709844025,14.1758574894905,9.29209405369318,11.7878685085439,11.6963517375651,11.9164773973208,12.7725416820192,12.8732172671648,11.2340716085909,10.5706155616706,12.1582950386048,11.1325287061451,10.7391718585973,11.2965959725682,10.8393078269759,13.4412549282495,12.1560520310166,11.6525055216006,11.7391138315315,8.53301226057387,13.379275618517,13.9198090141487,12.67466488808,9.97839950906923,11.5428456465717,13.7534796732149,12.5531416432479,13.8157410190858
"O95757",11.8730602718661,12.5031100503622,12.0100372190898,11.6203178492734,10.5464498375217,12.2641934646187,12.2348072877629,11.9705112659206,12.4063154261996,12.4381077748017,11.8818841680678,11.2154280717129,12.3425940333117,11.7532182393821,8.5742294048473,11.8762985822093,12.0688218529263,12.9249787673101,11.9901302331227,8.8344010447595,11.9250387719405,12.4783159257006,12.9444417891763,12.091560324438,13.8260583728447,13.6326511048191,12.5955975634215,11.0219895920055,11.7441197314202,10.3470144792475,12.6585297826233,12.2688450073205,12.7130751436618,11.6622521972198,12.4631726277245,12.4148832825016,12.6770457794319,11.9280497795819,12.3425940333117,10.5552861341335,12.6486758884589,12.4856499870278,12.3713690553758,12.8647630005971,12.4184666706912,11.4728780719292,13.0028188805779,11.3273506043314,11.9924199655148,12.7694199268759,12.0585590257701,11.8602810297315
"O95772",13.7260175512655,11.382728250162,14.0359955366889,13.0710555787849,11.6581002003142,14.189397190837,13.9044546142258,14.0813071683459,13.8368268034144,13.5465947278499,13.3028076774749,12.5522782425868,13.1437947630088,13.2381625231303,12.9424191347296,13.2356588735601,12.6280360001854,13.4085184337979,12.782094422219,11.4925731088937,10.7310975075414,11.295970550647,9.58145545956429,13.6753620720113,13.4032540159627,12.6075370243718,13.4113032940902,14.2011887466821,13.5632671686487,11.6658768723475,14.189397190837,13.9542135279794,13.3835880580347,11.9171462084555,12.6671175800978,13.0668056324453,13.122376960708,13.3761039709468,14.0168697578651,13.7208424217383,13.204194997138,13.5020122820584,13.5864964676759,13.4727718738859,13.7511539228882,14.2578697802263,14.1627896793926,13.5250294235338,13.7580206462874,13.9063539365295,14.3824475434052,12.3961933338708
"O95782",12.8310016661299,12.9157168183363,12.8999637210653,13.2426291810361,13.3169322870636,12.4423234855668,12.5681929988521,12.9707851560027,13.024012309892,13.0378934024951,12.8379499019663,13.5212066717735,13.3898515541637,12.8454711999379,13.1713540468153,13.3920728043508,12.7840535851227,13.5272586742743,12.9797728493383,12.8310016661299,12.5575077181379,12.7870952876441,13.0713731924632,12.6474625850807,12.5353770411284,12.293203859476,13.6119915856353,13.2977295580004,13.1433901764776,12.4726892507898,12.8687198533609,13.1781303463623,12.5925213551395,13.4854444870387,12.6813082306363,13.1137482887979,12.9510736480473,12.9878692679061,13.1526500599339,13.0735219146118,12.6656475977349,12.791967042107,11.9858499442344,12.8664567234094,12.6410638458997,12.5171815326016,13.2859011123587,12.8448528980168,12.7282164132612,12.7870952876441,12.3853507042018,13.327003927665
"O95786",13.0437801693013,12.0067578463499,13.2394542447104,12.5824907448463,11.4881002958035,13.5600758304264,12.587542171126,12.6992481986125,12.7613278851717,12.8411859145138,13.5876086487037,11.5136567548212,12.0567147842623,13.3843530461644,11.4377716948365,12.8852974966424,12.73256861784,12.9100887313318,12.0837331737494,11.2043325574053,12.7846626596941,12.4645250197312,12.6467601785256,12.6638170223413,11.996968637929,13.1218443104379,11.5711668523227,12.0793822720218,12.2701385382883,12.9568293381856,13.1012544461667,12.7438054864591,12.6523869508559,13.1751925667009,12.7351646837434,12.8337020853816,13.6439160271083,12.5492223666988,9.96437652104581,12.5368899758896,13.0862179372239,12.8025189215457,13.3205271142786,12.9574596445102,12.9186729099573,12.2548385259689,12.7771099528784,13.2936205549233,13.4215768569756,13.1414590232697,13.3908624363908,12.4875208233422
"O95801",8.32805573248129,12.9826216936133,14.5658384392932,7.94366910757508,15.5470758126947,14.282818792325,14.6378986399374,15.8733180831769,12.689071350627,12.4511352184093,8.90064112603888,13.7819900225492,14.5582014034978,12.1089510756211,17.043200301002,12.2942767613813,15.8733180831769,11.9624917030958,15.0051016518553,14.6865534820145,13.5741319801468,15.0238436950414,16.4754333722285,15.1902136906904,12.2609992354957,13.1174338464645,14.8024807537717,15.5470758126947,14.6575588841902,10.6909330990572,15.5761817548679,14.385300207401,8.82799461849921,15.0238436950414,8.13223290833769,13.8041340050623,13.9131599577664,12.3782792823967,12.3237447165908,14.2447429367754,12.4027290462628,11.7490007547446,13.9745795260204,12.2239088495294,10.0705598662585,13.3276641240512,10.0547680548963,9.43293293962794,15.2647855463331,15.2458912464158,13.7994539213904,14.6509009917708
"O95810",12.9083659735618,12.6199992005655,14.5031360564038,14.6233099843545,9.99342949811567,12.6585707917583,8.4653504349123,13.8161985815906,15.1166323958805,11.3392248176188,14.42006625358,12.5894773123571,13.1301581032475,14.4043888570195,13.5198138189774,13.8592570244774,14.0667644287326,14.270736481523,11.2435283556378,11.7182254827276,8.95058096266789,15.0466306259102,14.9681141098076,14.1068067039783,14.6956621438669,12.7278770038001,13.8235419968202,14.1015723295342,13.7928026329543,14.4846171333868,13.5045126439679,12.5762816594248,12.116613207854,14.4422747102028,13.8485999379589,13.9747485137504,12.9377522672559,14.6684515055842,12.2619058222516,12.6766023587829,14.1296316237961,10.6611219957166,14.2766681367072,13.4578097601526,13.9020628201996,14.8203731703053,13.4637021679232,14.4612348492096,13.7251879103325,14.6610072399021,14.8371356849062,13.9950504650951
"O95817",12.9822924801341,12.1010798988263,12.5448456508069,12.1989286013047,11.0528373154516,12.6276948738901,13.1647409412676,12.1493135089411,11.6783242366437,12.3972134093101,12.1757059259471,13.5823343770399,12.1154310370461,12.7275731472256,13.0438855575788,12.4906787518174,13.333612703475,12.8984784516506,12.0771041887178,12.1458404396835,12.1854478817607,11.4835574221502,12.4416849448139,12.2427695712289,12.2022537362615,12.6196505580337,12.8849180204261,12.3911781284787,13.0821725854879,12.121048443101,10.7611535835327,12.6152886113268,12.5368025377409,11.8504766664286,12.7656953397694,12.6018695136904,12.6295460757952,12.4038444571682,11.8627523574933,13.3996874125717,11.2778839025583,12.7098417164582,11.5518233077259,12.1602385033394,12.7354981073712,11.4141836841904,12.9045160175738,12.2068881923849,11.6783242366437,12.5417053597727,13.1211180804076,12.5273320152753
"O95819",13.2971701817383,14.862828313247,13.2815128278147,13.2989951173783,14.047584173448,13.9477698917952,12.6446296269018,14.1629262768434,12.4340597084266,13.7554813016612,13.2754117822196,8.71820082123545,12.8351704170729,14.1754488963096,13.0097324121554,13.5478211959699,13.8783736019142,11.5310651694492,12.8815272491933,12.6472917031185,10.8981463673088,14.3685035192853,12.9255906501486,13.3345799350462,9.01399690831838,8.51166222303485,13.0651285789509,13.8220053905627,13.6755045124739,13.3913617044795,13.8420881662945,14.8082410199947,11.30386278642,13.3307371962923,14.0088479769559,13.3998057945545,12.1575950769365,14.6301355803813,13.2357049776665,14.0808964207219,14.2389821820021,13.2259578139109,13.5816991270228,13.6010565879578,13.1912945740515,13.9442240017171,13.157912280862,14.1860796899355,12.2653652673119,13.5836448009865,13.69393370914,12.77048721059
"O95822",13.3954712540211,12.9225507454419,12.6424696682415,12.8329344348352,13.8397615503866,13.6266314205396,13.8788595726069,12.7217491156315,13.7305251052398,13.9306275841065,13.5154997860982,9.68794752346067,13.5309952065854,12.71260914382,12.8546270646031,13.0725413458336,12.422375065122,11.6405835689212,12.5182993379759,11.1362423974097,12.9788339915995,12.9154205481091,12.0829758972565,13.1420031356032,12.1171542115156,11.9933736809461,12.1252766356343,7.07037223865594,11.7535434051464,11.8883058556063,13.1262784072845,11.6845220691975,14.0061908176294,11.8829073436657,12.785469455893,13.6050818007133,12.5400067991427,11.9752532919626,11.5028985151795,9.22941295293059,13.3060860491173,11.5684971246654,6.72368504521103,10.3732363849743,10.7524083022898,6.83855917319877,11.4212014512323,12.6646488706566,12.3669934779375,13.3601048336257,11.9880814435052,10.2275734580569
"O95831",12.784953817471,13.0319356940778,9.79082708684247,10.6644766750829,12.695172838028,12.796725048369,12.147845989846,12.337800042252,13.0341385514505,13.4898185692926,13.315944814032,12.6831784016804,13.0703149526494,13.0556528867602,9.82288059745681,13.9337388426109,13.2563440322107,12.8643417619548,11.5522974701409,12.2298477360377,12.2085528467326,12.1068997261425,13.1924247269174,11.4660572067005,12.3285035273673,12.5510869112166,13.0003852407165,12.4523546740384,12.775323299709,13.6775272092562,11.0073335960039,13.1432163212276,12.3804802138923,13.8540926544966,13.6750656851344,13.3781613102698,12.2634087956685,12.416390237515,12.3345122927481,13.2311778896002,13.4824304747761,10.94545528727,13.1721361212186,13.1351535155172,11.7716909178747,13.1985575711667,12.3145240797952,13.8617435206592,13.2863188063648,12.4431194711665,11.7827494499996,11.0073335960039
"O95834",11.4561538548722,11.4765002443625,13.2252214569103,12.5967042356038,13.4640564740074,11.9655305989447,12.4544061201125,12.7836219965279,12.0330294144434,13.7028930143667,13.3310188343741,9.98751370782437,12.4755162319946,10.9874819926141,11.7199164069677,11.83397980779,13.0564640191971,13.5001945964699,13.6882966866147,11.9822140701821,13.1802903076169,10.4084908063947,8.57291443765208,11.6761364802366,13.8149403705467,12.8093121179045,13.9432719836027,10.8467447762725,13.757344508694,13.8560913357952,13.3107753002504,11.5224337522908,11.8153511900089,12.4104558018255,12.215053203573,12.5055468128282,12.4362198129701,12.6376334166248,11.8816875627401,7.01170834024218,12.0103008229495,13.5627032326734,9.7982410441339,11.118798479416,12.7624674715037,10.4692253907388,11.304370825696,10.6040433768631,10.9661121900868,11.9648410386568,6.81509112227815,13.2242918576869
"O95847",9.8497034724289,13.2635681747911,12.8342086356707,13.1933179533041,11.3974668806965,12.9815416446629,12.5587399150549,11.6356990479266,12.0500551144443,11.8774946830016,10.4494033244341,12.2754613454815,11.5044143778603,13.1888556497866,9.17914258733575,11.9817485150413,10.5742187030051,10.1436793762579,11.8044382862643,7.9805373017167,12.4462319320978,13.5408667656254,13.0737695364592,13.5642241199371,14.004007370127,12.2900295837266,12.1021652274931,12.8430607513736,12.3090424052936,11.1885783903449,12.0205702818296,13.1457298873239,13.0230321243064,13.8470208339136,13.1333351667515,13.3154012946994,11.8908057699309,12.6340609825802,11.8034402922677,9.78164167199355,12.1429358486705,12.2704650187405,11.3604428596362,12.3770445525816,12.2037335184909,11.1046460376159,12.5466982729554,12.5675594622173,9.30440677820716,12.0231730587686,12.3977900855006,9.68820608713945
"O95848",14.5430993906213,12.845807457457,10.8658185395154,11.2561074093272,14.1509736766579,13.4247581063968,11.9713097630663,10.3536713226871,12.2897581949278,12.5415820170702,9.55063422031624,14.2957697371393,13.0112975896133,12.2403476955017,11.7664767286262,12.1262030287664,13.9875192343537,11.2921677489261,11.7876225673678,13.2480089933344,12.3140907439195,10.3785605992244,9.25412902793932,13.6175167229465,12.3722687108672,12.4506534679838,13.7750689020175,13.6978463961934,6.38088040333009,13.2316244077397,13.9155636278991,13.1776051679451,9.42436473840103,14.1417806632392,10.0089504618032,14.0999056846926,11.1139952450312,14.227200670818,8.4329980244005,12.7326116129339,12.7332144540366,10.0393145648751,8.80031100914199,10.3419266934096,10.5108818915296,14.1586655091337,14.0980481208777,14.7814695145132,11.5981250721765,14.2883007332064,12.4161480422729,12.7778785617937
