"","HB01","HB04","HB06","HB09","HB10","HB12","HB13","HB16","HB17","HB19","HB20","HB23","HB25","HB26","HB28","HB29","HB31","HB34","HB35","HB39","HB41","HB44","HB48","HB51","HB59","HB61","HB63","HB67","HB71","HB75","HB77","HB79"
"P05408",12.50514343356,12.1309288370561,13.0434874447935,13.1756188708338,12.2180765462281,12.7809531819582,11.628638232854,12.7909767959418,11.9726467702025,7.58137849865705,10.7706865466911,11.63297910257,10.1653520238657,11.1537863765351,13.1268444671373,12.6569431877921,13.7466767905916,10.9386489688605,11.2562981271276,11.5104997440948,13.3685495733948,8.9516420881086,12.3623907233813,11.8776985898616,10.2567276625156,11.6462396554009,13.3471226085238,14.0472463841292,13.7809966043827,11.7698930942279,11.2095091561011,11.3389559357124
"P05413",13.4308556215512,13.630343262696,12.8615818616519,11.6706187973903,11.2117912963809,13.0225439335928,12.9260812447358,13.2058068191655,14.0889064997004,11.9530132577587,13.6118908938916,13.8289814193569,13.264571069797,11.3297314115963,12.8849227629242,12.1620569395842,12.5571563701081,9.22864513243477,12.5230690286801,13.899196352001,11.7879286206751,12.5413339918695,13.0669285996539,13.0075434501571,12.9817487431313,13.1611466639134,12.6439497553178,14.0825201153062,12.8842671120572,12.3396398721631,13.1702508279585,11.5469944191685
"P05452",11.4020390336536,11.3343018234945,11.5638849682317,11.0872482306167,12.7546600357381,12.8780389379989,12.7854967862116,10.3045161028177,11.3978210229967,10.7490268229625,12.7873446992773,9.56568286833812,11.6937212021952,13.4703543815287,12.5375067286564,11.9515377631129,10.3544046097022,12.467579124168,12.4408448905991,13.0901155348847,11.0500170632361,13.0787984683122,12.6617055499248,12.6581610641765,12.0538223932408,10.871866679391,12.8346588397592,12.0351345190232,13.2343768640059,12.4718522983379,11.8728391881925,13.0982507031695
"P05455",13.1091658894732,12.1518169450828,11.5241970528222,13.287397251811,11.8950031907218,12.1283365009005,13.0658579481751,11.9043786871527,11.7062575061739,12.2411462956157,12.699812066568,11.9476409150135,12.8543997062252,12.8310851385443,13.0564148754658,13.0996899823802,12.6803943244164,11.1990958501775,13.1767555162674,10.6237475936365,11.758187255343,8.77702926515349,11.739948263525,11.6988625892774,11.3659508774602,11.7001295318856,11.0121065105823,11.6166958660552,12.5413989463099,9.99298932723601,11.9693085636738,11.7243050272151
"P05546",13.5953456785199,14.5512428170904,13.5298644872929,13.6138414348669,13.4578123744451,13.3016059268374,12.8990173900651,13.8014830639916,13.6796032988573,13.2812773443948,13.3783365937715,12.7161436334586,12.9030475256976,14.0070697547973,13.7156653911118,13.1289286217236,13.4719065230886,14.4929269220015,12.6497887457834,12.8358344376396,13.6728515768087,13.4743991704298,13.6969149389056,13.1416928289433,14.3855661500216,13.5673413485418,13.9552239292729,13.5811360961386,13.423200366258,13.1402952365608,13.4773948561313,14.3077844828512
"P05556",11.3698251102618,13.5491033144142,12.7808905263259,12.7107978617429,12.9109281603844,13.3126348665596,12.4547017433313,13.2830906702027,12.8199972872068,12.3054165601443,12.4511214978299,13.2908356770072,11.758391622255,12.0632895506492,13.0091151059687,13.1031364171964,13.8472101900379,13.1436774865315,13.169227945739,13.2661825316645,12.8714769084473,13.1179368489939,11.8245672407711,13.161394278549,12.4246638566272,12.8175390613835,13.1825747291402,12.5823805544783,12.9943327576543,13.3104501075399,13.0622845217506,12.2706597606534
"P05771",13.2903019343707,13.5578894234253,13.5100279807373,13.3545631162754,11.7790296547499,13.3893579834156,13.1673327576081,12.6302580958249,14.0815698016376,12.4319037351442,13.6135659571681,13.6455284415927,11.7022481134551,13.2651390861214,13.0978890471729,13.7283617634075,13.6835006343154,13.2587956874129,13.4736576599991,13.1376549424648,13.5681059952431,12.9940157908708,13.3151999570559,12.2268991960298,13.8363351133333,12.213847922325,13.9448134713967,11.5417912738542,12.8635103600097,13.5215053731288,13.4834471002092,12.8231126844876
"P05783",11.442221261345,11.3719354772545,13.0939410276844,12.5745002808732,12.9379716865748,12.7014707693795,12.6639714214846,12.8669646134295,12.6498169701362,13.0383976334953,13.6925251719899,12.9559360681309,12.8124614168215,13.4514280239,13.0275775048654,13.5953971972643,12.6898350718169,12.2773936751331,11.9175127967872,12.7014707693795,11.6901954239496,10.6391581533577,12.5923521269665,12.382422083707,13.1155660412316,11.6863495920179,14.0615888248354,12.8056109113925,12.8565545417926,12.4431653902984,12.9922375016913,13.2308572206932
"P05787",13.1981783754852,12.3207240924953,13.6507351457384,13.0815681494334,13.335782392782,12.1983223107058,12.6521637045586,12.2173374928954,12.3670974758547,12.8479863908433,11.7997762559757,12.7664359700755,12.605328083282,13.5918076696988,12.5682086132898,12.8442171479313,12.9618680381478,12.6014538578376,14.2841211295044,11.9650175091052,13.0414954466159,13.0093990637569,13.1300903442439,12.7883269712126,12.1199341120902,13.3927474588318,12.8749377057688,12.1505914386489,12.5965585302722,12.3459425423874,11.9230063979586,11.9709619458799
"P05937",13.9034761890092,13.7798759888054,12.993734683251,13.3996822029316,13.360652509778,13.4074224495328,13.7563239900426,13.6178354493791,13.1679513700833,12.8510271049543,13.2712171941022,13.9635627682365,13.490037881409,13.5802910899834,10.9507014058058,12.4234069979258,12.8481344203653,13.8791138670221,12.4912368278504,13.7194650718278,13.8901865871841,12.4047106387105,11.1988235514026,13.5839931133197,13.4965513791701,11.7900365982993,13.0904332647742,13.74064691275,14.1568299658372,13.9698898114292,14.3776307257366,13.2828247683872
"P06132",12.857015115724,12.6636825816581,12.0714468019726,10.2057651875152,13.1694406403335,12.0836420764543,14.0339804934619,13.1279932084704,12.5565564100809,12.6757192791165,12.4307863890018,10.8961697745653,12.156698972937,13.2368555797769,12.1707203867326,10.0965371101602,9.1012180913493,10.8961697745653,12.6419216530458,12.3942076195505,13.1003561282748,14.5377506053403,10.421839276309,13.7162470699948,13.0192842950542,13.5824895746941,13.8742968602864,12.6419216530458,14.1084263329324,12.8334378814541,13.4518280689768,12.768961191425
"P06241",12.943381782315,14.0827372836,13.4633147564205,12.7061903347854,13.4034300807469,12.9542976489688,13.610427027217,13.6543112533319,12.5464377132,13.0548544379758,13.4753673831844,11.865138855672,12.4259933447113,12.3789041234153,12.9975466699189,13.1616753211091,12.9856840790321,13.4977693297328,10.0903786399471,12.8024551118534,12.5842342617464,13.2271860274292,13.5656765478537,13.6503458243267,11.9811549991384,13.3921312752032,12.5116787638935,13.2537944167095,13.937524394834,13.5491745481104,12.6344176505364,13.6035092848887
"P06312",15.6460008554872,15.0515769436894,14.7801986983568,15.2409900421957,14.6974465313708,14.6668151927819,14.879647625538,15.2645366610509,15.5413462978817,15.3738848353541,15.5027974907212,16.0774699218237,15.7581640403478,13.1159967876571,14.4074029622579,14.6308160925658,13.7241443224323,15.880237699791,14.6550059458987,16.7911158622108,15.1800126919603,9.90707600546353,15.6869446380454,14.3641074018133,15.7926193870767,14.0725502798734,15.0467156548321,16.2028147271447,16.0131225968826,14.7014253083071,15.7581640403478,15.9806350573977
"P06396",13.7812874692355,13.517715435747,13.1525534308016,13.3870959134676,12.2468710761756,13.492358605054,13.9667691308856,13.0776553010449,12.6539647469883,13.0230292881265,12.4443313761318,12.8458256324633,13.0763064101904,12.5622838972689,13.5708107203585,12.9432811899759,12.0331324490128,12.6181113023038,12.9429693219332,12.8961521039818,13.4017123040055,12.8463739894631,13.6773329896014,13.358581052208,12.417035657959,13.43994459973,12.8746680261222,13.0809483737133,11.9620299019318,11.9390608225697,12.6370620966792,13.2787652176085
"P06400",13.4654527817974,13.0056957209204,13.7098348117439,13.7131944916595,13.9038945696817,11.9014119103289,12.3036302667682,11.0211864404195,11.9706534641981,13.9085941554874,11.8743939502259,13.7228224856829,12.9555894804306,13.6043768903594,11.7835414506194,9.94883360598008,12.7291593398057,14.7542434111709,13.4646004679068,13.6235063528383,12.6013693438273,14.4296013144536,13.8101905743436,10.2065155574526,12.346301880338,13.2478780096785,11.2848096337652,13.4983281542169,12.41884674678,13.5157549354614,12.2357042340163,14.015922799576
"P06454",11.9608691712147,13.4588922057879,11.6003112546509,13.2408360515813,12.5520349923007,11.9659103829387,9.54799386840175,12.2342358221073,12.3428547010999,12.9275831130882,9.3419727816772,6.82990519556858,12.822369025869,12.4541020824387,11.7303481765899,13.023033172923,9.2991637738064,12.3657343861409,11.2558198361434,12.7272352761413,13.1921014661994,12.1389611773523,10.6840191435491,11.2593630421497,12.5002226891083,12.961415005045,12.6945896598953,10.074263676579,13.1802714965514,13.1540370831767,12.8067862256284,13.1639007236973
"P06493",13.9483264894024,13.4452765141776,13.3102117397141,13.9502433898328,11.4482074614719,13.688245297578,9.33297186521886,7.46542336655772,13.3673004577452,14.451960994852,13.3638360291711,8.20068982334591,7.82823044009395,12.2872802931409,13.3019083845044,12.5505775909406,8.95614871702444,12.1422070900456,12.3706547457478,13.2473719588537,13.8935951549207,12.5298789217005,10.355291817681,13.0354215698068,13.8719036977359,13.3033862792695,13.2977632822697,13.2117441300208,13.5668631593263,13.5599391870559,14.2240687148494,10.9291912263942
"P06576",13.3513433131827,12.6546453977014,12.5901645094015,13.3342210431922,13.0592189484775,12.9093981778036,12.812391252864,12.445360257664,13.1557138632116,13.5058297702068,12.5720665808637,12.850757450247,12.8592957866256,11.6408962165233,12.9830116861334,12.6384614161524,12.2943895834565,12.1095730114642,12.378394878908,13.125177099189,13.028144985315,12.5033549783014,12.3393364306696,14.0270684318154,12.1179258825315,12.8388529689718,13.0690256189935,13.0684648256354,12.950272335283,13.2088556426301,13.2423504402993,12.7760885634463
"P06681",13.4018615725282,12.3421102685079,11.8714760686082,11.4072339967307,11.6941869645104,10.8540024394466,12.4975279120558,12.2199393618488,13.0784049048214,12.9933440679823,11.9902864581328,12.236692179836,13.1738743934489,13.5013176657917,11.2718841712765,12.8712755546311,12.4223446264377,11.4076644240322,12.0725160055564,12.2803249369058,11.9882397644645,12.0859490438684,12.8916988105318,11.8829385525245,12.6352157183266,11.8495051473414,12.1958887568463,13.2327110267533,12.6415672700241,13.3625996175366,12.0790072302752,12.7546934395353
"P06702",13.1404894851142,12.7604588523685,12.5578749127833,11.7326916248379,12.4664889062498,13.3652613001692,13.5530154314349,12.6358754493208,12.9295545614311,12.9431847389377,12.4169942749118,12.9284918238053,13.2268745827266,13.194205867852,12.5770385959251,12.4745011124506,13.4697046569882,11.50081053644,11.8633904164487,12.8948242677294,12.5994095330724,11.795860554294,12.2553186759809,12.5453738703639,12.857094006822,11.5577315928409,12.8509725122838,11.6532959275095,11.9288521868542,13.1232440008869,12.4333355137712,12.5509321513468
"P06703",13.0259088364587,13.1888490382972,13.3966735907921,11.7597607705064,12.4689469854435,11.2106841203971,12.0491575057483,13.2157041843662,12.9020005683218,13.6141481173585,12.5189220791897,12.9115499710299,13.4059868057776,11.3893766823495,13.2318862175794,12.6897252106603,12.168779499841,11.2800684718142,12.1868615192748,13.2547494049689,13.2822510300459,12.063468513681,13.110714401189,13.6141481173585,13.5440778460559,12.9504742364745,12.9626580228726,13.784672261791,13.4103201581923,14.0152147445842,13.9121423455943,13.4627861530223
"P06727",13.7532552800156,14.0816523515394,14.627016129576,13.3512360082385,14.5659317416007,15.1556859895307,14.6458109390813,14.4574972446456,14.0712806786169,13.6921925732953,13.944851406588,13.8431945069217,13.7789360339616,13.4254892929646,13.3730170835829,14.0246733466005,13.9369194091426,13.6119775650072,13.3519512101062,13.0782875143948,14.5056970022903,12.8732600368875,13.2133699856626,14.0752042000686,14.4502695275191,12.7370514746802,13.8651786318777,14.8662764805077,14.1962414808397,13.4361658195791,14.2505306983506,13.8290250256717
"P06730",13.1516229754047,12.3246864559282,13.6052949376766,12.3276432903928,12.3401228278724,12.6875589091858,12.6397145456534,12.4454923658892,12.2005304477048,12.2996775324254,11.7346435667626,11.2821389332852,12.3391051813853,12.113399460617,12.5151605107652,12.571567493231,12.6438410305383,10.4240825856045,11.434487387832,11.5022569872691,13.1809199583083,11.8005618200841,12.3159866061425,11.5906176141597,11.879344117922,12.6917151244013,10.9559078454555,11.4819219795688,12.1377930891002,12.1595082069221,12.5595987581681,12.6823709302466
"P06732",13.0750010627101,14.5582347267302,12.6496530741016,14.3921528471202,14.0524128568201,11.7919515139482,14.0670903933462,13.676402916838,13.8409482036563,13.4730313896617,14.0944181705509,9.29669655713306,12.07121780222,14.1840008078424,14.1868156797429,13.4348028322719,13.8549729142509,14.1758323364521,14.4956661065592,12.5114789171761,15.0920926924916,14.5224680736676,13.2874204969748,12.9331780737239,13.9252682344338,13.4518808770074,14.2142827470946,12.8812380307692,9.52620262421142,10.5658437746398,9.27243228385277,13.3061910428902
"P06733",12.7512923542734,12.5244487648713,11.89588533876,13.0757547211273,12.1008086137067,12.0321116219723,12.7167488096625,12.0485473930832,12.6100585282246,12.5926041331709,12.8481822265069,13.001895305456,12.9438781162117,12.6837084259292,12.8065092800645,12.7328447046595,13.0477167832283,12.6260114597058,13.1884383793858,12.949594055082,11.7090828357262,12.6428813523203,12.6767620753895,12.6584844018072,12.6526278235418,12.4534923205527,12.9669781611655,12.5835917712971,12.9734429198421,13.2614320584123,13.13774038167,12.6833333598211
"P06737",12.7011213296967,12.3740569553681,10.7439225118437,12.0092240702857,11.7451553868645,11.4674628725647,12.7106378373721,12.5445373597902,12.2542590560717,12.4230735228716,12.561507702755,12.11582896437,11.9102643880724,12.6388459992842,12.4807658627049,11.9529477635627,11.4771096330239,11.6828731060451,12.5742031879932,12.7272571709593,11.8418959104234,12.4576482435822,12.2417456156478,12.8165745742567,12.630936186522,12.5025945285819,12.0768339797466,12.4927330308866,12.6548447110224,12.6456748632894,12.1287677183781,12.4492220986787
"P06744",13.0587497653333,12.5359373347018,13.5168474133004,13.5940020105413,12.9952328972309,13.4357839358039,13.3921172901093,13.5562779813059,13.4056882163795,13.0423423570662,13.3331310129143,13.0741070092235,12.9005543052848,12.872382379748,13.0115063038851,13.1685484352173,13.3642809757002,13.4416344901906,12.8606116722176,12.497908043802,13.5517038476697,13.2528250500927,13.6688113055125,12.7269450892717,12.9722203743923,12.7100942588155,13.5488248043225,13.4371263132552,13.4382502373034,12.8015134135998,13.1082625237542,13.1658309154912
"P06748",13.2384865023688,13.1916835720094,13.4890547195777,12.9747144466349,13.3099994947626,13.1265930050378,13.3763107662203,12.5347238841228,13.1676638458673,12.6946074488878,12.9971338304147,13.6309270615067,12.9494032726479,11.3786853704891,13.2752537493827,13.335173124072,13.1613019912904,13.884755494135,13.1419157452144,12.0405439069435,13.1208357787779,12.0828649499931,13.2145447233867,13.1279030627122,12.6676763090894,13.4095700455756,12.9619348480294,13.1427287081096,12.6294899665351,13.2015526507012,12.971802980324,12.8146270477149
"P06753",13.7433946166559,12.3763276418613,13.4709127743897,13.1272299714499,12.7497129078285,10.7422720575039,12.1684254612888,10.8278974681951,13.079816536573,11.7921126315095,13.2181430670775,12.1463119164373,12.9536510681493,13.4472485788556,13.0652157538819,11.9893643235031,12.6185755340229,13.5962212800813,9.02554988198264,12.5528879769003,11.6686298046953,13.6025692592793,13.5679388605404,12.6323008984181,12.2649327346977,8.17738111575955,11.9712924875046,8.96586012789721,13.4156144810243,12.7200055055019,12.5392169166297,13.2636704552159
"P06756",12.8650707830249,12.9158863570929,13.1638084913572,12.6041546012375,12.5487731394595,13.0991106535419,12.3628578146205,12.4967770281875,12.7341727782549,12.3496082475888,13.2251261283052,13.0485703228023,13.5145875948072,12.4805666227671,12.6494152448757,12.2868747317768,12.4711097099699,12.5649594223487,13.462024804505,12.9536049948622,13.0219540225066,12.3615870353231,12.992745605535,12.3960541832955,12.7821073112652,12.0357736990838,12.6835227285375,12.8640106898766,12.4444347044649,12.3639857039842,12.7473449138974,12.2014862748623
"P06865",13.3204121338421,11.6902625572353,12.0469425405963,10.423290880421,13.817326980954,13.0124018974346,12.746622202672,12.0614912670562,13.5074821095932,12.114818022681,13.0620852074357,12.8120365085119,12.2525749936491,12.6402402464569,11.9309264596154,12.7071042283395,12.295523072859,13.4187546744619,14.3040946032065,11.5593410197143,12.9814126968593,12.8196894056574,12.9851441021342,13.4692120125338,12.3706985391978,12.8504163444524,12.6420635179348,12.254250316365,11.4981675488245,11.6291624902822,11.7639499324847,13.4889331504226
"P07093",12.5827583058598,12.3892518546748,11.5972148222494,11.7965233148159,12.6944721071765,12.0054392032538,12.1722914600223,11.6172405003313,12.4489525245096,12.7620564003031,13.7286604246116,12.0938444202438,10.4929365153845,12.3533065204056,12.8569637697098,12.8027762320368,11.678275365531,13.2741017723872,13.5307595423384,12.3490810687152,12.4276215562732,12.6687149970789,12.3360252782148,11.0265319390482,12.0755333492278,13.5407434397763,13.0989180652038,12.4984277841044,9.32798020721341,9.81443688277974,10.6549952565522,12.3973853929606
"P07099",12.9334183089989,12.8493886234501,12.7999308809782,12.913661529275,13.2715080791848,12.7780530560654,13.3638978780371,12.7464823019094,12.756309102959,13.0514066310264,13.1396880656269,13.2701737697691,13.0384687910809,13.3625028302855,13.0543956309705,13.1202504399886,13.0946806114298,12.8453793253464,13.4665163141029,12.6640669260964,13.1784806822898,12.1803499832829,12.831492054987,13.0938763357734,12.5802580034636,12.9997972497651,13.291578116898,12.3606947585904,12.7356218013247,12.979806679642,13.4441380104096,13.4768812228449
"P07108",12.7556894633484,12.3442537430508,11.5195793691007,12.4067828226133,12.9706117602939,12.1936123735869,12.9356632895758,12.8850322163297,13.1198685353701,13.0348015980659,12.7551175590668,12.8105556836604,13.0923622457542,10.1533626495217,10.2206216498072,13.3971729069776,11.6726487127348,13.4107477849007,13.9172937675716,12.7111412129581,12.7730026834569,12.6882352129081,10.9817493734952,13.1037608033819,13.178120545684,12.6249374969998,12.3380749297955,13.4054412549901,12.0186004236455,10.5776068649935,9.51745742947769,11.9564878933768
"P07195",13.2482039330753,12.5633035198656,13.5250606063248,12.6855724264811,13.5212771838246,12.7982047973117,13.9600165410436,13.6290079190801,12.6860172651515,13.6738387356127,13.4689163045718,13.2950127603552,12.5288363329914,13.0507277511735,13.0528038084788,13.3919195580351,13.1391067332161,12.8673248391381,14.093878936322,13.6021191831351,13.451734035697,13.865875091812,13.1991363790172,14.0274999243001,13.316535666318,13.4257491443171,13.1944812337913,13.2826667120804,12.0939214042229,12.3380743920319,12.7982047973117,13.2818013107814
"P07196",12.9612751423453,12.8225553647876,13.2048836630113,13.3436898280122,13.1861726401755,12.8445995134496,12.557157070783,12.925948748985,12.4917149892605,12.7728722165006,12.7422963792337,12.9500543992474,12.7297776489309,13.0167456346179,13.5028200971942,12.8370719582531,12.6874026843982,12.9441782390679,13.258630967179,12.3696312255434,12.6164749403302,13.2833910624248,12.5684909551502,13.1730503467713,12.5484275415663,12.7660790823598,13.1614152667576,12.7639498795257,12.7011090860011,12.2503021492713,12.676555307274,13.4272186219536
"P07197",12.3694647600006,12.3905425242467,12.3251610606884,12.7690692111086,11.8255104832811,11.9234669832905,12.5884338348781,11.8624714244845,12.3878317133559,12.2150636774452,12.4765857383441,12.5332535561632,12.2213169621135,12.599009814743,12.1687180654664,12.5000744187292,12.718984705114,12.3415742199116,12.8459089588041,12.776024259447,12.0243685995755,12.3364180721829,11.9620842233797,12.4114128977879,12.5543945783717,12.5828763701103,12.4622886549142,12.2470531418159,12.4328955809457,12.798933539261,11.9096266380774,12.6450508293467
"P07203",10.1551639839046,13.7056162596939,13.4643788112848,13.212757620606,13.1654525307965,12.807595116056,12.7427260299041,12.9766704142462,13.8237187495889,13.0615546370838,12.4063748136888,13.7675321500511,13.4613697969292,11.8647632917799,13.3984440135933,12.8824604686218,9.73082677823777,13.6305820079471,12.7623048707914,12.720673384462,12.9894958467309,13.6276364471109,12.481605083234,13.4914854400648,13.4127593412165,13.2145617478535,11.6291295065051,13.0446469211021,11.7494349952059,13.1800630551661,12.9818777948813,13.1965717274945
"P07225",16.2937733650457,15.6513820442602,16.2689818285306,16.0326368850369,16.6898857677307,17.0989500543533,15.7534703075373,16.5783153120737,16.3232158498003,16.6820705270204,16.1547047220841,16.5962522777691,15.777678579912,14.427401829695,16.0839866467696,15.4621384190275,15.8453276924223,15.6037437114285,14.2367651277893,16.2442643677578,16.2442643677578,13.7962738899057,14.2323983587767,15.0379024439537,16.7140940401055,14.7187527810952,16.6820705270204,16.3877830960244,16.3877830960244,16.2442643677578,16.3877830960244,15.4987802544743
"P07237",12.4998153611214,11.9822589883958,12.9255011458063,12.3837699561127,12.1969391184046,12.6094078009516,12.2200403898221,12.2805328245995,12.3517652589578,12.5259712869744,11.9404050304448,12.3818620565606,11.5757088415065,12.7213075235197,11.0433384825711,12.6128787396628,12.7151273466119,12.8700991776096,12.5172758753704,12.119742545957,12.4095986274166,12.6087822304822,12.7451289691663,13.240463627037,12.8013625424202,12.7109977584842,12.3957256422745,11.0591201414758,11.8909635271808,12.2911893886973,12.4773078947529,12.6408625571361
"P07332",12.8117806624508,14.4013441236214,14.0051176627344,12.9586568604423,13.888810960262,13.934287342142,13.8071103252638,13.362668457571,11.6771261792364,12.6724687619941,13.6278176252586,14.1369524747783,14.4536833134675,13.3150866981911,14.0407932551974,12.9561078112537,13.0747508290498,13.1047729678336,13.9820672928998,12.0806470002417,12.7430943861226,13.1980978070989,12.2937745382292,13.9860803646852,8.18458718452604,13.4147209138344,11.203752879438,12.181298301035,12.5444666486753,13.3354525579285,12.7731549983484,10.7520539109095
"P07339",11.4446777742022,13.0718413136202,13.2379083731539,12.8384917333371,8.27042189822259,13.9337835825498,9.70074220189874,13.0085397226027,10.1449095832844,12.1165692160494,13.7471373041619,12.361470909402,13.252529524933,12.6241517852286,14.1790522949301,12.961870836489,12.8888326677144,12.6908568389525,12.7984325196493,14.0897556329143,12.1465252383201,12.0604952028757,11.0164782043532,10.6042695583122,11.3697121006384,13.4373786366313,12.8342978931996,11.3730669422734,13.5228152796594,11.5170199563003,8.95987094750276,11.4059578043442
"P07355",9.33069341735188,13.5568943171909,13.8969778218761,14.1176684917389,14.3996030010733,13.0426213241145,10.8247858374032,13.370795254305,13.7748805702154,11.8828243695512,12.1404709617793,14.3034283704108,14.2039923323935,11.8362543221947,13.6955527230541,14.5598578016748,14.3127324063141,11.9841976858086,13.1695340389433,14.0788905788919,14.4589313226293,13.3595539819959,13.2597021546477,13.504991527472,14.0514017862739,13.4839837427559,13.5359553560852,13.1718740207463,13.5098530431534,14.5939226530545,13.8694210157281,14.1520779713818
"P07357",11.939499073458,12.1978574766071,13.1555054959451,12.9328304462664,12.1359550463847,12.305598211763,11.0857466301036,12.0797868632196,12.6870543219181,13.0935397896259,13.131295136507,13.3332282413166,12.8285272308429,11.9411687152215,12.1781759523262,12.6040767744365,12.8336475425915,11.442335362049,11.0948441076722,12.756861373948,10.6438479899783,10.4773684090181,10.4655781857982,12.451945093445,12.2694444391244,11.2311799168203,13.3007351177259,12.3004637280921,12.6827861447473,9.79697840726665,11.5858460488793,13.3217894231905
"P07358",12.2393383847174,12.1554643796325,12.3315359568258,11.4331382210131,11.8139725127755,12.6108747922461,12.603518005948,12.6855108841764,12.5412840371145,11.8099161542312,11.4074278381141,13.4598625483748,12.0264924936195,13.0441997508786,11.8775093314352,12.8764536398998,12.7914886718685,12.8704461953729,12.1541119047813,12.8209710328281,12.4052426349359,11.9152417055084,12.1914561856099,11.9337260926896,12.8371395809166,12.9103571311529,12.9530991098099,12.0905056541476,11.7817209760892,13.3139134547176,12.5910698916968,14.0208638719926
"P07359",13.8911731462641,14.732953860206,13.1749356346004,10.4978751407038,12.1698087496215,14.1222022837792,14.8693741201122,12.3578520675968,10.6105907614393,13.313066855786,14.3056166449355,13.7823819158215,14.2881729477726,11.192893741608,15.5823563225684,14.1182031565482,14.2293533435472,14.6349175807528,13.0893925363042,13.4121462527806,9.29735508746881,15.3494898832267,11.604457886662,10.4978751407038,14.1379487932723,14.4856768686753,14.598165818719,15.3394182310247,14.953547313918,14.4778256677142,14.6586554517352,15.07590554399
"P07360",10.4663766011986,9.18566580932112,10.1466455158392,11.8317927070611,8.40410718884296,9.45055122247409,10.8377260560185,11.7151256522822,12.8700012504944,10.5079177417144,12.3183371842255,9.00592362329725,11.1023602259138,11.2091023353809,13.0053524792208,12.2513891126059,13.1524315424373,13.0851062923778,12.4079112943754,11.3653556698244,12.8173412065216,12.0953540157829,13.4231554033114,13.2322130400314,12.865961180284,13.4195505954782,12.761669607243,12.6393218158909,12.4227098292076,13.1357981500796,12.656118350432,12.4562317120508
"P07384",13.5550784056397,8.99018736115983,12.1834728400235,13.289950248548,12.1898713570791,12.1232536856047,12.1945214586864,12.3379650883206,13.0824343731491,13.5407807722159,12.5601622741587,12.9953560789501,13.106897542153,11.8575664229142,12.4142866252584,13.078663762614,11.5201280885616,11.7875999337994,13.043063169527,13.9245183551423,12.1412573693567,7.55079940213024,12.7281276832667,9.18342937756913,13.8729661418082,12.0854305792876,11.6742780142829,13.8046028202339,13.8564317921065,13.6384217939992,13.6384217939992,13.859979869663
"P07437",14.3190696782056,13.8879914999128,12.9023637050741,13.9271385493197,14.4396261326446,13.5236576966797,10.9219288655966,13.1076733895334,12.8791366455573,13.2729540723573,13.5888250517606,13.9303423059673,13.8181936318451,11.6392392054031,13.6487273707962,13.385641635191,13.7085653156738,14.8398928870653,12.7150013503188,14.3768513761231,13.3324996136133,12.4056459272527,12.0061941432999,13.682811759736,13.328211720217,13.704230772794,14.3646761308866,13.6935206646893,13.8703698741033,13.7449663480135,12.9892155744973,12.5968850362821
"P07602",13.5686162112474,13.2277220889083,12.8275281564373,12.7009678612874,12.2046657643488,13.5836113387107,13.073844292215,13.3356752194297,12.8926192636787,13.1178696084535,12.848394011324,13.3617071205052,12.9854908772983,11.7501583694713,11.6901750439988,12.7007522424729,12.7525044366442,13.5735117595236,12.249367973883,12.8172403328812,13.0248491936046,12.994596945426,13.4716785349596,12.2124525039393,13.250219939384,13.1477283592007,12.9481093747169,11.3562479332432,12.9476835392197,12.8169454903998,13.2541302336564,13.5450516889192
"P07686",13.8680133373686,13.0456763431614,12.7125749934886,12.1005907433718,13.0061057882619,13.2161958077688,13.0727544201783,12.0128888727454,12.5870065680261,13.1685670177621,12.6163063804164,12.8677381954186,12.5426256508212,12.5720059127225,12.8333836837183,13.0366723128007,12.9956202650174,13.354513581721,13.5899026583872,12.810153014695,11.22370647291,13.5032808948848,13.6914113925474,13.7047681854626,13.16563234995,11.0889929927636,11.7061387245583,12.7849151656032,12.5188480172616,12.0473642700945,11.9889733318958,11.6539317566742
"P07737",11.2816559649878,13.2962138156631,12.9752887586941,11.983726878015,13.1521554480133,13.2436019151797,12.7518233502178,13.3202877768951,12.2636587275804,13.0101124102649,12.2425676761733,12.9090174332009,13.643715770386,12.5293596507104,13.0130357416941,11.9857493303204,11.936487819148,13.4283607473205,12.4715373349709,13.567174515667,13.2412712970639,13.2412712970639,13.5984871616651,12.1901220610533,13.4076704337265,12.8924836203603,12.3365724237644,13.2125977102968,12.8602699602334,11.5961663920849,13.0391104891966,11.5669533277575
"P07738",10.3391630993317,10.5592836101338,11.6622362797282,10.214057331461,11.3570590751103,11.8629774773859,12.8531838664334,12.1949951870922,11.0032680738741,11.9909192066854,10.9618250522932,12.3047572354323,11.2905948734023,12.0938906055924,11.9507423124738,11.2835811704295,11.46262477484,11.5516946272061,11.5939712254062,11.5136120886703,10.008427762648,10.902064446311,10.4595252446188,11.1018065436813,10.3770661716057,10.2016658281357,10.3722754570936,9.60303920060465,11.3343932670746,10.9459553492217,10.7928184445586,9.3647608961571
