"primary_gene_id","Molecule","combined_score","sig_count","fischers_combined_p","mean_logFC","MeanDecreaseGini_mean","stability","identified_biomarker","rank.fischers_combined_p","rank.abs_mean_logFC","rank.MeanDecreaseGini_mean","rank.stability","score.identified_biomarker"
"USP9X","Q93008",4762.5,0,33.7759840201711,0.129560961881244,0.00131209673768497,3,0,1289,998,1071,1404.5,0
"ATP6V1G2","O95670",4758.5,0,26.0128555057369,-0.198539020121211,0.000823540917287047,4,0,740,1487,475,2056.5,0
"OARD1","Q9Y530",4754.5,0,25.3123066427519,0.0931921377408247,0.00206144830105955,3,0,682,725,1943,1404.5,0
"FKBP15","Q5T1M5",4749.5,0,32.0953437847929,0.0929994895906347,0.00108228939103552,4,0,1192,723,778,2056.5,0
"BCR","P11274",4745.5,0,40.7583724533894,-0.200968989337043,0.00174122863638209,0,0,1601,1501,1577,66.5,0
"MYEF2","Q9P2K5",4739,0,38.7615994020975,0.266819768086184,0.000862786638312954,2,0,1525,1923,512,779,0
"GABBR2","O75899",4735.5,0,30.457965421757,0.132385346158642,0.00250851571730344,1,0,1089,1019,2314,313.5,0
"TPM4","P67936",4733.5,0,32.7368207935982,-0.198362146205053,0.000955129315129315,3,0,1235,1485,609,1404.5,0
"EXOC7","Q9UPT5",4722,0,23.3933097552329,-0.00479365655875702,0.00139466428995841,6,0,501,37,1172,3012,0
"TOP2B","Q02880",4717.5,0,25.1473287642043,-0.137330725042909,0.00174576489533011,3,0,668,1060,1585,1404.5,0
"PCDH7","O60245",4714.5,0,24.8012100120081,0.137301890871665,0.00176895604395604,3,0,629,1059,1622,1404.5,0
"BBOX1","O75936",4714.5,0,50.6370322985373,-0.185977488718605,0.00126587514337514,1,0,1985,1396,1020,313.5,0
"GTF2F2","P13984",4713.5,0,36.135148756707,-0.193950332480412,0.000809356725146199,3,0,1398,1455,456,1404.5,0
"DPP6","P42658",4711,0,30.2607423647915,0.123061828110895,0.00201853346229507,2,0,1075,950,1907,779,0
"WARS1","P23381",4709.5,0,25.4977819662008,0.0962196948570842,0.00101148629148629,5,0,695,745,668,2601.5,0
"SPCS2","Q15005",4708.5,0,28.4281499475412,-0.109459624210264,0.00167711380848636,3,0,962,843,1499,1404.5,0
"RPRD2","Q5VT52",4706.5,0,30.9695356143031,0.271764944959073,0.000584656084656085,3,0,1116,1952,234,1404.5,0
"SHMT1","P34896",4705.5,0,22.6801125952435,0.0508745797188133,0.0019205976840497,4,0,433,406,1810,2056.5,0
"ACSL3","O95573",4700,0,31.105125648217,-0.0743971531945657,0.00234713673094478,2,0,1125,596,2200,779,0
"NDUFAF1","Q9Y375",4696.5,0,31.8794092363318,0.232210020671117,0.00168565323565324,1,0,1177,1696,1510,313.5,0
"MXRA7","P84157",4693.5,0,27.56882603772,-0.268991039432433,0.000821263616557734,3,0,881,1939,469,1404.5,0
"RAB18","Q9NP72",4693.5,0,44.0150710337723,-0.292902376730215,0.000933553113553114,1,0,1736,2063,581,313.5,0
"DNAJB1","P25685",4692.5,0,26.3227547459303,-0.0473057396135272,0.00166459866220736,4,0,770,378,1488,2056.5,0
"RNF213","Q63HN8",4687,0,33.5024179546866,0.0780487621250907,0.00213528728496692,2,0,1274,620,2014,779,0
"STX16","O14662",4686.5,0,42.5268511963822,-0.332507654049448,0.000770997423629002,1,0,1673,2296,404,313.5,0
"TNFAIP2","Q03169",4683.5,0,25.6202317547192,-0.0237405241258866,0.00262044872177124,3,0,704,185,2390,1404.5,0
"BLTP2","Q14667",4680.5,0,27.1228554071633,0.0999710249852392,0.00125896019013666,4,0,838,778,1008,2056.5,0
"DSTYK","Q6XUX3",4679.5,0,39.2854351995306,0.248134228849571,0.0014739920645803,0,0,1543,1788,1282,66.5,0
"CD44","P16070",4679,0,30.6431124989243,0.0966548361629413,0.00217168700912166,2,0,1098,749,2053,779,0
"PHACTR1","Q9C0D0",4673.5,0,30.8542805781738,-0.158401576298143,0.00121100529100529,3,0,1111,1213,945,1404.5,0
"NUCKS1","Q9H1E3",4667,0,37.8458535514021,-0.176527208669427,0.00132351925047577,2,0,1474,1324,1090,779,0
"DGKA","P23743",4663,0,55.2205526153233,-0.174397845916582,0.000810806100217865,2,0,2116,1309,459,779,0
"BCAP29","Q9UHQ4",4662.5,0,39.640224312998,0.190541990085312,0.000627498373086609,3,0,1555,1430,273,1404.5,0
"IKBKB","O14920",4661.5,0,43.5324402676673,-0.230894112130239,0.00121652002681414,1,0,1714,1683,951,313.5,0
"MPG","P29372",4657,0,41.0853639981681,-0.290711277452309,0.000577920380273321,2,0,1612,2044,222,779,0
"RRP12","Q5JTH9",4654.5,0,50.9513233564847,0.196099765585764,0.0011593039789015,1,0,2002,1471,868,313.5,0
"FUS","P35637",4651.5,0,19.2573331449476,0.0736475915509176,0.00277128936423054,3,0,176,590,2481,1404.5,0
"CLIC1","O00299",4643.5,0,27.5844191690723,0.0604673097630985,0.00197906121512933,3,0,883,491,1865,1404.5,0
"INPP5D","Q92835",4635.5,0,27.9719292210424,-0.134329376615524,0.000970788081314397,4,0,918,1036,625,2056.5,0
"STX7","O15400",4634.5,0,30.0034222497655,-0.247140857556798,0.00164455509689256,1,0,1062,1783,1476,313.5,0
"STOM","P27105",4633.5,0,36.9425426031952,0.154846268555045,0.00205039811155029,0,0,1438,1194,1935,66.5,0
"STIM1","Q13586",4633.5,0,25.3065135313481,-0.0598427864535597,0.0021941370757057,3,0,681,480,2068,1404.5,0
"TMED10","P49755",4629.5,0,22.3828426809056,-0.0430852769770949,0.00147922254247915,5,0,407,331,1290,2601.5,0
"PNKP","Q96T60",4628,0,35.6363108939194,0.293566887117733,0.000770277142130689,2,0,1378,2069,402,779,0
"HLCS","P50747",4627.5,0,53.8239039054158,0.304636814321611,0.000362527233115468,1,0,2089,2126,99,313.5,0
"ATG3","Q9NT62",4627.5,0,29.5374975055699,-0.246401243667095,0.000776497766154517,3,0,1033,1779,411,1404.5,0
"PPIE","Q9UNP9",4625.5,0,25.9762383590526,-0.126603195683409,0.00115362517404623,4,0,733,978,858,2056.5,0
"GLTP","Q9NZD2",4624.5,0,32.9907179213816,0.188964668268592,0.000912777777777778,3,0,1247,1415,558,1404.5,0
"EHHADH","Q08426",4624,0,40.6785870342705,-0.29746473875555,0.000469233511586453,2,0,1598,2093,154,779,0
"USP25","Q9UHP3",4622,0,40.3908977610059,0.283317232598953,0.000609249084249084,2,0,1577,2005,261,779,0
"NUMBL","Q9Y6R0",4620.5,0,32.3734291570712,0.160389468414227,0.00108708513708514,3,0,1210,1223,783,1404.5,0
"MOSPD2","Q8NHP6",4618.5,0,37.080561592786,-0.137210661112854,0.00103818860877684,3,0,1446,1058,710,1404.5,0
"MRPS28","Q9Y2Q9",4617.5,0,27.260799388559,-0.132687701699711,0.0015212481962482,3,0,850,1023,1340,1404.5,0
"CNN2","Q99439",4616.5,0,22.9955538553394,-0.0148915893700616,0.00210675250961629,4,0,465,110,1985,2056.5,0
"LARS2","Q15031",4610.5,0,28.3776013545339,-0.0675340542176334,0.00129001670843776,4,0,956,547,1051,2056.5,0
"MACF1","Q9UPN3",4606,0,15.7296052131516,-0.0295044619283027,0.00151866737550948,6,0,34,222,1338,3012,0
"IGF2BP2","Q9Y6M1",4600.5,0,22.3469945275245,0.0154741997107858,0.00214935036640919,4,0,404,116,2024,2056.5,0
"MTOR","P42345",4596.5,0,38.9151285864417,0.191036181876331,0.000581648263170002,3,0,1530,1435,227,1404.5,0
"PTPN11","Q06124",4593,0,27.2970716730631,0.0568936360877477,0.000632513227513227,6,0,854,449,278,3012,0
"RPL26","P61254",4592,0,19.6040012248598,0.0227094956286791,0.00142722844693433,6,0,194,173,1213,3012,0
"HDAC2","Q92769",4589.5,0,30.6478341157955,-0.17835395560792,0.00106276535069105,3,0,1099,1338,748,1404.5,0
"IGKV4-1","P06312",4585.5,0,33.442166797842,-0.191555818716328,0.00191935118059428,0,0,1268,1442,1809,66.5,0
"MOG","Q16653",4582,0,59.6901047173531,-0.178506079232385,0.000562770562770563,2,0,2253,1340,210,779,0
"SUCLG1","P53597",4580.5,0,38.224897085533,-0.211753457438125,0.00161596397410639,0,0,1504,1564,1446,66.5,0
"UMPS","P11172",4577.5,0,21.9541420051661,-0.0488744179960531,0.00187664291447573,4,0,376,394,1751,2056.5,0
"NBEA","Q8NFP9",4576.5,0,42.9380682450245,-0.181552638657579,0.00142514807517903,1,0,1692,1363,1208,313.5,0
"SRSF2","Q01130",4569.5,0,24.4007209984959,0.109647975451554,0.000871672771672772,5,0,599,845,524,2601.5,0
"CACNA2D3","Q8IZS8",4569,0,26.8076607360941,-0.143433364731455,0.00198686529157117,2,0,809,1110,1871,779,0
"SPTAN1","Q13813",4568.5,0,36.230718810713,-0.0684136352527972,0.000903656633221851,4,0,1406,556,550,2056.5,0
"RPL7A","P62424",4567.5,0,36.7431312858299,0.171330845239799,0.000797534276868642,3,0,1429,1293,441,1404.5,0
"NCF4","Q15080",4565.5,0,32.3902104470085,-0.138874536752303,0.000577156862745098,4,0,1213,1075,221,2056.5,0
"SIGMAR1","Q99720",4564.5,0,28.2608159141657,0.310247558179811,0.000258730158730159,3,0,947,2157,56,1404.5,0
"SNTB1","Q13884",4564,0,29.3057891571803,0.24848945758602,0.00122609523809524,2,0,1023,1796,966,779,0
"GBP1","P32455",4561,0,31.5046399982005,0.0889078387741632,0.00206150600231096,2,0,1147,691,1944,779,0
"VCAM1","P19320",4552.5,0,30.0966708839797,0.158362921810274,0.000568026427962489,4,0,1068,1212,216,2056.5,0
"MTREX","P42285",4552.5,1,45.8571444899715,0.278317949087785,0.00103181777974348,0,0,1805,1983,698,66.5,0
"F13A1","P00488",4547.5,0,24.2304332678167,-0.0734860893521037,0.00108172342621259,5,0,582,587,777,2601.5,0
"PLS3","P13797",4547.5,0,39.5104344964586,-0.213833499405985,0.000124444444444444,3,0,1552,1580,11,1404.5,0
"DARS1","P14868",4544.5,0,26.5748564015339,-0.0851414339777685,0.00181019799372741,3,0,793,670,1677,1404.5,0
"UBTF","P17480",4544,0,26.0702972343681,-0.09859029705969,0.00242420847126729,2,0,747,765,2253,779,0
"ZDHHC17","Q8IUH5",4541,0,32.2709140540533,-0.191548767774489,0.00135234892787524,2,0,1204,1441,1117,779,0
"GRIPAP1","Q4V328",4537.5,0,33.7643300286254,-0.122506704493462,0.000597712418300654,4,0,1288,945,248,2056.5,0
"XPO5","Q9HAV4",4535.5,0,34.4241993196434,-0.104749618364609,0.00125342242298764,3,0,1319,808,1004,1404.5,0
"ARHGEF7","Q14155",4533.5,0,15.0597516856038,-0.0400797238948802,0.00176067155410809,5,0,19,304,1609,2601.5,0
"CC2D1A","Q6P1N0",4533.5,0,47.9924506385737,-0.265466434244136,0.00099401366607249,0,0,1901,1917,649,66.5,0
"PRCP","P42785",4528,0,47.7148066945142,0.250372426708538,0.00025034965034965,2,0,1888,1811,50,779,0
"FBXL20","Q96IG2",4525.5,1,39.3981621202824,-0.262687620808358,0.00108520467836257,1,0,1546,1886,780,313.5,0
"KIF13A","Q9H1H9",4525,0,33.8273991754086,-0.330174869935141,0.000499346764346764,2,0,1292,2275,179,779,0
"SNX3","O60493",4522.5,0,17.5702500341439,-0.053431107358739,0.00206570300742168,4,0,92,425,1949,2056.5,0
"RAB39B","Q96DA2",4519.5,0,19.8314581622205,-0.088501995997171,0.00236700780700781,3,0,209,690,2216,1404.5,0
"COPS4","Q9BT78",4519.5,0,39.9338609438827,-0.146225336832162,0.00167958720330237,1,0,1568,1138,1500,313.5,0
"PUM1","Q14671",4517.5,0,30.0063277607444,0.262733026330173,0.00047968253968254,3,0,1063,1888,162,1404.5,0
"TUFM","P49411",4512,0,42.4791645139952,0.268080510489488,0.000443076923076923,2,0,1672,1933,128,779,0
"NSUN2","Q08J23",4506.5,0,43.0518755851697,-0.325991634541717,0.000594750132908028,1,0,1696,2251,246,313.5,0
"CCDC6","Q16204",4506.5,0,27.6908185709277,-0.182910549939416,0.000516931216931217,4,0,892,1373,185,2056.5,0
"ARFGAP3","Q9NP61",4506.5,0,31.1205259692359,-0.209185881446595,0.000788157894736842,3,0,1127,1550,425,1404.5,0
"DGKB","Q9Y6T7",4503.5,0,42.1565138338317,0.186639854945307,0.00136563661828368,1,0,1657,1400,1133,313.5,0
"POMT1","Q9Y6A1",4498,0,40.5416947519525,0.246148833198184,0.000713888888888889,2,0,1590,1776,353,779,0
"MAP7","Q14244",4491.5,0,20.3851653924413,0.0675970060344872,0.00177995924822864,4,0,252,548,1635,2056.5,0
"ERCC3","P19447",4487.5,0,35.7709627799705,-0.312170201553791,0.000968016196423788,1,0,1384,2167,623,313.5,0
"MYADM","Q96S97",4487.5,0,38.7076418400395,0.327935045232039,0.000976988125069966,0,0,1521,2267,633,66.5,0
"AGPAT4","Q9NRZ5",4486.5,0,48.6698591625017,0.35695739981174,0.000334882154882155,0,0,1924,2428,68,66.5,0
"PDAP1","Q13442",4480.5,0,24.7995708799905,0.11553168795037,0.000723195713067836,5,0,628,893,358,2601.5,0
"MTX1","Q13505",4478.5,0,27.6197510828175,-0.214572986509518,0.000949564270152506,3,0,886,1585,603,1404.5,0
"SNRNP40","Q96DI7",4477.5,0,24.4154722091289,-0.0533955413899422,0.00114957293686705,5,0,600,424,852,2601.5,0
"CCDC88B","A6NC98",4476.5,0,24.3651877485678,0.14521500010762,0.00152998138737269,3,0,596,1125,1351,1404.5,0
"PPID","Q08752",4471,0,17.2828281123487,0.0614756442415972,0.00420942358947743,2,0,80,504,3108,779,0
"LETM1","O95202",4469,0,62.2807951107737,0.177110655895558,0.00023859649122807,2,0,2323,1329,38,779,0
"PGRMC2","O15173",4467.5,0,29.9911358703675,0.141961723200262,0.00211334740413513,1,0,1061,1100,1993,313.5,0
"CENPF","P49454",4465.5,0,22.4877221633335,0.0191239561581414,0.00195512696997991,4,0,419,147,1843,2056.5,0
"SGIP1","Q9BQI5",4462.5,0,25.071885649624,-0.138718090150408,0.000444444444444444,5,0,658,1073,130,2601.5,0
"ANXA4","P09525",4461.5,0,33.0822353973342,0.0796304911870846,0.00139584344849051,3,0,1252,632,1173,1404.5,0
"PECAM1","P16284",4461.5,0,25.5397803961212,0.0428901755703238,0.0042500550745227,1,0,699,329,3120,313.5,0
"GNB5","O14775",4460.5,0,20.4799479701444,-0.108569201119615,0.00207469481785271,3,0,262,836,1958,1404.5,0
"BZW1","Q7L1Q6",4459.5,0,32.5909900799571,0.188055486177419,0.00168430125223933,1,0,1228,1411,1507,313.5,0
"GNL3","Q9BVP2",4458.5,0,32.0101875501284,0.143601932154916,0.000369047619047619,4,0,1186,1113,103,2056.5,0
"GATM","P50440",4454,0,46.5251102087888,-0.188133000057292,0.000789198546551488,2,0,1836,1412,427,779,0
"PDLIM4","P50479",4450.5,0,23.0825596081742,-0.101915006783708,0.00425552234823402,0,0,475,786,3123,66.5,0
"RPS11","P62280",4449.5,0,22.5627834818226,0.0271632383097208,0.00188138118022329,4,0,426,210,1757,2056.5,0
"MAP3K4","Q9Y6R4",4449.5,0,27.7922226579486,-0.0461026869064492,0.00189782489670317,3,0,902,364,1779,1404.5,0
"GALM","Q96C23",4440.5,0,18.4852556693421,-0.0449390487059026,0.00200884796833713,4,0,137,350,1897,2056.5,0
"DYNC1LI1","Q9Y6G9",4438.5,0,27.1140102852035,-0.000363122865594849,0.00171133446361001,4,0,835,3,1544,2056.5,0
"SEC16A","O15027",4436.5,0,30.2664673289115,-0.00767562695104657,0.00200559577677225,3,0,1076,64,1892,1404.5,0
"GALNT1","Q10472",4432.5,0,24.0051447472541,-0.0979492541337693,0.000862383226794992,5,0,560,762,509,2601.5,0
"LAMB2","P55268",4431.5,0,25.450329010507,-0.112318647476338,0.0016369962762759,3,0,690,869,1468,1404.5,0
"SIN3A","Q96ST3",4431.5,0,26.212545821505,-0.119094419799723,0.00102759018759019,4,0,760,923,692,2056.5,0
"CEP170B","Q9Y4F5",4425.5,0,50.7503500383194,0.20695248852235,0.000935342522974102,1,0,1991,1537,584,313.5,0
"LTF","P02788",4420.5,0,23.0137510210559,-0.0602551935864954,0.00218263393526551,3,0,470,488,2058,1404.5,0
"ARMC6","Q6NXE6",4419.5,0,26.8750969474539,-0.208394273090819,0.0018702295955641,1,0,815,1546,1745,313.5,0
"PSME2","Q9UL46",4419,0,30.8302167533246,0.152789971066009,0.00152913335030982,2,0,1110,1181,1349,779,0
"NUP188","Q5SRE5",4418.5,0,23.1545028233287,0.146146622537581,0.00157057219507168,3,0,480,1136,1398,1404.5,0
"ABHD11","Q8NFV4",4416.5,0,27.3560027247668,0.0253681771608854,0.00148516085021503,4,0,861,197,1302,2056.5,0
"SLC17A6","Q9P2U8",4409,0,43.1014723044294,-0.201335811927242,0.000791109718741298,2,0,1697,1502,431,779,0
"MCM5","P33992",4406,0,22.2083112827496,0.117647526930901,0.00251915928968157,2,0,391,911,2325,779,0
"NPC1","O15118",4405.5,0,29.3634941617897,0.0184029949358173,0.00140224921277553,4,0,1026,142,1181,2056.5,0
"RPL38","P63173",4404,0,27.8957833548342,0.148551290600183,0.00173086314270525,2,0,912,1153,1560,779,0
"RASAL3","Q86YV0",4402.5,0,22.2542718200072,-0.0189939287369466,0.00272765786453766,3,0,396,146,2456,1404.5,0
"ANKHD1","Q8IWZ3",4392,0,36.8209136741403,-0.189221040160725,0.00107139122315593,2,0,1432,1418,763,779,0
"RBSN","Q9H1K0",4390.5,0,16.8179322119102,0.0561714496567482,0.00194721029152402,4,0,58,442,1834,2056.5,0
"RB1","P06400",4389,0,36.1379139278568,0.183797077082021,0.00113412047647342,2,0,1399,1379,832,779,0
"GGPS1","O95749",4381,0,23.7908407538109,-0.122875090658732,0.00225986448334274,2,0,537,947,2118,779,0
"GNPDA1","P46926",4377,0,36.1446889263227,-0.256618861833804,0.00070941798941799,2,0,1400,1851,347,779,0
"SYNE2","Q8WXH0",4376,0,19.4755304906722,0.0238237788199597,0.00124147733167341,6,0,187,188,989,3012,0
"CHCHD3","Q9NX63",4369.5,0,44.4632635953504,0.160067985183987,0.00132264454064454,1,0,1751,1220,1085,313.5,0
"MOV10","Q9HCE1",4364.5,0,27.3705518900654,0.0339036624090236,0.00195680334915629,3,0,863,252,1845,1404.5,0
"GLO1","Q04760",4356,0,27.2237081436332,-0.0864864231342193,0.00217402064602065,2,0,847,675,2055,779,0
"HNRNPH3","P31942",4352,0,28.864686785817,-0.0867611401191051,0.00201615079365079,2,0,990,678,1905,779,0
"M6PR","P20645",4348.5,0,32.4645680907568,-0.166334207961421,0.00172517485306555,1,0,1220,1260,1555,313.5,0
"RAP1GDS1","P52306",4348.5,0,29.9124012163048,-0.159722627996084,0.0021327982736218,0,0,1053,1218,2011,66.5,0
"NSFL1C","Q9UNZ2",4345.5,0,46.7543505912407,0.294889631787637,0.000373076923076923,1,0,1845,2081,106,313.5,0
"ZC3HAV1","Q7Z2W4",4343.5,0,22.8979377313222,0.0461715502141934,0.00119790893063204,5,0,455,366,921,2601.5,0
"SRPK2","P78362",4340.5,0,26.4382082421307,0.260447304390007,0.00154621699175475,1,0,780,1876,1371,313.5,0
"PAPSS1","O43252",4338,0,32.4673620959005,-0.133915401853299,0.0014883660130719,2,0,1221,1033,1305,779,0
"SERPINA3","P01011",4338,0,27.6502949044206,0.0408582195852154,0.00257140954905661,2,0,887,312,2360,779,0
"CALM1","P0DP23",4336,0,27.6704898780499,-0.0972932179656249,0.00202212840479094,2,0,890,756,1911,779,0
"GSPT1","P15170",4335.5,0,24.4769541535192,-0.0974247956262247,0.00119340184453228,4,0,605,759,915,2056.5,0
"RAPGEF2","Q9Y4G8",4333.5,0,27.0371945466582,-0.0452339816234145,0.000901052631578947,5,0,831,355,546,2601.5,0
"PA2G4","Q9UQ80",4331.5,0,28.1289348792273,-0.20544520264259,0.000820712418300653,3,0,928,1531,468,1404.5,0
"DMXL2","Q8TDJ6",4330,0,37.8783230667461,0.105191617430329,0.00146357716357716,2,0,1476,811,1264,779,0
"PLD2","O14939",4329.5,0,19.8172243356682,-0.0126320595973476,0.00160144361887396,5,0,207,93,1428,2601.5,0
"PLEKHA1","Q9HB21",4326.5,0,29.8819077063308,0.208368026741535,0.000689934640522876,3,0,1050,1545,327,1404.5,0
"IFT122","Q9HBG6",4325,0,27.4206013768927,0.176493882056661,0.00153470097154308,2,0,866,1322,1358,779,0
"RGS7","P49802",4324.5,0,28.9422008393064,0.231203951905566,0.000585590458359337,3,0,999,1686,235,1404.5,0
"EPHX2","P34913",4322.5,0,31.8675655026624,-0.207160145695007,0.00056,3,0,1176,1538,204,1404.5,0
"SPRED1","Q7Z699",4319.5,0,21.6813626756104,-0.108259588559461,0.00131342924386403,4,0,357,833,1073,2056.5,0
"GRM5","P41594",4318.5,0,20.3070317505341,-0.00442405254290043,0.0021017116870058,4,0,247,33,1982,2056.5,0
"NCL","P19338",4312.5,0,32.6208386274277,0.067843659510128,0.000823966556319497,4,0,1229,551,476,2056.5,0
"ACAD8","Q9UKU7",4309.5,0,25.0992787954096,0.0868367923515727,0.000735506153408967,5,0,661,679,368,2601.5,0
"NDUFS1","P28331",4307.5,0,20.8925628711544,-0.0504287679514549,0.00172376676274374,4,0,296,403,1552,2056.5,0
"SYNJ2BP","P57105",4307.5,0,21.3168108322854,-0.087772083036708,0.00102734204793028,5,0,331,685,690,2601.5,0
"BNIP1","Q12981",4302.5,0,28.6673133449048,0.188349369524912,0.00175217902813299,1,0,980,1413,1596,313.5,0
"AASS","Q9UDR5",4300.5,0,22.9165356609763,-0.061012200197818,0.00147921165254499,4,0,457,498,1289,2056.5,0
"HLA-F","P30511",4298,0,31.4952929423637,0.145748197478304,0.00145462585367849,2,0,1146,1130,1243,779,0
"CDS2","O95674",4297.5,0,31.4278498150098,0.136106143189594,0.00024973544973545,4,0,1144,1051,46,2056.5,0
"PALLD","Q8WX93",4293.5,0,37.1147292050234,-0.151258694452986,0.00061958110516934,3,0,1448,1171,270,1404.5,0
"MMS19","Q96T76",4293.5,0,34.3665958371004,0.157634609635006,0.000726315789473684,3,0,1317,1210,362,1404.5,0
"TBC1D10B","Q4KMP7",4293,0,27.3336315763188,0.168165866843154,0.00156705408118452,2,0,857,1265,1392,779,0
"ABCB7","O75027",4289.5,0,32.7900243233683,0.102701785438563,0.000550396825396825,4,0,1237,796,200,2056.5,0
"DDB1","Q16531",4285.5,0,20.1006399505878,0.0394321499016541,0.00182712741449584,4,0,227,300,1702,2056.5,0
"RPL31","P62899",4279.5,0,35.6282221274686,0.174299280972522,0.00170253345782758,0,0,1377,1307,1529,66.5,0
"CYFIP1","Q7L576",4265.5,0,35.430654357883,0.156536174576924,0.00178031361082445,0,0,1364,1199,1636,66.5,0
"TMEM109","Q9BVC6",4261.5,0,27.4858110310401,-0.123872075568574,0.000740786749482402,4,0,873,957,375,2056.5,0
"UBR3","Q6ZT12",4261,0,23.2921219973654,-0.0677888198092257,0.000561463968894309,6,0,491,550,208,3012,0
"GFPT1","Q06210",4254.5,0,27.1491012968543,-0.143619268244016,0.00118165366571164,3,0,841,1114,895,1404.5,0
"MSRB2","Q9Y3D2",4254.5,0,38.0396465294607,0.291927913289389,0.000761925647451963,1,0,1491,2056,394,313.5,0
"NRP1","O14786",4253,0,23.3026137863427,-0.14337057624162,0.00198986358670569,2,0,492,1109,1873,779,0
"APOL2","Q9BQE5",4252.5,0,22.7637634000496,0.00275589108247202,0.00186117621743009,4,0,443,18,1735,2056.5,0
"TGFBRAP1","Q8WUH2",4251.5,0,27.2199117837085,0.137917164605668,0.00120656084656085,3,0,846,1067,934,1404.5,0
"GCLM","P48507",4250.5,0,28.9333316970891,0.142444197387755,0.000359259259259259,4,0,996,1104,94,2056.5,0
"RRM2B","Q7LG56",4249.5,0,55.8822650722672,0.267774273216233,0.000399346764346764,0,0,2138,1931,114,66.5,0
"OGDH","Q02218",4246.5,0,36.8507939669272,0.146877774890106,0.000616465608465608,3,0,1435,1141,266,1404.5,0
"HSPA2","P54652",4240,0,33.3032880457216,0.111770488448703,0.0015140009509642,2,0,1261,866,1334,779,0
"SCAMP2","O15127",4238.5,0,36.6177067035819,0.19014652712018,0.0013181012915533,1,0,1422,1427,1076,313.5,0
"LCP2","Q13094",4238,0,22.8508149607014,-0.045817716576561,0.00307265492133139,2,0,448,360,2651,779,0
"HAPLN1","P10915",4236.5,0,27.421547678716,0.0321652401460113,0.00184978491294281,3,0,867,240,1725,1404.5,0
"GIGYF2","Q6Y7W6",4236.5,0,22.6212570462763,0.0750189270067978,0.00191478119541277,3,0,429,601,1802,1404.5,0
"TUBG1","P23258",4233.5,0,27.3611627393943,0.175865628728876,0.00186604288499025,1,0,862,1317,1741,313.5,0
"LTA4H","P09960",4231.5,0,22.0364132420792,-0.059103583547321,0.00209106552030701,3,0,381,472,1974,1404.5,0
"TIMM50","Q3ZCQ8",4231,0,33.4818363788096,0.160655171596624,0.00122055383556932,2,0,1271,1225,956,779,0
"ASDURF","L0R819",4229.5,0,30.7575132360824,0.177380634068251,0.000753485162180814,3,0,1108,1331,386,1404.5,0
"DNAAF5","Q86Y56",4220.5,0,34.4176843943764,0.127101253436275,0.00175889641759207,1,0,1318,983,1606,313.5,0
"IGLV8-61","A0A075B6I0",4217.5,0,47.0765647025206,0.291053204823901,0.000594516594516594,0,0,1858,2048,245,66.5,0
"GPC4","O75487",4217.5,0,20.7101384362998,-0.0709783648453302,0.00148943852844782,4,0,283,568,1310,2056.5,0
"AURKA","O14965",4214,0,35.7146083771421,-0.159627190058735,0.00113547460451485,2,0,1383,1217,835,779,0
"EXOC2","Q96KP1",4213.5,0,29.0658801612423,-0.060510581020653,0.00148875746109183,3,0,1008,494,1307,1404.5,0
"ALB","P02768",4204.5,0,41.1930105342351,0.131937359754745,0.00146215102974828,1,0,1617,1017,1257,313.5,0
"STX3","Q13277",4193.5,0,14.0813710876509,-0.0473283405971508,0.00187099885748627,4,0,12,379,1746,2056.5,0
"CD163","Q86VB7",4185,0,20.4701524560222,0.131241523315326,0.00228273631455217,2,0,259,1009,2138,779,0
"RPL24","P83731",4178.5,0,21.4576675664384,0.103220881820026,0.00177891899179825,3,0,340,801,1633,1404.5,0
"SORL1","Q92673",4174,0,46.5706498510006,0.131896250159402,0.000898095238095238,2,0,1837,1016,542,779,0
"SLC27A6","Q9Y2P4",4173.5,0,25.5468380827526,0.0484281693513635,0.00334055374293641,1,0,700,387,2773,313.5,0
"TMEM65","Q6PI78",4168,0,40.165958959861,-0.189744309935651,0.000761587301587302,2,0,1572,1424,393,779,0
"PLIN2","Q99541",4165.5,0,28.3930183915399,0.164793490898362,0.000910142021720969,3,0,958,1248,555,1404.5,0
"WDR26","Q9H7D7",4165,0,22.4550872787764,-0.0557599084520144,0.00286273294472985,2,0,414,440,2532,779,0
"PSMD10","O75832",4163.5,0,28.6347544554294,-0.180462227821627,0.00079178587494377,3,0,977,1350,432,1404.5,0
"NOL10","Q9BSC4",4157.5,0,38.2217098198784,-0.276814294694464,0.000961989817539017,0,0,1503,1971,617,66.5,0
"COPG2","Q9UBF2",4155.5,0,29.7243137579756,-0.105260088514634,0.000594463937621832,4,0,1043,812,244,2056.5,0
"CLDN11","O75508",4154.5,0,23.2632001986041,-0.0680218654663811,0.00183038922526058,3,0,490,554,1706,1404.5,0
"C8A","P07357",4153.5,0,26.3513104488069,0.0923412364087408,0.000952147771389257,4,0,773,719,605,2056.5,0
"ERC1","Q8IUD2",4153.5,0,19.1689657698018,-0.0645255199887182,0.00158548962773515,4,0,171,519,1407,2056.5,0
"SDC4","P31431",4150.5,0,25.8527582091979,-0.0230145653948428,0.00196201151789387,3,0,718,180,1848,1404.5,0
"TRIM56","Q9BRZ2",4149.5,0,28.5912341827162,-0.0501061169084394,0.00104295051353875,4,0,975,402,716,2056.5,0
