"primary_gene_id","Molecule","combined_score","sig_count","fischers_combined_p","mean_logFC","MeanDecreaseGini_mean","stability","identified_biomarker","source1","source2","rank.fischers_combined_p","rank.abs_mean_logFC","rank.MeanDecreaseGini_mean","rank.stability","score.identified_biomarker"
"RPL10","P27635",15190,4,128.594045748227,-0.766183760067013,0.0365503093821936,23,0,NA,NA,3327,3679,4084,4100,0
"SLC6A1","P30531",15186.5,11,172.188930523937,-0.644684296517717,0.0221045648299996,17,0,NA,NA,3694,3444,4025,4023.5,0
"TUBA4A","P68366",15184.5,13,179.296163592317,-1.37679355262962,0.0125387054919885,9,0,NA,NA,3745,4075,3856,3508.5,0
"LRRC57","Q8N9N7",15153,22,237.537331828125,0.782495671242333,0.0094539283205136,11,0,NA,NA,3969,3710,3718,3756,0
"CSTF1","Q05048",15135.5,24,225.735492140386,-1.00839183826786,0.00987214201819694,9,0,NA,NA,3937,3946,3744,3508.5,0
"MGARP","Q8TDB4",15125.5,15,183.593303990762,-1.10090617785102,0.00610384144799359,15,0,NA,NA,3771,3992,3389,3973.5,0
"ELOC","Q15369",15119.5,21,223.86922107501,-1.22263838410551,0.00807248604813573,9,0,NA,NA,3932,4048,3631,3508.5,0
"FABP5","Q01469",15110,19,186.689881917006,-0.833632411936529,0.0106856213997988,11,0,NA,NA,3791,3786,3777,3756,0
"SHPK","Q9UHJ6",15109,11,166.043927860879,-0.996377797190695,0.0126217142013648,10,0,NA,NA,3655,3938,3859,3657,0
"SCAMP1","O15126",15101.5,9,148.87580240382,0.76859447145292,0.0139419895302611,16,0,NA,NA,3524,3687,3892,3998.5,0
"PLXDC2","Q6UX71",15101,25,258.665897165102,-0.617612944549982,0.0137932644728421,12,0,NA,NA,4011,3374,3889,3827,0
"PPP1R9B","Q96SB3",15092.5,27,274.544382669457,-1.15587529353393,0.00702958414940424,9,0,NA,NA,4037,4021,3526,3508.5,0
"PTPN1","P18031",15084.5,11,168.72525024774,0.857221654667106,0.00929115832785359,13,0,NA,NA,3673,3815,3708,3888.5,0
"S1PR2","O95136",15069,19,216.692288762911,-1.03596960601215,0.0071033198674563,10,0,NA,NA,3915,3960,3537,3657,0
"HTT","P42858",15056.5,21,198.585205858789,0.598713620077492,0.0151284165725231,15,0,NA,NA,3842,3309,3932,3973.5,0
"NCOR1","O75376",15049.5,11,179.993718059221,0.665991175934578,0.0120389761978255,15,0,NA,NA,3749,3491,3836,3973.5,0
"NAALAD2","Q9Y3Q0",15038.5,11,161.723515520429,-0.731450574179844,0.0115208941895783,15,0,NA,NA,3623,3630,3812,3973.5,0
"USP48","Q86UV5",15033.5,6,126.676536494984,0.981428520295137,0.0143444753904805,13,0,NA,NA,3317,3922,3906,3888.5,0
"SPARCL1","Q14515",15017,23,241.811716983694,-0.797666398276914,0.00656870188458846,12,0,NA,NA,3981,3742,3467,3827,0
"PLA2G6","O60733",14997.5,13,168.272355655185,1.41638112832166,0.00983219699897593,9,0,NA,NA,3669,4079,3741,3508.5,0
"SNX17","Q15036",14997.5,11,170.476522241738,-0.824722836195557,0.00712965780602085,16,0,NA,NA,3682,3778,3539,3998.5,0
"TBC1D13","Q9NVG8",14991,22,215.285364566826,-0.912783810161396,0.00734616565984603,10,0,NA,NA,3907,3863,3564,3657,0
"PRDX3","P30048",14987,15,168.154461630366,-0.734937001181851,0.0149578859681113,11,0,NA,NA,3667,3638,3926,3756,0
"RACK1","P63244",14986,9,150.805874206853,0.947874203883191,0.0138941751631877,10,0,NA,NA,3540,3898,3891,3657,0
"NUP210","Q8TEM1",14985,13,216.006741817933,0.764528700528463,0.0098609530182827,10,0,NA,NA,3909,3676,3743,3657,0
"CORO7","P57737",14976,21,208.912292837123,0.684732394759098,0.00964005976220011,12,0,NA,NA,3887,3532,3730,3827,0
"NMD3","Q96D46",14972.5,10,186.325653382991,0.70453835683701,0.00934831091806004,13,0,NA,NA,3789,3581,3714,3888.5,0
"ELOB","Q15370",14966,15,190.154497065271,1.21792632754208,0.00649615212273107,10,0,NA,NA,3810,4046,3453,3657,0
"TBC1D5","Q92609",14945.5,9,157.387480803029,0.848920703838395,0.00779849057099102,14,0,NA,NA,3596,3801,3611,3937.5,0
"UBA2","Q9UBT2",14939.5,8,136.260309304458,0.742583206477728,0.0134800331281631,16,0,NA,NA,3413,3647,3881,3998.5,0
"EIF2A","Q9BY44",14936,8,147.396571176554,0.902471182956181,0.0115244382813699,11,0,NA,NA,3512,3855,3813,3756,0
"TNS3","Q68CZ2",14928.5,28,288.561097293209,-1.43024779184559,0.0054809580662914,9,0,NA,NA,4051,4081,3288,3508.5,0
"LPCAT4","Q643R3",14915.5,25,232.52541542558,-0.992533038947505,0.00907419498020954,8,0,NA,NA,3958,3934,3695,3328.5,0
"INPP5F","Q9Y2H2",14909.5,13,178.831864461675,0.631921089381946,0.0101371844343046,16,0,NA,NA,3742,3410,3759,3998.5,0
"GNE","Q9Y223",14907,8,149.909199423722,0.986430347251711,0.0110384683505837,10,0,NA,NA,3531,3929,3790,3657,0
"EIF3F","O00303",14898.5,10,176.748099502714,0.791493511965812,0.0150532646147172,9,0,NA,NA,3731,3731,3928,3508.5,0
"DCTN3","O75935",14895,14,196.178452372153,0.697558968031797,0.0121274279494094,10,0,NA,NA,3834,3562,3842,3657,0
"TRAP1","Q12931",14893,19,210.077951147657,0.60021994954459,0.0125903389674719,12,0,NA,NA,3895,3314,3857,3827,0
"COPS6","Q7L5N1",14890,11,158.706840637987,-0.946676366144901,0.00974758735484298,10,0,NA,NA,3603,3895,3735,3657,0
"OLA1","Q9NTK5",14889,29,314.389228215596,-1.07505039117516,0.00501933244692744,10,0,NA,NA,4073,3980,3179,3657,0
"GET3","O43681",14881,9,136.095666027148,-1.1665184641368,0.00895765423678535,11,0,NA,NA,3412,4026,3687,3756,0
"YWHAH","Q04917",14874,13,162.067989960321,0.737074495621963,0.0107934772588997,12,0,NA,NA,3625,3641,3781,3827,0
"BST1","Q10588",14873,26,226.679474707682,-0.810978029541281,0.00587393851257741,12,0,NA,NA,3939,3754,3353,3827,0
"RAB8B","Q92930",14872,17,207.743310335069,1.17104396249911,0.00559899777624949,10,0,NA,NA,3879,4029,3307,3657,0
"SLC16A3","O15427",14862,11,182.67563692101,0.620650896593897,0.0136558742222126,12,0,NA,NA,3767,3384,3884,3827,0
"ACSL1","P33121",14860,23,225.513395150839,0.651564753390032,0.00820450684846184,12,0,NA,NA,3936,3454,3643,3827,0
"RAB1A","P62820",14860,17,190.128992112737,-1.12507901794392,0.00609959738510921,10,0,NA,NA,3809,4007,3387,3657,0
"TXNDC5","Q8NBS9",14850,30,299.481116148203,0.873966100718242,0.00556544842679674,10,0,NA,NA,4059,3832,3302,3657,0
"POLD1","P28340",14832,22,209.386614632265,0.997977453391427,0.00497583032189439,12,0,NA,NA,3893,3941,3171,3827,0
"ELP1","O95163",14826,16,175.262912479041,0.899988722240075,0.00763088029459457,10,0,NA,NA,3719,3852,3598,3657,0
"MYO1B","O43795",14825.5,27,246.185149971427,-0.723353750065457,0.00932881299258874,9,0,NA,NA,3992,3613,3712,3508.5,0
"RAN","P62826",14824,22,235.188736664309,0.587580546665694,0.012008884852629,11,0,NA,NA,3964,3269,3835,3756,0
"ARL8B","Q9NVJ2",14823.5,22,227.668169875493,-1.18606985467606,0.0101717515171432,7,0,NA,NA,3941,4034,3760,3088.5,0
"NOP56","O00567",14823,17,201.255523530052,-0.696523589026438,0.0100070954365577,10,0,NA,NA,3854,3560,3752,3657,0
"APOB","P04114",14822.5,28,290.050478477798,1.22460928621774,0.00808082454071098,7,0,NA,NA,4053,4049,3632,3088.5,0
"MT-ATP8","P03928",14820,19,200.691566628831,-0.712270108255814,0.00791281788734421,11,0,NA,NA,3851,3594,3619,3756,0
"DPP9","Q86TI2",14813,19,193.270041398223,-0.687977166118114,0.00913402608132114,11,0,NA,NA,3820,3537,3700,3756,0
"CISD2","Q8N5K1",14805,14,163.205270514886,-0.722832155186543,0.0112871562061333,11,0,NA,NA,3634,3611,3804,3756,0
"ARPC1A","Q92747",14803,17,195.20969361801,0.732042270819284,0.00752319604873641,11,0,NA,NA,3830,3634,3583,3756,0
"GCLM","P48507",14793,11,166.630596963278,-0.935037087090647,0.0063181631352417,12,0,NA,NA,3657,3885,3424,3827,0
"RETREG2","Q8NC44",14792,19,205.682313888536,-0.596359203405276,0.0169178784187911,10,0,NA,NA,3866,3299,3970,3657,0
"MED12","Q93074",14786.5,11,147.238239816463,0.853889148441858,0.0166758344914219,9,0,NA,NA,3507,3811,3960,3508.5,0
"UGGT1","Q9NYU2",14786.5,18,198.199295752985,-0.50795936390883,0.0140963282503665,17,0,NA,NA,3838,3027,3898,4023.5,0
"CASKIN1","Q8WXD9",14777.5,12,174.680124537118,0.531239243190035,0.0217066330474187,14,0,NA,NA,3718,3101,4021,3937.5,0
"BLTP1","Q2LD37",14775,20,227.773352875153,0.657427020468497,0.0092498943821531,10,0,NA,NA,3943,3469,3706,3657,0
"MT3","P25713",14770.5,9,154.892814054327,-0.789592035278346,0.00745745386896887,13,0,NA,NA,3579,3726,3577,3888.5,0
"UQCRC1","P31930",14770.5,19,218.043339256687,-0.493372286920604,0.0125055442001688,17,0,NA,NA,3917,2976,3854,4023.5,0
"RPL32","P62910",14769.5,29,283.490818350444,1.12022675153781,0.00809141096838874,7,0,NA,NA,4043,4004,3634,3088.5,0
"APOA1","P02647",14766.5,27,259.597337150488,0.497382390773254,0.0129953696802061,13,0,NA,NA,4013,2996,3869,3888.5,0
"HMGA1","P17096",14760.5,10,156.640486209128,0.965673122728114,0.00989401048866569,9,0,NA,NA,3591,3913,3748,3508.5,0
"API5","Q9BZZ5",14757.5,22,203.724773253377,0.729499185289024,0.0102128876212111,9,0,NA,NA,3861,3626,3762,3508.5,0
"RHOB","P62745",14756.5,9,152.535418499583,1.10491069739199,0.00902699097165048,9,0,NA,NA,3562,3993,3693,3508.5,0
"BLM","P54132",14752,8,154.579917431538,0.635648973873628,0.0151183951894041,12,0,NA,NA,3577,3417,3931,3827,0
"AKAP1","Q92667",14750.5,8,147.386437548877,0.592651686068042,0.0207436042546087,14,0,NA,NA,3511,3286,4016,3937.5,0
"FHL2","Q14192",14747.5,26,240.010477654848,0.785316915533321,0.00954668902908675,8,0,NA,NA,3976,3718,3725,3328.5,0
"SLC30A1","Q9Y6M5",14735.5,3,117.667467728999,-0.816984611515991,0.013109526975876,13,0,NA,NA,3212,3762,3873,3888.5,0
"RPL3","P39023",14728.5,26,289.066248216174,0.751705521046626,0.0150559623983196,7,0,NA,NA,4052,3659,3929,3088.5,0
"BET1","O15155",14723.5,10,165.675534586739,-1.0141081592114,0.00783485410312028,9,0,NA,NA,3650,3951,3614,3508.5,0
"IGHV3-7","P01780",14721.5,24,229.237769735818,1.46884975186944,0.00497914864784834,9,0,NA,NA,3948,4093,3172,3508.5,0
"TELO2","Q9Y4R8",14718.5,28,254.266859282415,1.15564135287383,0.00594130942246924,8,0,NA,NA,4006,4020,3364,3328.5,0
"RHOT2","Q8IXI1",14715.5,5,151.683692254866,-0.938747946636031,0.0102656011912213,9,0,NA,NA,3551,3890,3766,3508.5,0
"ALYREF","Q86V81",14715,9,156.343323286696,-0.72129399739801,0.0102214480357726,11,0,NA,NA,3587,3609,3763,3756,0
"CPS1","P31327",14712.5,4,126.981720414985,0.649204826573076,0.0201756221867928,14,0,NA,NA,3319,3449,4007,3937.5,0
"PLCG1","P19174",14710.5,9,160.843035913308,-0.497590028190337,0.0297701804311658,17,0,NA,NA,3620,2998,4069,4023.5,0
"BBS2","Q9BXC9",14710.5,9,164.741769896932,0.994777192993113,0.0114029100562921,8,0,NA,NA,3638,3937,3807,3328.5,0
"RABEP2","Q9H5N1",14703.5,2,121.280618000954,0.72784634085762,0.0154069574538798,13,0,NA,NA,3254,3623,3938,3888.5,0
"GADD45GIP1","Q8TAE8",14695.5,21,246.328541894801,0.748561154221317,0.0094699283471386,8,0,NA,NA,3993,3655,3719,3328.5,0
"FGF1","P05230",14693.5,11,151.688567291375,-0.673542538105665,0.00988375208089876,13,0,NA,NA,3552,3508,3745,3888.5,0
"SPG7","Q9UQ90",14693.5,4,141.820554189454,0.528421335907885,0.0370167742060691,18,0,NA,NA,3463,3094,4087,4049.5,0
"WLS","Q5T9L3",14689.5,11,170.131908992907,0.549952924605345,0.0144780398240868,14,0,NA,NA,3680,3164,3908,3937.5,0
"ATP1B1","P05026",14686.5,26,266.034592062705,-0.46487200420925,0.0139920203831588,13,0,NA,NA,4026,2879,3893,3888.5,0
"ARPIN","Q7Z6K5",14686.5,9,161.433321232711,0.894512124221399,0.00577375265096404,13,0,NA,NA,3622,3847,3329,3888.5,0
"AGRN","O00468",14684.5,13,180.815870249071,0.526745073332929,0.0121446665348635,16,0,NA,NA,3753,3089,3844,3998.5,0
"PDIA3","P30101",14677.5,21,239.80803937875,-0.394785315389777,0.0246976932753205,20,0,NA,NA,3975,2584,4042,4076.5,0
"CAB39","Q9Y376",14673.5,11,172.52692854455,-0.883931937678913,0.00801944645387208,9,0,NA,NA,3699,3839,3627,3508.5,0
"CNTN2","Q02246",14668,3,125.364976572599,-0.753797988666141,0.0134343710396796,12,0,NA,NA,3297,3664,3880,3827,0
"CUL3","Q13618",14664.5,20,209.016027193426,0.497629264890074,0.0136982691758483,13,0,NA,NA,3891,2999,3886,3888.5,0
"TUBB6","Q9BUF5",14655.5,17,175.47757883558,0.570089220130417,0.00976539167055553,15,0,NA,NA,3721,3224,3737,3973.5,0
"CALU","O43852",14651,7,137.59449377854,-0.703987758895769,0.0115593358173439,12,0,NA,NA,3430,3579,3815,3827,0
"RINT1","Q6NUQ1",14645.5,18,186.091005836003,0.95721260184743,0.00430922392077734,15,0,NA,NA,3785,3904,2983,3973.5,0
"S100A8","P05109",14640,14,189.352722411973,0.551833508066871,0.0119878211881829,12,0,NA,NA,3807,3174,3832,3827,0
"UBA7","P41226",14635.5,12,187.105508462724,0.796763151082613,0.0106801165524305,8,0,NA,NA,3793,3738,3776,3328.5,0
"CRYM","Q14894",14631,15,181.419039003781,-1.02443469755897,0.00493909987532031,11,0,NA,NA,3760,3954,3161,3756,0
"ANXA7","P20073",14629.5,20,206.096722299634,-0.475110784179906,0.0143172528340447,14,0,NA,NA,3869,2919,3904,3937.5,0
"UROS","P10746",14627.5,8,185.540640043473,-0.673141398169228,0.0205530370890473,8,0,NA,NA,3778,3507,4014,3328.5,0
"NASP","P49321",14627,25,235.075616517904,-0.490554476654904,0.015516638845766,11,0,NA,NA,3963,2968,3940,3756,0
"AKT1","P31749",14624,9,156.59973359907,-0.72541705531576,0.00848476393265127,11,0,NA,NA,3590,3617,3661,3756,0
"SLTM","Q9NWH9",14620.5,6,133.079216093166,0.84907484574661,0.0151706241805256,9,0,NA,NA,3377,3802,3933,3508.5,0
"CAVIN1","Q6NZI2",14616.5,12,156.461184840248,-0.523085006693612,0.0176242685349492,15,0,NA,NA,3588,3077,3978,3973.5,0
"ZPR1","O75312",14610.5,10,163.686200267037,0.725540854034781,0.0122283016432338,9,0,NA,NA,3636,3618,3848,3508.5,0
"NUDT12","Q9BQG2",14603,7,132.932468109491,-0.891140656454986,0.008058381526317,11,0,NA,NA,3374,3843,3630,3756,0
"ANKIB1","Q9P2G1",14602.5,17,185.671662433792,0.784898933104635,0.0107207963284166,8,0,NA,NA,3780,3716,3778,3328.5,0
"EEFSEC","P57772",14599.5,13,178.291107988791,0.814311209594816,0.0104838795143473,8,0,NA,NA,3740,3758,3773,3328.5,0
"DOCK2","Q92608",14597.5,10,147.220124243391,0.510968612900773,0.0229593211536111,17,0,NA,NA,3505,3038,4031,4023.5,0
"REPIN1","Q9BWE0",14594.5,26,242.963390644218,0.959254211473127,0.0078554209244528,7,0,NA,NA,3983,3906,3617,3088.5,0
"TAGLN2","P37802",14587.5,21,224.927714660724,-0.661653889203198,0.0121786407554087,8,0,NA,NA,3934,3478,3847,3328.5,0
"BPNT2","Q9NX62",14584,4,136.442604817801,0.776938777818492,0.0113822645147474,10,0,NA,NA,3415,3706,3806,3657,0
"CYFIP2","Q96F07",14582,18,187.234229891919,0.658996769943903,0.00838447202964476,10,0,NA,NA,3795,3473,3657,3657,0
"EIF3E","P60228",14576.5,5,131.786492327132,0.912726218229527,0.0121689765238964,9,0,NA,NA,3360,3862,3846,3508.5,0
"ORM1","P02763",14574,10,165.149362173589,0.614379588903429,0.00982556645998002,12,0,NA,NA,3643,3364,3740,3827,0
"BCS1L","Q9Y276",14571.5,24,227.991220041426,-0.893583178481806,0.0065012845277617,8,0,NA,NA,3944,3845,3454,3328.5,0
"PCBP1","Q15365",14569.5,12,172.788375815259,-0.912383039336202,0.00687082409953617,9,0,NA,NA,3700,3861,3500,3508.5,0
"ARF5","P84085",14566,10,149.857332557503,0.757022488088674,0.00929197386767141,10,0,NA,NA,3529,3671,3709,3657,0
"PGS1","Q32NB8",14555,15,194.791743396876,-0.924717157561774,0.00508454690186332,10,0,NA,NA,3827,3873,3198,3657,0
"NAGLU","P54802",14551.5,12,162.305949180678,-0.848523595014739,0.007838103246377,9,0,NA,NA,3628,3799,3616,3508.5,0
"IGFBP3","P17936",14547.5,20,228.960213866984,-0.992243317323181,0.00582594271876435,8,0,NA,NA,3946,3933,3340,3328.5,0
"PAFAH1B2","P68402",14544.5,8,138.99809750519,1.08030595808291,0.011100958704963,8,0,NA,NA,3438,3984,3794,3328.5,0
"CDK7","P50613",14539,5,140.895240186115,-0.70980547817841,0.00973475860192215,11,0,NA,NA,3458,3592,3733,3756,0
"RAB3GAP2","Q9H2M9",14538.5,14,182.205639424636,0.48246884583945,0.0140452253831789,14,0,NA,NA,3765,2939,3897,3937.5,0
"EMC10","Q5UCC4",14537,2,99.0127560261355,-0.918197762456055,0.0168278659143905,11,0,NA,NA,2947,3867,3967,3756,0
"ABHD12","Q8N2K0",14530,12,186.139545798505,0.399121597400524,0.0265827592522707,23,0,NA,NA,3787,2595,4048,4100,0
"WDR4","P57081",14528.5,15,208.314358787965,-1.37293201884121,0.0052630396200352,8,0,NA,NA,3882,4074,3244,3328.5,0
"PRPF4B","Q13523",14528.5,5,131.684392789026,0.541204376209898,0.0233564335895196,16,0,NA,NA,3358,3137,4035,3998.5,0
"PRPF40A","O75400",14522.5,23,246.604099473648,0.692594223346365,0.00660207483280239,9,0,NA,NA,3995,3549,3470,3508.5,0
"BCKDK","O14874",14519,2,111.712982418349,-0.754034973511145,0.014036424464818,12,0,NA,NA,3131,3665,3896,3827,0
"C4A","P0C0L4",14511,6,132.71913660766,1.01071002826275,0.00707803258723699,10,0,NA,NA,3371,3948,3535,3657,0
"UGP2","Q16851",14502.5,16,185.188161360895,0.667942443136071,0.00951849198110297,9,0,NA,NA,3777,3495,3722,3508.5,0
"LMNB2","Q03252",14497,6,140.674132149892,0.58005292213504,0.0167659503289544,12,0,NA,NA,3457,3249,3964,3827,0
"WDR91","A4D1P6",14481.5,19,221.25551034092,0.695620286853706,0.00865264542251552,8,0,NA,NA,3925,3559,3669,3328.5,0
"EIF2S1","P05198",14481.5,6,150.04284706715,0.849762566332082,0.00809562356580192,9,0,NA,NA,3534,3804,3635,3508.5,0
"SNRPD2","P62316",14473.5,21,227.183596952119,-1.45281621679659,0.00591316114905804,7,0,NA,NA,3940,4088,3357,3088.5,0
"DTNBP1","Q96EV8",14473.5,14,177.348455065004,0.679713939943252,0.00931656354365894,9,0,NA,NA,3734,3520,3711,3508.5,0
"UBE2Z","Q9H832",14470,6,123.498388877725,0.766836800551389,0.0101093134014846,11,0,NA,NA,3278,3682,3754,3756,0
"PRRC2A","P48634",14467,9,154.311761037082,0.775279887556573,0.00709843364148493,10,0,NA,NA,3573,3701,3536,3657,0
"VWA8","A3KMH1",14464,25,243.276464751252,0.478308623590717,0.0138893438946383,10,0,NA,NA,3987,2930,3890,3657,0
"ANO10","Q9NW15",14456.5,16,193.185433190891,1.27594166441534,0.00671888196645116,7,0,NA,NA,3819,4063,3486,3088.5,0
"RGS6","P49758",14454,5,125.136106540426,-0.786181690817692,0.00783404298557527,12,0,NA,NA,3294,3720,3613,3827,0
"C1R","P00736",14453,22,221.824590816079,0.73144458610138,0.00523917591513298,10,0,NA,NA,3928,3629,3239,3657,0
"PREB","Q9HCU5",14442,4,132.13010849743,-0.697427978893844,0.00898274144022046,12,0,NA,NA,3365,3561,3689,3827,0
"AP1G1","O43747",14423,7,152.353057703044,0.68017498488509,0.00753934540702859,11,0,NA,NA,3559,3523,3585,3756,0
"FMNL1","O95466",14420.5,20,202.006828564993,-0.420770094252011,0.0168403408040596,13,0,NA,NA,3856,2707,3969,3888.5,0
"AGAP3","Q96P47",14420.5,22,218.222948557217,1.32726657928843,0.0046922179835199,8,0,NA,NA,3918,4071,3103,3328.5,0
NA,"P0DOX2",14413.5,24,236.846762143458,1.43866506106927,0.00540281257873246,7,0,NA,NA,3966,4083,3276,3088.5,0
"CYRIB","Q9NUQ9",14412.5,10,164.571800536963,0.679762092445016,0.00988448011305619,9,0,NA,NA,3637,3521,3746,3508.5,0
"EIF3M","Q7L2H7",14408,11,167.898364673202,-1.04350438899119,0.00474922700112721,10,0,NA,NA,3666,3967,3118,3657,0
"OSBPL3","Q9H4L5",14406.5,2,114.523637358875,-0.58178133992549,0.0273091387431393,14,0,NA,NA,3165,3251,4053,3937.5,0
"AKAP8","O43823",14405,6,139.845529137376,0.628645989191613,0.0112528041108537,11,0,NA,NA,3449,3400,3800,3756,0
"GABARAPL2","P60520",14395,19,196.140600128474,0.986123367564316,0.0128899231639681,6,0,NA,NA,3833,3928,3866,2768,0
"EHD3","Q9NZN3",14393,8,152.468906132667,0.707988335900635,0.0063073850154527,12,0,NA,NA,3561,3586,3419,3827,0
"DARS2","Q6PI48",14390.5,11,149.057906583864,0.462046987876218,0.0276407397495218,14,0,NA,NA,3527,2870,4056,3937.5,0
"IGHG2","P01859",14387.5,20,197.998746508395,0.889136228681929,0.00795086473691934,7,0,NA,NA,3836,3842,3621,3088.5,0
"P4HB","P07237",14386.5,26,238.588850862054,-0.404747958825748,0.0143624157565787,13,0,NA,NA,3971,2620,3907,3888.5,0
"CWC27","Q6UX04",14385.5,10,159.086717581568,0.987392644598364,0.0101299598130548,7,0,NA,NA,3609,3930,3758,3088.5,0
"ARF4","P18085",14371.5,4,107.129354367299,-0.566965246240282,0.0253923816894786,18,0,NA,NA,3059,3217,4046,4049.5,0
"DLAT","P10515",14367,11,166.794271085943,-0.560716692565288,0.00999566962803828,11,0,NA,NA,3660,3200,3751,3756,0
"EIF4EBP1","Q13541",14363.5,11,158.792095535541,-0.936491175925041,0.00593327691858534,9,0,NA,NA,3605,3888,3362,3508.5,0
"GFUS","Q13630",14348.5,14,176.31574841766,-0.961267913278724,0.00510612130371894,9,0,NA,NA,3729,3909,3202,3508.5,0
"PRG4","Q92954",14347.5,12,166.822881600556,1.01371464162768,0.00520355507025786,9,0,NA,NA,3661,3950,3228,3508.5,0
"NEFL","P07196",14331.5,21,231.588247230683,-0.361867435494563,0.0165172896587706,16,0,NA,NA,3955,2422,3956,3998.5,0
"KSR1","Q8IVT5",14331,3,117.887309077969,0.724108405814257,0.0121283750591811,10,0,NA,NA,3217,3614,3843,3657,0
"ARFIP2","P53365",14321.5,8,134.731868787127,-0.977323001331836,0.0146246824753965,7,0,NA,NA,3397,3920,3916,3088.5,0
"HABP2","Q14520",14318.5,15,185.651090476045,0.924466233883133,0.00749241558313749,7,0,NA,NA,3779,3872,3579,3088.5,0
"CNOT10","Q9H9A5",14316,5,111.365903606794,0.638184489296399,0.0155121250958477,12,0,NA,NA,3124,3426,3939,3827,0
"MRC2","Q9UBG0",14316,23,257.488857938278,-0.549117864358914,0.00673946165611369,10,0,NA,NA,4009,3162,3488,3657,0
"FNTA","P49354",14314.5,19,208.794064258188,0.783417868199112,0.00511291831280302,9,0,NA,NA,3886,3714,3206,3508.5,0
"TTC27","Q6P3X3",14312.5,12,171.234019320442,0.753369350263067,0.00652195604179481,9,0,NA,NA,3685,3663,3456,3508.5,0
"CACHD1","Q5VU97",14296,8,130.404185671093,0.584561509763964,0.0128317333105646,12,0,NA,NA,3347,3259,3863,3827,0
"CDK12","Q9NYV4",14290.5,2,99.3324159291272,0.644019738672221,0.0203865580545258,13,0,NA,NA,2950,3441,4011,3888.5,0
"GLUL","P15104",14290,28,272.528515064443,-0.422535163054186,0.0136587240798489,10,0,NA,NA,4035,2713,3885,3657,0
"SEH1L","Q96EE3",14286,8,146.677849575703,-0.680305490704905,0.00770531277140964,10,0,NA,NA,3501,3526,3602,3657,0
"STAG2","Q8N3U4",14278.5,3,110.808192859973,0.563659039678586,0.0179332257991405,15,0,NA,NA,3115,3209,3981,3973.5,0
"SERPINA1","P01009",14275,24,248.431962437294,0.555722544799585,0.00639018254795306,10,0,NA,NA,4000,3184,3434,3657,0
"USO1","O60763",14273.5,26,251.355465284702,0.612209768526027,0.0118020120664065,7,0,NA,NA,4003,3358,3824,3088.5,0
"VASP","P50552",14273.5,19,204.698029525877,-0.614438344089087,0.00934846631023945,8,0,NA,NA,3865,3365,3715,3328.5,0
"MAP3K20","Q9NYL2",14264.5,7,147.385573392371,-1.00573848472463,0.00666829996494285,8,0,NA,NA,3510,3945,3481,3328.5,0
"ARFGAP2","Q8N6H7",14264,4,123.505687998555,0.783129062755188,0.00783755198915557,10,0,NA,NA,3279,3713,3615,3657,0
"COL6A2","P12110",14254.5,5,132.607573325901,-0.465089222805822,0.0178073210599336,17,0,NA,NA,3370,2881,3980,4023.5,0
"EFEMP1","Q12805",14248.5,5,129.480848706573,0.765844057003335,0.00957922728840551,9,0,NA,NA,3336,3678,3726,3508.5,0
"RANBP1","P43487",14243,12,165.337832974907,-0.510354774822179,0.0143394048187065,10,0,NA,NA,3646,3035,3905,3657,0
"MAPT","P10636",14242,17,193.128896155276,0.446324779292439,0.0111987477059475,12,0,NA,NA,3818,2799,3798,3827,0
"NQO1","P15559",14242,5,137.178553251856,0.597585898743044,0.0101222729119179,11,0,NA,NA,3426,3305,3755,3756,0
"ARL2","P36404",14241.5,5,142.414325698286,-0.934597190052219,0.00422464620160031,14,0,NA,NA,3469,3882,2953,3937.5,0
"SCRN3","Q0VDG4",14239.5,11,172.356047979391,-0.699068834986798,0.00827216414952921,8,0,NA,NA,3697,3567,3647,3328.5,0
"AK4","P27144",14217.5,5,150.404147127831,-0.657880734252764,0.00572950016305394,13,0,NA,NA,3535,3470,3324,3888.5,0
